"GENEID","LNS_W1_P1_10.X104","LNS_W1_P1_10.X112","LNS_W1_P1_10.X118","LNS_W1_P1_10.X122","LNS_W1_P1_10.X128","LNS_W1_P1_10.X137","LNS_W1_P1_10.X168","LNS_W1_P1_10.X175","LNS_W1_P1_10.X189","LNS_W1_P1_10.X191","LNS_W1_P1_12.X110","LNS_W1_P1_12.X118","LNS_W1_P1_12.X121","LNS_W1_P1_12.X124","LNS_W1_P1_12.X125","LNS_W1_P1_12.X135","LNS_W1_P1_12.X149","LNS_W1_P1_12.X151","LNS_W1_P1_12.X152","LNS_W1_P1_12.X153","LNS_W1_P1_12.X191","LNS_W1_P1_5.X12","LNS_W1_P1_5.X14","LNS_W1_P1_5.X15","LNS_W1_P1_5.X16","LNS_W1_P1_5.X17","LNS_W1_P1_5.X24","LNS_W1_P1_5.X3","LNS_W1_P1_5.X31","LNS_W1_P1_5.X32","LNS_W1_P1_5.X36","LNS_W1_P1_5.X38","LNS_W1_P1_5.X39","LNS_W1_P1_5.X4","LNS_W1_P1_5.X40","LNS_W1_P1_5.X43","LNS_W1_P1_5.X45","LNS_W1_P1_5.X47","LNS_W1_P1_5.X54","LNS_W1_P1_5.X56","LNS_W1_P1_5.X57","LNS_W1_P1_5.X61","LNS_W1_P1_5.X62","LNS_W1_P1_5.X63","LNS_W1_P1_5.X64","LNS_W1_P1_5.X69","LNS_W1_P1_5.X7","LNS_W1_P1_5.X70","LNS_W1_P1_5.X71","LNS_W1_P1_5.X72","LNS_W1_P1_5.X74","LNS_W1_P1_5.X76","LNS_W1_P1_5.X77","LNS_W1_P1_5.X78","LNS_W1_P1_5.X79","LNS_W1_P1_5.X80","LNS_W1_P1_5.X85","LNS_W1_P1_5.X86","LNS_W1_P1_5.X87","LNS_W1_P1_5.X88","LNS_W1_P1_5.X92","LNS_W1_P1_5.X94","LNS_W1_P1_5.X96","LNS_W1_P1_6.X100","LNS_W1_P1_6.X102","LNS_W1_P1_6.X103","LNS_W1_P1_6.X108","LNS_W1_P1_6.X110","LNS_W1_P1_6.X111","LNS_W1_P1_6.X112","LNS_W1_P1_6.X117","LNS_W1_P1_6.X118","LNS_W1_P1_6.X119","LNS_W1_P1_6.X120","LNS_W1_P1_6.X121","LNS_W1_P1_6.X128","LNS_W1_P1_6.X134","LNS_W1_P1_6.X135","LNS_W1_P1_6.X142","LNS_W1_P1_6.X143","LNS_W1_P1_6.X144","LNS_W1_P1_6.X147","LNS_W1_P1_6.X149","LNS_W1_P1_6.X152","LNS_W1_P1_6.X156","LNS_W1_P1_6.X157","LNS_W1_P1_6.X158","LNS_W1_P1_6.X159","LNS_W1_P1_6.X165","LNS_W1_P1_6.X167","LNS_W1_P1_6.X174","LNS_W1_P1_6.X175","LNS_W1_P1_6.X176","LNS_W1_P1_6.X180","LNS_W1_P1_6.X183","LNS_W1_P1_6.X184","LNS_W1_P1_6.X187","LNS_W1_P1_6.X191","LNS_W1_P1_6.X192","LNS_W1_P1_7.X12","LNS_W1_P1_7.X14","LNS_W1_P1_7.X15","LNS_W1_P1_7.X2","LNS_W1_P1_7.X23","LNS_W1_P1_7.X24","LNS_W1_P1_7.X26","LNS_W1_P1_7.X27","LNS_W1_P1_7.X28","LNS_W1_P1_7.X31","LNS_W1_P1_7.X32","LNS_W1_P1_7.X35","LNS_W1_P1_7.X37","LNS_W1_P1_7.X4","LNS_W1_P1_7.X40","LNS_W1_P1_7.X42","LNS_W1_P1_7.X44","LNS_W1_P1_7.X45","LNS_W1_P1_7.X46","LNS_W1_P1_7.X47","LNS_W1_P1_7.X48","LNS_W1_P1_7.X49","LNS_W1_P1_7.X5","LNS_W1_P1_7.X53","LNS_W1_P1_7.X54","LNS_W1_P1_7.X56","LNS_W1_P1_7.X6","LNS_W1_P1_7.X62","LNS_W1_P1_7.X63","LNS_W1_P1_7.X64","LNS_W1_P1_7.X65","LNS_W1_P1_7.X7","LNS_W1_P1_7.X71","LNS_W1_P1_7.X72","LNS_W1_P1_7.X78","LNS_W1_P1_7.X79","LNS_W1_P1_7.X8","LNS_W1_P1_7.X80","LNS_W1_P1_7.X81","LNS_W1_P1_7.X84","LNS_W1_P1_7.X86","LNS_W1_P1_7.X87","LNS_W1_P1_7.X88","LNS_W1_P1_7.X94","LNS_W1_P1_7.X96","LNS_W1_P1_8.X101","LNS_W1_P1_8.X103","LNS_W1_P1_8.X104","LNS_W1_P1_8.X108","LNS_W1_P1_8.X109","LNS_W1_P1_8.X110","LNS_W1_P1_8.X112","LNS_W1_P1_8.X117","LNS_W1_P1_8.X119","LNS_W1_P1_8.X120","LNS_W1_P1_8.X122","LNS_W1_P1_8.X126","LNS_W1_P1_8.X127","LNS_W1_P1_8.X128","LNS_W1_P1_8.X139","LNS_W1_P1_8.X141","LNS_W1_P1_8.X143","LNS_W1_P1_8.X152","LNS_W1_P1_8.X155","LNS_W1_P1_8.X159","LNS_W1_P1_8.X160","LNS_W1_P1_8.X164","LNS_W1_P1_8.X168","LNS_W1_P1_8.X172","LNS_W1_P1_8.X175","LNS_W1_P1_8.X176","LNS_W1_P1_8.X183","LNS_W1_P1_8.X192","LNS_W1_P1_8.X99","LNS_W1_P1_9.X23","LNS_W1_P1_9.X41","LNS_W1_P1_9.X47","LNS_W1_P1_9.X70","LNS_W1_P1_9.X79","LNS_W1_P1_9.X84","LNS_W1_P1_9.X92","LNS_W1_P1_9.X94"
"Gm10709",11.0147970057849,5.00305424361532,13.0206736374495,7.00598826885697,7.00598826885697,4.00195439749781,10.0122269359159,4.00195439749781,1.00012209018435,1.00012209018435,10.0122269359159,1.00012209018435,4.00195439749781,4.00195439749781,8.00782268745052,4.00195439749781,1.00012209018435,5.00305424361532,3.00109916954915,3.00109916954915,7.00598826885697,6.00439882750478,3.00109916954915,5.00305424361532,3.00109916954915,8.00782268745052,5.00305424361532,5.00305424361532,5.00305424361532,6.00439882750478,4.00195439749781,4.00195439749781,11.0147970057849,14.0239804397716,3.00109916954915,1.00012209018435,1.00012209018435,3.00109916954915,6.00439882750478,2.00048844025395,2.00048844025395,0,1.00012209018435,2.00048844025395,2.00048844025395,5.00305424361532,3.00109916954915,3.00109916954915,5.00305424361532,7.00598826885697,8.00782268745052,4.00195439749781,5.00305424361532,7.00598826885697,6.00439882750478,7.00598826885697,1.00012209018435,1.00012209018435,0,5.00305424361532,6.00439882750478,4.00195439749781,9.00990220315199,6.00439882750478,1.00012209018435,1.00012209018435,4.00195439749781,7.00598826885697,3.00109916954915,2.00048844025395,9.00990220315199,1.00012209018435,1.00012209018435,3.00109916954915,2.00048844025395,6.00439882750478,4.00195439749781,1.00012209018435,10.0122269359159,3.00109916954915,6.00439882750478,0,7.00598826885697,1.00012209018435,9.00990220315199,6.00439882750478,0,0,4.00195439749781,3.00109916954915,9.00990220315199,4.00195439749781,5.00305424361532,30.1104026871881,8.00782268745052,4.00195439749781,0,9.00990220315199,1.00012209018435,0,5.00305424361532,8.00782268745052,3.00109916954915,8.00782268745052,3.00109916954915,2.00048844025395,2.00048844025395,9.00990220315199,11.0147970057849,3.00109916954915,8.00782268745052,5.00305424361532,7.00598826885697,2.00048844025395,3.00109916954915,5.00305424361532,6.00439882750478,8.00782268745052,3.00109916954915,6.00439882750478,8.00782268745052,1.00012209018435,4.00195439749781,1.00012209018435,6.00439882750478,7.00598826885697,2.00048844025395,7.00598826885697,1.00012209018435,9.00990220315199,6.00439882750478,2.00048844025395,2.00048844025395,11.0147970057849,2.00048844025395,4.00195439749781,6.00439882750478,2.00048844025395,3.00109916954915,7.00598826885697,3.00109916954915,1.00012209018435,6.00439882750478,2.00048844025395,7.00598826885697,5.00305424361532,4.00195439749781,0,4.00195439749781,3.00109916954915,9.00990220315199,3.00109916954915,2.00048844025395,2.00048844025395,1.00012209018435,2.00048844025395,0,5.00305424361532,3.00109916954915,4.00195439749781,5.00305424361532,3.00109916954915,8.00782268745052,3.00109916954915,3.00109916954915,0,10.0122269359159,2.00048844025395,1.00012209018435,9.00990220315199,3.00109916954915,1.00012209018435,1.00012209018435,0,2.00048844025395,0,4.00195439749781,2.00048844025395,5.00305424361532,6.00439882750478,2.00048844025395
"Gm10715",12.0176125328898,3.00109916954915,2.00048844025395,13.0206736374495,5.00305424361532,11.0147970057849,16.0313316193744,0,33.1336529167031,0,9.00990220315199,9.00990220315199,16.0313316193744,8.00782268745052,0,14.0239804397716,4.00195439749781,0,0,4.00195439749781,3.00109916954915,2.00048844025395,8.00782268745052,1.00012209018435,5.00305424361532,1.00012209018435,2.00048844025395,2.00048844025395,6.00439882750478,0,3.00109916954915,0,0,1.00012209018435,4.00195439749781,6.00439882750478,5.00305424361532,1.00012209018435,6.00439882750478,24.0705883708827,3.00109916954915,0,0,0,9.00990220315199,1.00012209018435,4.00195439749781,2.00048844025395,1.00012209018435,4.00195439749781,2.00048844025395,2.00048844025395,0,0,1.00012209018435,0,2.00048844025395,1.00012209018435,0,19.0442041347699,0,0,1.00012209018435,0,2.00048844025395,8.00782268745052,2.00048844025395,3.00109916954915,1.00012209018435,4.00195439749781,4.00195439749781,0,2.00048844025395,11.0147970057849,1.00012209018435,3.00109916954915,8.00782268745052,35.1503934793561,2.00048844025395,1.00012209018435,6.00439882750478,1.00012209018435,3.00109916954915,1.00012209018435,1.00012209018435,5.00305424361532,10.0122269359159,6.00439882750478,23.0648179545339,4.00195439749781,3.00109916954915,2.00048844025395,9.00990220315199,30.1104026871881,3.00109916954915,6.00439882750478,3.00109916954915,32.1256548803621,5.00305424361532,3.00109916954915,6.00439882750478,3.00109916954915,3.00109916954915,15.0275330602518,4.00195439749781,32.1256548803621,12.0176125328898,3.00109916954915,8.00782268745052,3.00109916954915,10.0122269359159,8.00782268745052,4.00195439749781,6.00439882750478,10.0122269359159,4.00195439749781,4.00195439749781,2.00048844025395,12.0176125328898,11.0147970057849,0,2.00048844025395,6.00439882750478,0,2.00048844025395,6.00439882750478,8.00782268745052,25.0766058142306,16.0313316193744,7.00598826885697,10.0122269359159,6.00439882750478,0,3.00109916954915,8.00782268745052,13.0206736374495,14.0239804397716,15.0275330602518,7.00598826885697,5.00305424361532,6.00439882750478,14.0239804397716,11.0147970057849,13.0206736374495,11.0147970057849,6.00439882750478,16.0313316193744,2.00048844025395,7.00598826885697,14.0239804397716,9.00990220315199,4.00195439749781,8.00782268745052,9.00990220315199,48.283466760365,5.00305424361532,0,18.0396670359275,24.0705883708827,14.0239804397716,25.0766058142306,6.00439882750478,7.00598826885697,0,4.00195439749781,7.00598826885697,14.0239804397716,6.00439882750478,16.0313316193744,29.1031482864402,17.0353762377124,28.0961415204583,2.00048844025395,1.00012209018435,2.00048844025395,7.00598826885697,0,0,3.00109916954915,3.00109916954915,5.00305424361532
"Gm10717",35.1503934793561,10.0122269359159,6.00439882750478,36.1591362501238,8.00782268745052,27.0893822675098,85.8943526882953,1.00012209018435,64.505270141498,0,19.0442041347699,39.186855988824,37.1681275103067,33.1336529167031,0,36.1591362501238,10.0122269359159,0,0,11.0147970057849,23.0648179545339,9.00990220315199,16.0313316193744,3.00109916954915,28.0961415204583,9.00990220315199,7.00598826885697,5.00305424361532,19.0442041347699,3.00109916954915,8.00782268745052,2.00048844025395,1.00012209018435,4.00195439749781,8.00782268745052,15.0275330602518,2.00048844025395,9.00990220315199,15.0275330602518,60.4437923669776,8.00782268745052,4.00195439749781,1.00012209018435,3.00109916954915,12.0176125328898,2.00048844025395,10.0122269359159,0,2.00048844025395,8.00782268745052,12.0176125328898,4.00195439749781,1.00012209018435,2.00048844025395,8.00782268745052,9.00990220315199,5.00305424361532,0,0,30.1104026871881,1.00012209018435,0,8.00782268745052,0,2.00048844025395,19.0442041347699,5.00305424361532,3.00109916954915,7.00598826885697,5.00305424361532,4.00195439749781,0,3.00109916954915,18.0396670359275,3.00109916954915,4.00195439749781,23.0648179545339,91.0034964217043,6.00439882750478,6.00439882750478,15.0275330602518,4.00195439749781,10.0122269359159,5.00305424361532,4.00195439749781,13.0206736374495,14.0239804397716,5.00305424361532,41.2065798956254,9.00990220315199,6.00439882750478,4.00195439749781,22.0592944438992,78.7522410269245,5.00305424361532,17.0353762377124,8.00782268745052,70.6050478883099,13.0206736374495,15.0275330602518,18.0396670359275,11.0147970057849,11.0147970057849,30.1104026871881,8.00782268745052,81.8116212264209,36.1591362501238,11.0147970057849,12.0176125328898,6.00439882750478,31.1179048445245,21.0540177177831,14.0239804397716,20.048987655079,24.0705883708827,13.0206736374495,10.0122269359159,6.00439882750478,32.1256548803621,25.0766058142306,0,3.00109916954915,22.0592944438992,0,5.00305424361532,12.0176125328898,15.0275330602518,57.4003247346927,34.1418990756402,21.0540177177831,18.0396670359275,21.0540177177831,1.00012209018435,4.00195439749781,18.0396670359275,30.1104026871881,28.0961415204583,38.1773673823587,18.0396670359275,13.0206736374495,15.0275330602518,28.0961415204583,38.1773673823587,25.0766058142306,10.0122269359159,11.0147970057849,29.1031482864402,8.00782268745052,26.0828704059517,36.1591362501238,12.0176125328898,9.00990220315199,27.0893822675098,21.0540177177831,102.266095693696,10.0122269359159,4.00195439749781,43.22730021288,53.3458824338344,23.0648179545339,52.332898627509,6.00439882750478,41.2065798956254,0,14.0239804397716,15.0275330602518,45.2490179242113,9.00990220315199,41.2065798956254,50.3076822698104,35.1503934793561,83.8524782691409,7.00598826885697,0,10.0122269359159,12.0176125328898,0,5.00305424361532,4.00195439749781,5.00305424361532,18.0396670359275
"Gm10719",16.0313316193744,2.00048844025395,1.00012209018435,16.0313316193744,4.00195439749781,9.00990220315199,25.0766058142306,0,29.1031482864402,0,4.00195439749781,23.0648179545339,13.0206736374495,14.0239804397716,0,13.0206736374495,3.00109916954915,1.00012209018435,0,3.00109916954915,9.00990220315199,1.00012209018435,12.0176125328898,1.00012209018435,6.00439882750478,4.00195439749781,3.00109916954915,3.00109916954915,7.00598826885697,0,4.00195439749781,2.00048844025395,1.00012209018435,3.00109916954915,3.00109916954915,3.00109916954915,3.00109916954915,3.00109916954915,6.00439882750478,18.0396670359275,2.00048844025395,0,1.00012209018435,0,4.00195439749781,0,5.00305424361532,0,0,8.00782268745052,7.00598826885697,1.00012209018435,0,1.00012209018435,3.00109916954915,1.00012209018435,2.00048844025395,2.00048844025395,0,12.0176125328898,0,0,4.00195439749781,0,2.00048844025395,5.00305424361532,2.00048844025395,0,2.00048844025395,5.00305424361532,4.00195439749781,1.00012209018435,1.00012209018435,3.00109916954915,2.00048844025395,2.00048844025395,10.0122269359159,38.1773673823587,2.00048844025395,2.00048844025395,6.00439882750478,2.00048844025395,0,1.00012209018435,2.00048844025395,4.00195439749781,7.00598826885697,2.00048844025395,17.0353762377124,1.00012209018435,3.00109916954915,3.00109916954915,8.00782268745052,22.0592944438992,1.00012209018435,4.00195439749781,8.00782268745052,26.0828704059517,2.00048844025395,6.00439882750478,6.00439882750478,4.00195439749781,4.00195439749781,12.0176125328898,4.00195439749781,27.0893822675098,16.0313316193744,9.00990220315199,4.00195439749781,1.00012209018435,10.0122269359159,5.00305424361532,6.00439882750478,6.00439882750478,9.00990220315199,5.00305424361532,7.00598826885697,4.00195439749781,14.0239804397716,14.0239804397716,0,2.00048844025395,7.00598826885697,0,2.00048844025395,6.00439882750478,8.00782268745052,25.0766058142306,15.0275330602518,11.0147970057849,1.00012209018435,12.0176125328898,0,4.00195439749781,12.0176125328898,10.0122269359159,12.0176125328898,16.0313316193744,15.0275330602518,8.00782268745052,8.00782268745052,17.0353762377124,20.048987655079,14.0239804397716,4.00195439749781,3.00109916954915,13.0206736374495,2.00048844025395,7.00598826885697,16.0313316193744,11.0147970057849,4.00195439749781,9.00990220315199,9.00990220315199,46.2602511104364,2.00048844025395,0,21.0540177177831,15.0275330602518,9.00990220315199,27.0893822675098,4.00195439749781,13.0206736374495,0,2.00048844025395,3.00109916954915,12.0176125328898,5.00305424361532,22.0592944438992,20.048987655079,19.0442041347699,37.1681275103067,6.00439882750478,1.00012209018435,2.00048844025395,6.00439882750478,0,2.00048844025395,6.00439882750478,2.00048844025395,2.00048844025395
"Gm10827",13.0206736374495,2.00048844025395,5.00305424361532,3.00109916954915,5.00305424361532,8.00782268745052,11.0147970057849,0,7.00598826885697,0,6.00439882750478,2.00048844025395,2.00048844025395,2.00048844025395,0,5.00305424361532,1.00012209018435,1.00012209018435,0,1.00012209018435,0,1.00012209018435,0,0,5.00305424361532,0,0,0,0,0,5.00305424361532,0,2.00048844025395,1.00012209018435,0,0,0,2.00048844025395,0,3.00109916954915,2.00048844025395,2.00048844025395,0,1.00012209018435,0,1.00012209018435,0,1.00012209018435,0,1.00012209018435,0,1.00012209018435,2.00048844025395,0,0,2.00048844025395,0,0,0,0,0,0,0,0,2.00048844025395,1.00012209018435,1.00012209018435,2.00048844025395,5.00305424361532,3.00109916954915,4.00195439749781,2.00048844025395,0,1.00012209018435,1.00012209018435,0,4.00195439749781,4.00195439749781,1.00012209018435,0,1.00012209018435,1.00012209018435,2.00048844025395,3.00109916954915,3.00109916954915,3.00109916954915,1.00012209018435,1.00012209018435,0,1.00012209018435,0,3.00109916954915,1.00012209018435,4.00195439749781,1.00012209018435,3.00109916954915,0,6.00439882750478,0,0,2.00048844025395,1.00012209018435,2.00048844025395,2.00048844025395,3.00109916954915,2.00048844025395,3.00109916954915,2.00048844025395,1.00012209018435,4.00195439749781,0,2.00048844025395,5.00305424361532,1.00012209018435,1.00012209018435,0,0,0,1.00012209018435,4.00195439749781,1.00012209018435,2.00048844025395,2.00048844025395,0,1.00012209018435,4.00195439749781,0,1.00012209018435,0,0,4.00195439749781,1.00012209018435,1.00012209018435,0,2.00048844025395,2.00048844025395,2.00048844025395,2.00048844025395,3.00109916954915,2.00048844025395,0,1.00012209018435,1.00012209018435,1.00012209018435,1.00012209018435,1.00012209018435,0,1.00012209018435,1.00012209018435,1.00012209018435,0,0,1.00012209018435,1.00012209018435,9.00990220315199,0,0,3.00109916954915,1.00012209018435,2.00048844025395,2.00048844025395,0,0,0,4.00195439749781,1.00012209018435,1.00012209018435,1.00012209018435,1.00012209018435,0,2.00048844025395,3.00109916954915,1.00012209018435,0,3.00109916954915,6.00439882750478,3.00109916954915,7.00598826885697,10.0122269359159,3.00109916954915,6.00439882750478
"Gm10851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,1.00012209018435,0,0,0,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0122269359159,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm11261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,6.00439882750478,2.00048844025395,0
"Gm11273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,2.00048844025395,0,0,1.00012209018435,0,1.00012209018435,5.00305424361532,0,2.00048844025395,1.00012209018435,0,0,1.00012209018435,1.00012209018435,1.00012209018435,2.00048844025395,2.00048844025395,1.00012209018435,0,1.00012209018435,0,0,1.00012209018435,0,0,1.00012209018435,0,1.00012209018435,0,1.00012209018435,0,0,0,0,0,1.00012209018435,1.00012209018435,2.00048844025395,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm11808",7.00598826885697,2.00048844025395,6.00439882750478,9.00990220315199,6.00439882750478,4.00195439749781,6.00439882750478,1.00012209018435,0,5.00305424361532,9.00990220315199,2.00048844025395,2.00048844025395,4.00195439749781,8.00782268745052,2.00048844025395,4.00195439749781,5.00305424361532,4.00195439749781,0,4.00195439749781,3.00109916954915,4.00195439749781,3.00109916954915,4.00195439749781,4.00195439749781,3.00109916954915,4.00195439749781,11.0147970057849,3.00109916954915,6.00439882750478,5.00305424361532,7.00598826885697,7.00598826885697,1.00012209018435,0,0,5.00305424361532,5.00305424361532,1.00012209018435,1.00012209018435,2.00048844025395,1.00012209018435,3.00109916954915,1.00012209018435,3.00109916954915,2.00048844025395,2.00048844025395,2.00048844025395,1.00012209018435,7.00598826885697,3.00109916954915,5.00305424361532,6.00439882750478,1.00012209018435,5.00305424361532,2.00048844025395,2.00048844025395,4.00195439749781,2.00048844025395,5.00305424361532,1.00012209018435,11.0147970057849,1.00012209018435,6.00439882750478,1.00012209018435,4.00195439749781,6.00439882750478,3.00109916954915,2.00048844025395,3.00109916954915,0,0,1.00012209018435,1.00012209018435,5.00305424361532,2.00048844025395,0,6.00439882750478,1.00012209018435,5.00305424361532,1.00012209018435,1.00012209018435,0,3.00109916954915,8.00782268745052,1.00012209018435,2.00048844025395,4.00195439749781,1.00012209018435,2.00048844025395,3.00109916954915,2.00048844025395,6.00439882750478,3.00109916954915,0,1.00012209018435,3.00109916954915,1.00012209018435,1.00012209018435,0,5.00305424361532,9.00990220315199,8.00782268745052,2.00048844025395,2.00048844025395,1.00012209018435,14.0239804397716,2.00048844025395,1.00012209018435,5.00305424361532,3.00109916954915,12.0176125328898,1.00012209018435,3.00109916954915,1.00012209018435,1.00012209018435,3.00109916954915,0,7.00598826885697,4.00195439749781,1.00012209018435,8.00782268745052,1.00012209018435,5.00305424361532,3.00109916954915,1.00012209018435,4.00195439749781,0,2.00048844025395,5.00305424361532,0,2.00048844025395,6.00439882750478,0,1.00012209018435,3.00109916954915,2.00048844025395,7.00598826885697,0,3.00109916954915,1.00012209018435,2.00048844025395,1.00012209018435,4.00195439749781,3.00109916954915,2.00048844025395,1.00012209018435,3.00109916954915,1.00012209018435,5.00305424361532,2.00048844025395,1.00012209018435,1.00012209018435,0,0,1.00012209018435,5.00305424361532,0,5.00305424361532,1.00012209018435,0,2.00048844025395,2.00048844025395,2.00048844025395,1.00012209018435,7.00598826885697,0,0,5.00305424361532,0,0,3.00109916954915,2.00048844025395,0,0,2.00048844025395,0,5.00305424361532,3.00109916954915,0
"Gm12840",0,0,0,3.00109916954915,21.0540177177831,0,0,0,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,11.0147970057849,0,0,2.00048844025395,0,2.00048844025395,19.0442041347699,0,0,0,0,1.00012209018435,0,1.00012209018435,0,0,1.00012209018435,1.00012209018435,1.00012209018435,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,34.1418990756402,0,0,0,0,0,1.00012209018435,0,0,1.00012209018435,1.00012209018435,0,0,1.00012209018435,0,1.00012209018435,2.00048844025395,0,0,0,2.00048844025395,0,9.00990220315199,0,0,0,0,8.00782268745052,5.00305424361532,2.00048844025395,6.00439882750478,0,1.00012209018435,0,1.00012209018435,3.00109916954915,0,0,0,0,15.0275330602518,1.00012209018435,0,0,0,1.00012209018435,4.00195439749781,1.00012209018435,0,0,0,1.00012209018435,0,0,1.00012209018435,0,25.0766058142306,0,0,0,31.1179048445245,0,0,0,1.00012209018435,0,0,0,0,5.00305424361532,0,0,1.00012209018435,1.00012209018435,0,0,1.00012209018435,9.00990220315199,0,1.00012209018435,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm12976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00990220315199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,1.00012209018435,0,0,9.00990220315199,22.0592944438992,0
"Gm13075",1.00012209018435,0,6.00439882750478,1.00012209018435,3.00109916954915,4.00195439749781,3.00109916954915,0,2.00048844025395,1.00012209018435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00109916954915,1.00012209018435,0,1.00012209018435,4.00195439749781,0,2.00048844025395,0,1.00012209018435,2.00048844025395,3.00109916954915,0,4.00195439749781,0,1.00012209018435,1.00012209018435,0,1.00012209018435,1.00012209018435,0,0,0,0,1.00012209018435,1.00012209018435,2.00048844025395,4.00195439749781,1.00012209018435,4.00195439749781,1.00012209018435,0,1.00012209018435,1.00012209018435,6.00439882750478,2.00048844025395,0,5.00305424361532,1.00012209018435,1.00012209018435,1.00012209018435,0,0,2.00048844025395,2.00048844025395,1.00012209018435,0,1.00012209018435,0,1.00012209018435,2.00048844025395,5.00305424361532,0,0,0,0,2.00048844025395,0,0,4.00195439749781,0,0,0,1.00012209018435,1.00012209018435,2.00048844025395,0,3.00109916954915,0,1.00012209018435,0,0,1.00012209018435,1.00012209018435,4.00195439749781,3.00109916954915,0,1.00012209018435,1.00012209018435,2.00048844025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00012209018435,0,0,2.00048844025395,5.00305424361532,2.00048844025395,1.00012209018435
