GENEID	X2	X12	X16	X19	X20	X22	X24	X26	X32	X34	X37	X39	X40	X42	X44	X47	X48	X54	X56	X60	X62	X63	X64	X68	X69	X70	X71	X72	X74	X76	X78	X79	X80	X84	X85	X86	X88	X93	X94	X95	X96
Rpl23	27.0893822675098	18.0396670359275	22.0592944438992	22.0592944438992	18.0396670359275	20.048987655079	21.0540177177831	28.0961415204583	10.0122269359159	1.00012209018435	33.1336529167031	23.0648179545339	39.186855988824	6.00439882750478	9.00990220315199	16.0313316193744	20.048987655079	6.00439882750478	4.00195439749781	6.00439882750478	5.00305424361532	29.1031482864402	10.0122269359159	6.00439882750478	4.00195439749781	44.2380343327527	21.0540177177831	42.2168154415037	6.00439882750478	17.0353762377124	13.0206736374495	31.1179048445245	33.1336529167031	14.0239804397716	43.22730021288	22.0592944438992	13.0206736374495	28.0961415204583	15.0275330602518	51.3201652807748	30.1104026871881
Rpl23a	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	8.00782268745052	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	0	5.00305424361532	3.00109916954915	3.00109916954915	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	5.00305424361532
Rpl23a-ps3	14.0239804397716	9.00990220315199	8.00782268745052	4.00195439749781	3.00109916954915	8.00782268745052	8.00782268745052	11.0147970057849	8.00782268745052	0	33.1336529167031	11.0147970057849	19.0442041347699	3.00109916954915	4.00195439749781	4.00195439749781	5.00305424361532	4.00195439749781	6.00439882750478	7.00598826885697	2.00048844025395	24.0705883708827	8.00782268745052	12.0176125328898	3.00109916954915	36.1591362501238	9.00990220315199	22.0592944438992	2.00048844025395	19.0442041347699	6.00439882750478	18.0396670359275	14.0239804397716	14.0239804397716	21.0540177177831	13.0206736374495	18.0396670359275	10.0122269359159	7.00598826885697	24.0705883708827	20.048987655079
Rpl26	25.0766058142306	8.00782268745052	10.0122269359159	10.0122269359159	9.00990220315199	9.00990220315199	6.00439882750478	17.0353762377124	5.00305424361532	1.00012209018435	24.0705883708827	10.0122269359159	19.0442041347699	3.00109916954915	8.00782268745052	5.00305424361532	5.00305424361532	5.00305424361532	2.00048844025395	4.00195439749781	3.00109916954915	11.0147970057849	10.0122269359159	6.00439882750478	11.0147970057849	19.0442041347699	13.0206736374495	16.0313316193744	10.0122269359159	11.0147970057849	7.00598826885697	9.00990220315199	21.0540177177831	11.0147970057849	30.1104026871881	13.0206736374495	19.0442041347699	18.0396670359275	7.00598826885697	16.0313316193744	23.0648179545339
Rpl27-ps3	6.00439882750478	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	1.00012209018435	0	13.0206736374495	2.00048844025395	7.00598826885697	2.00048844025395	5.00305424361532	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	6.00439882750478	7.00598826885697	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	6.00439882750478	4.00195439749781	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	10.0122269359159	11.0147970057849
Rpl27a	19.0442041347699	8.00782268745052	6.00439882750478	19.0442041347699	8.00782268745052	6.00439882750478	5.00305424361532	12.0176125328898	5.00305424361532	0	26.0828704059517	12.0176125328898	17.0353762377124	2.00048844025395	4.00195439749781	8.00782268745052	6.00439882750478	6.00439882750478	2.00048844025395	4.00195439749781	3.00109916954915	15.0275330602518	7.00598826885697	9.00990220315199	3.00109916954915	31.1179048445245	16.0313316193744	20.048987655079	8.00782268745052	13.0206736374495	9.00990220315199	16.0313316193744	12.0176125328898	11.0147970057849	19.0442041347699	8.00782268745052	7.00598826885697	14.0239804397716	9.00990220315199	24.0705883708827	18.0396670359275
Rpl28	10.0122269359159	7.00598826885697	12.0176125328898	8.00782268745052	7.00598826885697	8.00782268745052	5.00305424361532	17.0353762377124	6.00439882750478	0	12.0176125328898	7.00598826885697	9.00990220315199	2.00048844025395	4.00195439749781	3.00109916954915	10.0122269359159	5.00305424361532	4.00195439749781	1.00012209018435	4.00195439749781	11.0147970057849	11.0147970057849	5.00305424361532	1.00012209018435	21.0540177177831	19.0442041347699	32.1256548803621	4.00195439749781	16.0313316193744	5.00305424361532	11.0147970057849	13.0206736374495	8.00782268745052	20.048987655079	20.048987655079	10.0122269359159	13.0206736374495	7.00598826885697	15.0275330602518	24.0705883708827
Rpl3	10.0122269359159	6.00439882750478	6.00439882750478	14.0239804397716	9.00990220315199	2.00048844025395	8.00782268745052	14.0239804397716	3.00109916954915	1.00012209018435	17.0353762377124	12.0176125328898	19.0442041347699	0	7.00598826885697	7.00598826885697	5.00305424361532	5.00305424361532	0	2.00048844025395	4.00195439749781	14.0239804397716	1.00012209018435	5.00305424361532	3.00109916954915	18.0396670359275	15.0275330602518	32.1256548803621	3.00109916954915	20.048987655079	7.00598826885697	12.0176125328898	7.00598826885697	7.00598826885697	13.0206736374495	17.0353762377124	5.00305424361532	10.0122269359159	3.00109916954915	23.0648179545339	15.0275330602518
Rpl30	11.0147970057849	3.00109916954915	9.00990220315199	7.00598826885697	8.00782268745052	12.0176125328898	4.00195439749781	17.0353762377124	5.00305424361532	3.00109916954915	18.0396670359275	12.0176125328898	11.0147970057849	8.00782268745052	6.00439882750478	4.00195439749781	6.00439882750478	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	12.0176125328898	6.00439882750478	7.00598826885697	3.00109916954915	14.0239804397716	13.0206736374495	20.048987655079	3.00109916954915	8.00782268745052	3.00109916954915	16.0313316193744	12.0176125328898	8.00782268745052	26.0828704059517	10.0122269359159	12.0176125328898	7.00598826885697	11.0147970057849	13.0206736374495	5.00305424361532
Rpl31	13.0206736374495	5.00305424361532	13.0206736374495	15.0275330602518	9.00990220315199	10.0122269359159	10.0122269359159	11.0147970057849	8.00782268745052	0	19.0442041347699	7.00598826885697	17.0353762377124	4.00195439749781	5.00305424361532	3.00109916954915	6.00439882750478	4.00195439749781	10.0122269359159	4.00195439749781	5.00305424361532	6.00439882750478	13.0206736374495	10.0122269359159	4.00195439749781	23.0648179545339	11.0147970057849	25.0766058142306	5.00305424361532	15.0275330602518	16.0313316193744	13.0206736374495	18.0396670359275	12.0176125328898	38.1773673823587	4.00195439749781	9.00990220315199	19.0442041347699	12.0176125328898	22.0592944438992	13.0206736374495
Rpl32	19.0442041347699	14.0239804397716	7.00598826885697	7.00598826885697	7.00598826885697	5.00305424361532	9.00990220315199	16.0313316193744	9.00990220315199	2.00048844025395	25.0766058142306	7.00598826885697	26.0828704059517	0	6.00439882750478	10.0122269359159	3.00109916954915	9.00990220315199	3.00109916954915	6.00439882750478	6.00439882750478	29.1031482864402	6.00439882750478	13.0206736374495	6.00439882750478	25.0766058142306	14.0239804397716	27.0893822675098	5.00305424361532	10.0122269359159	6.00439882750478	12.0176125328898	27.0893822675098	7.00598826885697	21.0540177177831	12.0176125328898	13.0206736374495	15.0275330602518	11.0147970057849	30.1104026871881	20.048987655079
Rpl34	5.00305424361532	6.00439882750478	6.00439882750478	9.00990220315199	4.00195439749781	10.0122269359159	3.00109916954915	7.00598826885697	6.00439882750478	0	9.00990220315199	9.00990220315199	7.00598826885697	6.00439882750478	5.00305424361532	3.00109916954915	5.00305424361532	7.00598826885697	1.00012209018435	0	6.00439882750478	9.00990220315199	6.00439882750478	5.00305424361532	6.00439882750478	21.0540177177831	11.0147970057849	16.0313316193744	1.00012209018435	6.00439882750478	7.00598826885697	11.0147970057849	10.0122269359159	5.00305424361532	14.0239804397716	4.00195439749781	9.00990220315199	7.00598826885697	4.00195439749781	11.0147970057849	12.0176125328898
Rpl35a	11.0147970057849	3.00109916954915	9.00990220315199	10.0122269359159	13.0206736374495	7.00598826885697	5.00305424361532	14.0239804397716	8.00782268745052	0	12.0176125328898	4.00195439749781	11.0147970057849	4.00195439749781	6.00439882750478	9.00990220315199	10.0122269359159	10.0122269359159	7.00598826885697	5.00305424361532	1.00012209018435	21.0540177177831	11.0147970057849	7.00598826885697	5.00305424361532	20.048987655079	16.0313316193744	21.0540177177831	7.00598826885697	8.00782268745052	12.0176125328898	13.0206736374495	20.048987655079	4.00195439749781	22.0592944438992	9.00990220315199	16.0313316193744	3.00109916954915	15.0275330602518	16.0313316193744	14.0239804397716
Rpl36	2.00048844025395	3.00109916954915	3.00109916954915	5.00305424361532	2.00048844025395	9.00990220315199	7.00598826885697	2.00048844025395	0	0	6.00439882750478	3.00109916954915	13.0206736374495	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	3.00109916954915	1.00012209018435	2.00048844025395	16.0313316193744	5.00305424361532	9.00990220315199	0	7.00598826885697	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	12.0176125328898	7.00598826885697	9.00990220315199	5.00305424361532	4.00195439749781	9.00990220315199	7.00598826885697
Rpl36-ps3	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	6.00439882750478	3.00109916954915	1.00012209018435	0	0	5.00305424361532	2.00048844025395	5.00305424361532	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	9.00990220315199	3.00109916954915	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	3.00109916954915	5.00305424361532	3.00109916954915	2.00048844025395	5.00305424361532	3.00109916954915
Rpl36a	6.00439882750478	8.00782268745052	5.00305424361532	10.0122269359159	12.0176125328898	11.0147970057849	4.00195439749781	9.00990220315199	5.00305424361532	0	10.0122269359159	3.00109916954915	13.0206736374495	3.00109916954915	4.00195439749781	0	5.00305424361532	4.00195439749781	1.00012209018435	0	1.00012209018435	15.0275330602518	6.00439882750478	3.00109916954915	7.00598826885697	10.0122269359159	7.00598826885697	18.0396670359275	3.00109916954915	7.00598826885697	12.0176125328898	11.0147970057849	7.00598826885697	9.00990220315199	13.0206736374495	7.00598826885697	5.00305424361532	7.00598826885697	5.00305424361532	17.0353762377124	8.00782268745052
Rpl36al	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	0	0	5.00305424361532	1.00012209018435
Rpl37	10.0122269359159	12.0176125328898	3.00109916954915	16.0313316193744	6.00439882750478	7.00598826885697	8.00782268745052	16.0313316193744	4.00195439749781	0	20.048987655079	5.00305424361532	12.0176125328898	3.00109916954915	12.0176125328898	5.00305424361532	10.0122269359159	9.00990220315199	3.00109916954915	6.00439882750478	5.00305424361532	17.0353762377124	10.0122269359159	9.00990220315199	5.00305424361532	12.0176125328898	11.0147970057849	19.0442041347699	6.00439882750478	21.0540177177831	3.00109916954915	9.00990220315199	22.0592944438992	10.0122269359159	26.0828704059517	12.0176125328898	15.0275330602518	10.0122269359159	5.00305424361532	14.0239804397716	18.0396670359275
Rpl37a	6.00439882750478	3.00109916954915	14.0239804397716	11.0147970057849	3.00109916954915	5.00305424361532	9.00990220315199	8.00782268745052	4.00195439749781	0	15.0275330602518	6.00439882750478	12.0176125328898	5.00305424361532	7.00598826885697	4.00195439749781	3.00109916954915	11.0147970057849	5.00305424361532	4.00195439749781	1.00012209018435	10.0122269359159	7.00598826885697	8.00782268745052	5.00305424361532	25.0766058142306	18.0396670359275	15.0275330602518	5.00305424361532	11.0147970057849	6.00439882750478	12.0176125328898	17.0353762377124	3.00109916954915	25.0766058142306	11.0147970057849	11.0147970057849	8.00782268745052	1.00012209018435	17.0353762377124	16.0313316193744
Rpl38	2.00048844025395	6.00439882750478	12.0176125328898	8.00782268745052	1.00012209018435	12.0176125328898	5.00305424361532	13.0206736374495	5.00305424361532	0	20.048987655079	5.00305424361532	14.0239804397716	5.00305424361532	1.00012209018435	5.00305424361532	4.00195439749781	4.00195439749781	4.00195439749781	5.00305424361532	1.00012209018435	9.00990220315199	4.00195439749781	4.00195439749781	2.00048844025395	15.0275330602518	11.0147970057849	15.0275330602518	4.00195439749781	5.00305424361532	9.00990220315199	23.0648179545339	15.0275330602518	15.0275330602518	18.0396670359275	9.00990220315199	6.00439882750478	7.00598826885697	7.00598826885697	17.0353762377124	15.0275330602518
Rpl39	15.0275330602518	5.00305424361532	11.0147970057849	7.00598826885697	5.00305424361532	9.00990220315199	13.0206736374495	11.0147970057849	11.0147970057849	0	30.1104026871881	1.00012209018435	23.0648179545339	6.00439882750478	7.00598826885697	9.00990220315199	10.0122269359159	17.0353762377124	7.00598826885697	4.00195439749781	6.00439882750478	14.0239804397716	11.0147970057849	12.0176125328898	7.00598826885697	24.0705883708827	15.0275330602518	29.1031482864402	4.00195439749781	18.0396670359275	27.0893822675098	12.0176125328898	17.0353762377124	13.0206736374495	35.1503934793561	11.0147970057849	23.0648179545339	15.0275330602518	12.0176125328898	21.0540177177831	19.0442041347699
Rpl4	17.0353762377124	1.00012209018435	18.0396670359275	29.1031482864402	7.00598826885697	10.0122269359159	10.0122269359159	24.0705883708827	4.00195439749781	2.00048844025395	45.2490179242113	13.0206736374495	27.0893822675098	4.00195439749781	6.00439882750478	4.00195439749781	11.0147970057849	9.00990220315199	4.00195439749781	11.0147970057849	6.00439882750478	22.0592944438992	8.00782268745052	8.00782268745052	10.0122269359159	36.1591362501238	24.0705883708827	34.1418990756402	2.00048844025395	29.1031482864402	18.0396670359275	29.1031482864402	43.22730021288	11.0147970057849	36.1591362501238	16.0313316193744	11.0147970057849	17.0353762377124	11.0147970057849	43.22730021288	35.1503934793561
Rpl41	12.0176125328898	7.00598826885697	7.00598826885697	11.0147970057849	14.0239804397716	6.00439882750478	10.0122269359159	10.0122269359159	8.00782268745052	1.00012209018435	31.1179048445245	12.0176125328898	14.0239804397716	7.00598826885697	6.00439882750478	6.00439882750478	13.0206736374495	10.0122269359159	1.00012209018435	2.00048844025395	4.00195439749781	18.0396670359275	4.00195439749781	13.0206736374495	9.00990220315199	20.048987655079	4.00195439749781	28.0961415204583	2.00048844025395	22.0592944438992	5.00305424361532	16.0313316193744	13.0206736374495	4.00195439749781	22.0592944438992	18.0396670359275	5.00305424361532	8.00782268745052	2.00048844025395	25.0766058142306	13.0206736374495
Rpl5	20.048987655079	9.00990220315199	10.0122269359159	15.0275330602518	9.00990220315199	6.00439882750478	14.0239804397716	21.0540177177831	4.00195439749781	0	33.1336529167031	14.0239804397716	28.0961415204583	1.00012209018435	7.00598826885697	7.00598826885697	7.00598826885697	11.0147970057849	4.00195439749781	3.00109916954915	3.00109916954915	27.0893822675098	8.00782268745052	8.00782268745052	9.00990220315199	21.0540177177831	11.0147970057849	29.1031482864402	3.00109916954915	16.0313316193744	7.00598826885697	14.0239804397716	18.0396670359275	5.00305424361532	33.1336529167031	18.0396670359275	7.00598826885697	17.0353762377124	8.00782268745052	30.1104026871881	20.048987655079
Rpl6	3.00109916954915	4.00195439749781	5.00305424361532	10.0122269359159	1.00012209018435	3.00109916954915	4.00195439749781	4.00195439749781	0	0	10.0122269359159	7.00598826885697	11.0147970057849	1.00012209018435	4.00195439749781	4.00195439749781	3.00109916954915	4.00195439749781	0	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	3.00109916954915	3.00109916954915	11.0147970057849	3.00109916954915	8.00782268745052	2.00048844025395	14.0239804397716	2.00048844025395	9.00990220315199	4.00195439749781	5.00305424361532	14.0239804397716	7.00598826885697	2.00048844025395	4.00195439749781	1.00012209018435	10.0122269359159	10.0122269359159
Rpl6l	3.00109916954915	3.00109916954915	5.00305424361532	10.0122269359159	1.00012209018435	3.00109916954915	9.00990220315199	5.00305424361532	0	0	15.0275330602518	8.00782268745052	10.0122269359159	1.00012209018435	7.00598826885697	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	11.0147970057849	1.00012209018435	2.00048844025395	5.00305424361532	10.0122269359159	7.00598826885697	10.0122269359159	1.00012209018435	8.00782268745052	4.00195439749781	10.0122269359159	6.00439882750478	3.00109916954915	22.0592944438992	9.00990220315199	2.00048844025395	4.00195439749781	2.00048844025395	19.0442041347699	7.00598826885697
Rpl7	19.0442041347699	8.00782268745052	16.0313316193744	15.0275330602518	7.00598826885697	22.0592944438992	9.00990220315199	32.1256548803621	6.00439882750478	2.00048844025395	30.1104026871881	12.0176125328898	21.0540177177831	1.00012209018435	7.00598826885697	3.00109916954915	10.0122269359159	12.0176125328898	2.00048844025395	2.00048844025395	4.00195439749781	18.0396670359275	15.0275330602518	6.00439882750478	5.00305424361532	15.0275330602518	31.1179048445245	30.1104026871881	2.00048844025395	13.0206736374495	16.0313316193744	20.048987655079	20.048987655079	13.0206736374495	28.0961415204583	11.0147970057849	12.0176125328898	12.0176125328898	7.00598826885697	32.1256548803621	23.0648179545339
Rpl7a-ps5	7.00598826885697	3.00109916954915	7.00598826885697	9.00990220315199	3.00109916954915	10.0122269359159	4.00195439749781	11.0147970057849	4.00195439749781	0	15.0275330602518	3.00109916954915	11.0147970057849	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	20.048987655079	5.00305424361532	2.00048844025395	5.00305424361532	10.0122269359159	5.00305424361532	12.0176125328898	1.00012209018435	6.00439882750478	5.00305424361532	7.00598826885697	9.00990220315199	1.00012209018435	4.00195439749781	8.00782268745052	2.00048844025395	4.00195439749781	1.00012209018435	17.0353762377124	13.0206736374495
Rpl7l1	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	0
Rpl8	7.00598826885697	4.00195439749781	9.00990220315199	8.00782268745052	6.00439882750478	5.00305424361532	5.00305424361532	13.0206736374495	3.00109916954915	1.00012209018435	18.0396670359275	5.00305424361532	13.0206736374495	6.00439882750478	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	11.0147970057849	4.00195439749781	3.00109916954915	3.00109916954915	18.0396670359275	8.00782268745052	14.0239804397716	3.00109916954915	5.00305424361532	5.00305424361532	8.00782268745052	11.0147970057849	4.00195439749781	19.0442041347699	5.00305424361532	4.00195439749781	7.00598826885697	1.00012209018435	22.0592944438992	12.0176125328898
Rpl9-ps6	13.0206736374495	7.00598826885697	10.0122269359159	10.0122269359159	2.00048844025395	4.00195439749781	7.00598826885697	15.0275330602518	7.00598826885697	0	14.0239804397716	7.00598826885697	14.0239804397716	1.00012209018435	5.00305424361532	7.00598826885697	4.00195439749781	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	9.00990220315199	4.00195439749781	4.00195439749781	5.00305424361532	24.0705883708827	6.00439882750478	19.0442041347699	8.00782268745052	15.0275330602518	7.00598826885697	10.0122269359159	19.0442041347699	6.00439882750478	13.0206736374495	12.0176125328898	3.00109916954915	13.0206736374495	3.00109916954915	16.0313316193744	11.0147970057849
Rplp0	14.0239804397716	8.00782268745052	18.0396670359275	16.0313316193744	9.00990220315199	5.00305424361532	10.0122269359159	22.0592944438992	6.00439882750478	0	30.1104026871881	10.0122269359159	21.0540177177831	2.00048844025395	12.0176125328898	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	0	4.00195439749781	32.1256548803621	9.00990220315199	5.00305424361532	8.00782268745052	25.0766058142306	21.0540177177831	32.1256548803621	2.00048844025395	14.0239804397716	5.00305424361532	14.0239804397716	17.0353762377124	3.00109916954915	27.0893822675098	21.0540177177831	14.0239804397716	10.0122269359159	5.00305424361532	29.1031482864402	16.0313316193744
Rplp1	15.0275330602518	8.00782268745052	11.0147970057849	11.0147970057849	6.00439882750478	6.00439882750478	7.00598826885697	9.00990220315199	7.00598826885697	2.00048844025395	17.0353762377124	8.00782268745052	19.0442041347699	4.00195439749781	6.00439882750478	6.00439882750478	7.00598826885697	6.00439882750478	3.00109916954915	5.00305424361532	4.00195439749781	18.0396670359275	7.00598826885697	5.00305424361532	12.0176125328898	20.048987655079	13.0206736374495	15.0275330602518	2.00048844025395	6.00439882750478	12.0176125328898	18.0396670359275	16.0313316193744	6.00439882750478	18.0396670359275	15.0275330602518	9.00990220315199	12.0176125328898	11.0147970057849	21.0540177177831	15.0275330602518
Rplp2	0	0	0	2.00048844025395	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	8.00782268745052	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	6.00439882750478	3.00109916954915
Rpn1	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	10.0122269359159	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	0	0	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435
Rpn2	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	3.00109916954915	9.00990220315199	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	4.00195439749781	6.00439882750478
Rps10	14.0239804397716	3.00109916954915	5.00305424361532	11.0147970057849	2.00048844025395	13.0206736374495	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	12.0176125328898	2.00048844025395	13.0206736374495	1.00012209018435	5.00305424361532	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	12.0176125328898	7.00598826885697	2.00048844025395	4.00195439749781	18.0396670359275	14.0239804397716	10.0122269359159	5.00305424361532	6.00439882750478	8.00782268745052	12.0176125328898	6.00439882750478	2.00048844025395	22.0592944438992	10.0122269359159	7.00598826885697	12.0176125328898	3.00109916954915	6.00439882750478	9.00990220315199
Rps11	9.00990220315199	6.00439882750478	4.00195439749781	13.0206736374495	0	9.00990220315199	5.00305424361532	17.0353762377124	3.00109916954915	0	20.048987655079	3.00109916954915	14.0239804397716	3.00109916954915	2.00048844025395	2.00048844025395	9.00990220315199	2.00048844025395	1.00012209018435	0	1.00012209018435	11.0147970057849	3.00109916954915	3.00109916954915	6.00439882750478	17.0353762377124	14.0239804397716	20.048987655079	2.00048844025395	8.00782268745052	4.00195439749781	13.0206736374495	7.00598826885697	4.00195439749781	26.0828704059517	18.0396670359275	2.00048844025395	8.00782268745052	6.00439882750478	12.0176125328898	13.0206736374495
Rps13	10.0122269359159	6.00439882750478	12.0176125328898	17.0353762377124	1.00012209018435	8.00782268745052	9.00990220315199	14.0239804397716	10.0122269359159	0	20.048987655079	7.00598826885697	12.0176125328898	6.00439882750478	6.00439882750478	3.00109916954915	5.00305424361532	4.00195439749781	3.00109916954915	5.00305424361532	4.00195439749781	20.048987655079	7.00598826885697	7.00598826885697	5.00305424361532	32.1256548803621	18.0396670359275	11.0147970057849	1.00012209018435	18.0396670359275	7.00598826885697	18.0396670359275	17.0353762377124	7.00598826885697	21.0540177177831	7.00598826885697	6.00439882750478	10.0122269359159	6.00439882750478	19.0442041347699	16.0313316193744
Rps14	14.0239804397716	11.0147970057849	10.0122269359159	9.00990220315199	9.00990220315199	12.0176125328898	10.0122269359159	14.0239804397716	4.00195439749781	0	21.0540177177831	11.0147970057849	20.048987655079	4.00195439749781	4.00195439749781	13.0206736374495	3.00109916954915	9.00990220315199	2.00048844025395	3.00109916954915	2.00048844025395	23.0648179545339	11.0147970057849	14.0239804397716	8.00782268745052	18.0396670359275	20.048987655079	28.0961415204583	1.00012209018435	11.0147970057849	11.0147970057849	11.0147970057849	23.0648179545339	5.00305424361532	26.0828704059517	16.0313316193744	18.0396670359275	16.0313316193744	9.00990220315199	14.0239804397716	14.0239804397716
Rps15	6.00439882750478	6.00439882750478	10.0122269359159	6.00439882750478	1.00012209018435	4.00195439749781	5.00305424361532	15.0275330602518	1.00012209018435	0	10.0122269359159	6.00439882750478	16.0313316193744	2.00048844025395	4.00195439749781	3.00109916954915	9.00990220315199	4.00195439749781	5.00305424361532	0	0	5.00305424361532	2.00048844025395	6.00439882750478	4.00195439749781	18.0396670359275	8.00782268745052	9.00990220315199	0	10.0122269359159	0	6.00439882750478	12.0176125328898	3.00109916954915	18.0396670359275	8.00782268745052	3.00109916954915	4.00195439749781	3.00109916954915	13.0206736374495	3.00109916954915
Rps15a	9.00990220315199	6.00439882750478	10.0122269359159	4.00195439749781	5.00305424361532	7.00598826885697	10.0122269359159	9.00990220315199	3.00109916954915	0	17.0353762377124	6.00439882750478	20.048987655079	5.00305424361532	4.00195439749781	4.00195439749781	2.00048844025395	9.00990220315199	4.00195439749781	4.00195439749781	1.00012209018435	11.0147970057849	6.00439882750478	4.00195439749781	4.00195439749781	22.0592944438992	7.00598826885697	15.0275330602518	2.00048844025395	6.00439882750478	5.00305424361532	10.0122269359159	15.0275330602518	10.0122269359159	14.0239804397716	15.0275330602518	15.0275330602518	7.00598826885697	3.00109916954915	12.0176125328898	14.0239804397716
Rps16	17.0353762377124	6.00439882750478	10.0122269359159	13.0206736374495	8.00782268745052	12.0176125328898	12.0176125328898	20.048987655079	5.00305424361532	1.00012209018435	26.0828704059517	11.0147970057849	15.0275330602518	6.00439882750478	5.00305424361532	7.00598826885697	9.00990220315199	5.00305424361532	3.00109916954915	4.00195439749781	2.00048844025395	11.0147970057849	7.00598826885697	10.0122269359159	6.00439882750478	25.0766058142306	13.0206736374495	31.1179048445245	5.00305424361532	16.0313316193744	8.00782268745052	18.0396670359275	8.00782268745052	9.00990220315199	29.1031482864402	20.048987655079	14.0239804397716	14.0239804397716	9.00990220315199	20.048987655079	22.0592944438992
Rps17	13.0206736374495	7.00598826885697	10.0122269359159	10.0122269359159	10.0122269359159	9.00990220315199	8.00782268745052	13.0206736374495	5.00305424361532	0	27.0893822675098	6.00439882750478	20.048987655079	3.00109916954915	6.00439882750478	6.00439882750478	3.00109916954915	12.0176125328898	5.00305424361532	3.00109916954915	3.00109916954915	14.0239804397716	6.00439882750478	5.00305424361532	4.00195439749781	26.0828704059517	16.0313316193744	18.0396670359275	1.00012209018435	7.00598826885697	11.0147970057849	7.00598826885697	20.048987655079	6.00439882750478	24.0705883708827	10.0122269359159	22.0592944438992	6.00439882750478	15.0275330602518	21.0540177177831	17.0353762377124
