GENEID	X101	X109	X112	X118	X120	X125	X126	X127	X128	X143	X144	X150	X151	X152	X158	X159	X160	X164	X167	X168	X173	X183	X184	X192
Mga	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	3.00109916954915	7.00598826885697	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Mgea5	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	12.0176125328898	3.00109916954915	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Mgp	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgst1	0	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	7.00598826885697	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0
Mid1	1.00012209018435	0	3.00109916954915	0	6.00439882750478	8.00782268745052	0	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	0	0	8.00782268745052	4.00195439749781	0	0	0	0	0	2.00048844025395	4.00195439749781	33.1336529167031	0
Midn	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	0	4.00195439749781	1.00012209018435	3.00109916954915	0	0	4.00195439749781	0	6.00439882750478	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395
Mif	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	11.0147970057849	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	6.00439882750478	6.00439882750478	4.00195439749781	4.00195439749781
Mir703	2.00048844025395	1.00012209018435	16.0313316193744	2.00048844025395	8.00782268745052	0	3.00109916954915	10.0122269359159	1.00012209018435	10.0122269359159	4.00195439749781	4.00195439749781	9.00990220315199	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	7.00598826885697	10.0122269359159	12.0176125328898	0
Mkl1	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	0	1.00012209018435	0
Mkrn1	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0
Mlec	0	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	0	4.00195439749781	3.00109916954915	2.00048844025395	0
Mlf2	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0
Mmp11	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	13.0206736374495	0	0	0	0	0
Mmp14	0	0	12.0176125328898	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	6.00439882750478	16.0313316193744	5.00305424361532	5.00305424361532	2.00048844025395	5.00305424361532	0	0	7.00598826885697	16.0313316193744	2.00048844025395	8.00782268745052	1.00012209018435	5.00305424361532	0
Mmp2	0	1.00012209018435	14.0239804397716	0	0	3.00109916954915	5.00305424361532	31.1179048445245	0	20.048987655079	10.0122269359159	4.00195439749781	19.0442041347699	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915
Mmp9	0	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	6.00439882750478	18.0396670359275	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915
Mmrn2	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mob4	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	7.00598826885697	0
Morf4l1	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	8.00782268745052	6.00439882750478	3.00109916954915	9.00990220315199	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	7.00598826885697	2.00048844025395	6.00439882750478	2.00048844025395	5.00305424361532	1.00012209018435
Morf4l2	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	8.00782268745052	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	8.00782268745052	5.00305424361532	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	8.00782268745052	4.00195439749781	2.00048844025395
Mpc1	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532	0
Mprip	0	0	4.00195439749781	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	3.00109916954915	9.00990220315199	1.00012209018435	3.00109916954915	11.0147970057849	0	0
Mpv17l	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435
Mrfap1	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	5.00305424361532	4.00195439749781	9.00990220315199	6.00439882750478	10.0122269359159	7.00598826885697	1.00012209018435	7.00598826885697	3.00109916954915	3.00109916954915	3.00109916954915	8.00782268745052	2.00048844025395	5.00305424361532	8.00782268745052	5.00305424361532	2.00048844025395
Mrpl52	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0
Mrps15	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0
Mrps6	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	9.00990220315199	0	5.00305424361532	0	0	2.00048844025395	0	0	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435
Msl1	0	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	0	3.00109916954915	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	4.00195439749781	4.00195439749781	0	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435
Msmo1	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	12.0176125328898	0	0	4.00195439749781	0	2.00048844025395	0	0	0	1.00012209018435	0	0	6.00439882750478	6.00439882750478	0
Msrb1	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	9.00990220315199	0	0	0	1.00012209018435	0
Mt1	0	0	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0	62.4740278484444	0	4.00195439749781	11.0147970057849	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0
Mt2	0	0	0	0	1.00012209018435	0	0	0	7.00598826885697	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Mtch1	4.00195439749781	0	12.0176125328898	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0
Mtdh	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395	12.0176125328898	0	4.00195439749781	4.00195439749781	0	3.00109916954915	4.00195439749781	0	3.00109916954915	6.00439882750478	2.00048844025395	1.00012209018435	4.00195439749781	8.00782268745052	2.00048844025395
Mthfd2	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	0
Mtpn	5.00305424361532	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435
Mtss1l	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0
Mtus1	0	1.00012209018435	0	0	0	0	0	3.00109916954915	5.00305424361532	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Mustn1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0648179545339	0	0	0	0	0
Mxi1	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	6.00439882750478	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0
Mxra8	0	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0
Myadm	0	0	4.00195439749781	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	16.0313316193744	4.00195439749781	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	9.00990220315199	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0
Myc	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	7.00598826885697	3.00109916954915	1.00012209018435	7.00598826885697	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	11.0147970057849	2.00048844025395
Mycbp2	0	0	2.00048844025395	0	7.00598826885697	0	0	0	6.00439882750478	10.0122269359159	3.00109916954915	5.00305424361532	1.00012209018435	0	6.00439882750478	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	7.00598826885697	3.00109916954915	4.00195439749781
Myeov2	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435
Myh10	0	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	4.00195439749781	0	0	0
Myh11	0	0	0	20.048987655079	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	0	44.2380343327527	2.00048844025395	0	2.00048844025395	4.00195439749781	0
Myh9	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	0	0	10.0122269359159	5.00305424361532	0	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435
Myl12a	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	7.00598826885697	5.00305424361532	4.00195439749781	5.00305424361532	0	2.00048844025395	5.00305424361532	0	1.00012209018435	11.0147970057849	3.00109916954915	2.00048844025395	2.00048844025395	0	0
Myl6	12.0176125328898	2.00048844025395	5.00305424361532	14.0239804397716	5.00305424361532	2.00048844025395	2.00048844025395	7.00598826885697	5.00305424361532	6.00439882750478	7.00598826885697	2.00048844025395	11.0147970057849	1.00012209018435	7.00598826885697	3.00109916954915	0	1.00012209018435	51.3201652807748	1.00012209018435	6.00439882750478	15.0275330602518	0	0
Myl9	1.00012209018435	0	0	10.0122269359159	1.00012209018435	1.00012209018435	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	11.0147970057849	0	1.00012209018435	1.00012209018435	0	1.00012209018435	101.240942390885	0	3.00109916954915	6.00439882750478	2.00048844025395	1.00012209018435
Mylk	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	8.00782268745052	2.00048844025395	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	164.249624034673	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915
Myo1b	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	9.00990220315199	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0
Myo1c	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	0
Myo9a	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435
Myof	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	7.00598826885697	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0
Mysm1	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	5.00305424361532	0	0	0	3.00109916954915	0	0
N4bp2l2	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Nab1	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	4.00195439749781	5.00305424361532	7.00598826885697	1.00012209018435
Nab2	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	3.00109916954915	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0
Nabp2	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0
Naca	5.00305424361532	2.00048844025395	7.00598826885697	3.00109916954915	7.00598826885697	7.00598826885697	1.00012209018435	6.00439882750478	4.00195439749781	19.0442041347699	5.00305424361532	7.00598826885697	5.00305424361532	2.00048844025395	7.00598826885697	11.0147970057849	4.00195439749781	2.00048844025395	7.00598826885697	4.00195439749781	3.00109916954915	12.0176125328898	3.00109916954915	9.00990220315199
Nadk	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Naf1	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0
Nap1l1	1.00012209018435	0	4.00195439749781	0	6.00439882750478	1.00012209018435	2.00048844025395	6.00439882750478	0	12.0176125328898	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	7.00598826885697	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	5.00305424361532	2.00048844025395
Nars	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	0	4.00195439749781	3.00109916954915	0	6.00439882750478	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	9.00990220315199	1.00012209018435
Nav1	1.00012209018435	0	5.00305424361532	0	3.00109916954915	0	0	9.00990220315199	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	0
Nbl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0353762377124	0	0	0	0	0
Ncam1	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Ncbp3	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0
Ncl	0	0	7.00598826885697	3.00109916954915	9.00990220315199	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	23.0648179545339	0	7.00598826885697	10.0122269359159	1.00012209018435	17.0353762377124	7.00598826885697	1.00012209018435	2.00048844025395	9.00990220315199	4.00195439749781	7.00598826885697	8.00782268745052	11.0147970057849	19.0442041347699
Ncoa1	0	0	8.00782268745052	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0
Ncor1	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	3.00109916954915	2.00048844025395	8.00782268745052	5.00305424361532	1.00012209018435	5.00305424361532	5.00305424361532	3.00109916954915	5.00305424361532	3.00109916954915	6.00439882750478	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435
Ndel1	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	8.00782268745052	15.0275330602518	1.00012209018435	4.00195439749781	7.00598826885697	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532
Ndn	0	0	11.0147970057849	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	7.00598826885697	5.00305424361532	2.00048844025395	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	4.00195439749781	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435
Ndrg1	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	5.00305424361532	0	4.00195439749781	0	0	6.00439882750478	0	0	5.00305424361532	0	0	0	7.00598826885697	1.00012209018435	2.00048844025395
Ndrg2	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	12.0176125328898	0	4.00195439749781	5.00305424361532	0	0
Ndufa1	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	4.00195439749781	4.00195439749781	0	4.00195439749781	0	0	2.00048844025395	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0
Ndufa10	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	6.00439882750478	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0
Ndufb11	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	0
Ndufb3	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0	0	0
Ndufb6	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0
Ndufc2	0	0	4.00195439749781	1.00012209018435	4.00195439749781	0	0	4.00195439749781	0	8.00782268745052	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915
Ndufs2	0	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	7.00598826885697	0	3.00109916954915	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0
Nedd4	4.00195439749781	1.00012209018435	29.1031482864402	4.00195439749781	8.00782268745052	11.0147970057849	6.00439882750478	23.0648179545339	20.048987655079	44.2380343327527	12.0176125328898	13.0206736374495	16.0313316193744	3.00109916954915	28.0961415204583	6.00439882750478	6.00439882750478	22.0592944438992	26.0828704059517	6.00439882750478	29.1031482864402	42.2168154415037	19.0442041347699	2.00048844025395
Nedd8	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	5.00305424361532	1.00012209018435	0
Neto2	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0
Nfatc1	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	10.0122269359159	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	5.00305424361532	5.00305424361532	0
Nfatc2	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	10.0122269359159	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0
Nfe2l2	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	8.00782268745052	0	0	4.00195439749781	0	0	4.00195439749781	4.00195439749781	10.0122269359159	4.00195439749781
Nfia	4.00195439749781	0	6.00439882750478	0	5.00305424361532	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	6.00439882750478	1.00012209018435	6.00439882750478	14.0239804397716	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	14.0239804397716	8.00782268745052	7.00598826885697	2.00048844025395
Nfib	2.00048844025395	1.00012209018435	18.0396670359275	6.00439882750478	14.0239804397716	1.00012209018435	2.00048844025395	16.0313316193744	7.00598826885697	11.0147970057849	10.0122269359159	15.0275330602518	11.0147970057849	2.00048844025395	28.0961415204583	4.00195439749781	0	13.0206736374495	13.0206736374495	5.00305424361532	27.0893822675098	20.048987655079	13.0206736374495	0
Nfic	1.00012209018435	0	7.00598826885697	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	5.00305424361532	6.00439882750478	2.00048844025395	2.00048844025395	6.00439882750478	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915
Nfix	0	1.00012209018435	16.0313316193744	0	5.00305424361532	0	4.00195439749781	10.0122269359159	3.00109916954915	2.00048844025395	4.00195439749781	0	4.00195439749781	0	10.0122269359159	2.00048844025395	2.00048844025395	6.00439882750478	8.00782268745052	2.00048844025395	16.0313316193744	6.00439882750478	2.00048844025395	1.00012209018435
Nfkb1	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	21.0540177177831	0	16.0313316193744	6.00439882750478	0	9.00990220315199	0	0	2.00048844025395	0	2.00048844025395	12.0176125328898	3.00109916954915	6.00439882750478	4.00195439749781
Nfkb2	1.00012209018435	0	0	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	0	3.00109916954915	11.0147970057849	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	10.0122269359159	10.0122269359159	12.0176125328898	3.00109916954915
Nfkbia	1.00012209018435	0	4.00195439749781	0	26.0828704059517	12.0176125328898	1.00012209018435	5.00305424361532	8.00782268745052	9.00990220315199	2.00048844025395	38.1773673823587	28.0961415204583	7.00598826885697	13.0206736374495	19.0442041347699	4.00195439749781	25.0766058142306	3.00109916954915	5.00305424361532	9.00990220315199	3.00109916954915	5.00305424361532	10.0122269359159
Nfkbie	0	0	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	3.00109916954915	0	6.00439882750478	7.00598826885697	0	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435
Nfkbiz	0	0	5.00305424361532	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	11.0147970057849	6.00439882750478	0	7.00598826885697	3.00109916954915	4.00195439749781	17.0353762377124	1.00012209018435	12.0176125328898	5.00305424361532	6.00439882750478	14.0239804397716	0
Ngfr	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0
Nid1	3.00109916954915	0	21.0540177177831	1.00012209018435	5.00305424361532	2.00048844025395	0	25.0766058142306	23.0648179545339	13.0206736374495	31.1179048445245	4.00195439749781	6.00439882750478	0	1.00012209018435	0	0	4.00195439749781	17.0353762377124	2.00048844025395	0	6.00439882750478	8.00782268745052	0
Nipbl	3.00109916954915	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	6.00439882750478	5.00305424361532	3.00109916954915
Nisch	2.00048844025395	0	4.00195439749781	0	2.00048844025395	0	1.00012209018435	7.00598826885697	4.00195439749781	5.00305424361532	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435
Nnat	0	3.00109916954915	0	0	4.00195439749781	4.00195439749781	2.00048844025395	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0
