GENEID	X104	X112	X118	X122	X128	X137	X168	X175	X189	X191
Nid1	4.00195439749781	9.00990220315199	7.00598826885697	0	15.0275330602518	2.00048844025395	4.00195439749781	0	3.00109916954915	0
Nid2	2.00048844025395	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0
Nkain3	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	0	6.00439882750478	0
Noct	2.00048844025395	3.00109916954915	5.00305424361532	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	0	4.00195439749781	1.00012209018435
Notch3	3.00109916954915	7.00598826885697	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	1.00012209018435
Npc2	7.00598826885697	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Npm1	2.00048844025395	1.00012209018435	12.0176125328898	11.0147970057849	7.00598826885697	1.00012209018435	19.0442041347699	2.00048844025395	3.00109916954915	4.00195439749781
Nr2f1	3.00109916954915	7.00598826885697	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Nr2f2	7.00598826885697	4.00195439749781	2.00048844025395	0	7.00598826885697	5.00305424361532	1.00012209018435	0	2.00048844025395	7.00598826885697
Nr4a1	11.0147970057849	3.00109916954915	0	0	17.0353762377124	11.0147970057849	21.0540177177831	0	7.00598826885697	1.00012209018435
Nrep	6.00439882750478	5.00305424361532	0	0	5.00305424361532	3.00109916954915	0	0	3.00109916954915	0
Nrp1	15.0275330602518	23.0648179545339	5.00305424361532	1.00012209018435	3.00109916954915	3.00109916954915	13.0206736374495	0	6.00439882750478	1.00012209018435
Nrp2	0	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	1.00012209018435
Nsa2	7.00598826885697	4.00195439749781	8.00782268745052	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0
Nucb1	1.00012209018435	1.00012209018435	5.00305424361532	0	4.00195439749781	5.00305424361532	5.00305424361532	0	0	2.00048844025395
Nudt4	9.00990220315199	3.00109916954915	18.0396670359275	0	5.00305424361532	8.00782268745052	10.0122269359159	0	1.00012209018435	0
Nudt7	1.00012209018435	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0
Oat	5.00305424361532	1.00012209018435	8.00782268745052	0	5.00305424361532	8.00782268745052	3.00109916954915	0	4.00195439749781	6.00439882750478
Oaz1	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	0	3.00109916954915	0	2.00048844025395	1.00012209018435
Oaz2	1.00012209018435	3.00109916954915	2.00048844025395	0	0	4.00195439749781	5.00305424361532	0	1.00012209018435	2.00048844025395
Odc1	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	5.00305424361532	0	0	2.00048844025395
Ogfrl1	1.00012209018435	0	6.00439882750478	0	1.00012209018435	5.00305424361532	9.00990220315199	0	0	0
Osmr	0	0	3.00109916954915	0	4.00195439749781	2.00048844025395	7.00598826885697	0	0	0
Oxa1l	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0
P4hb	5.00305424361532	3.00109916954915	8.00782268745052	0	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	0
Pabpc1	13.0206736374495	1.00012209018435	23.0648179545339	10.0122269359159	19.0442041347699	4.00195439749781	19.0442041347699	1.00012209018435	10.0122269359159	2.00048844025395
Pabpn1	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0
Paip2	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0
Pamr1	5.00305424361532	6.00439882750478	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0
Parm1	1.00012209018435	0	7.00598826885697	1.00012209018435	0	11.0147970057849	0	0	0	0
Pbx1	4.00195439749781	4.00195439749781	2.00048844025395	0	2.00048844025395	12.0176125328898	7.00598826885697	0	2.00048844025395	1.00012209018435
Pcbp1	6.00439882750478	2.00048844025395	2.00048844025395	0	7.00598826885697	4.00195439749781	9.00990220315199	1.00012209018435	1.00012209018435	0
Pcdh15	0	0	2.00048844025395	0	0	5.00305424361532	3.00109916954915	0	0	0
Pcolce	3.00109916954915	5.00305424361532	13.0206736374495	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395
Pdgfa	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395	0
Pdgfra	1.00012209018435	3.00109916954915	1.00012209018435	0	5.00305424361532	1.00012209018435	16.0313316193744	0	3.00109916954915	5.00305424361532
Pdia3	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	8.00782268745052	0	1.00012209018435	0
Pea15a	0	0	1.00012209018435	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	3.00109916954915
Pebp1	1.00012209018435	0	5.00305424361532	1.00012209018435	5.00305424361532	0	1.00012209018435	0	3.00109916954915	0
Peg3	6.00439882750478	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435
Pfn1	0	0	2.00048844025395	4.00195439749781	2.00048844025395	6.00439882750478	0	0	3.00109916954915	4.00195439749781
Pgrmc1	0	1.00012209018435	5.00305424361532	0	7.00598826885697	0	4.00195439749781	0	4.00195439749781	2.00048844025395
Phlda1	4.00195439749781	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	12.0176125328898	0	14.0239804397716	3.00109916954915
Pi15	7.00598826885697	1.00012209018435	3.00109916954915	0	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435
Picalm	5.00305424361532	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435
Pim1	0	0	0	2.00048844025395	3.00109916954915	5.00305424361532	5.00305424361532	0	1.00012209018435	1.00012209018435
Pkm	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	0	0	0
Plac8	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	5.00305424361532	4.00195439749781	0	4.00195439749781
Plcg1	0	0	0	0	6.00439882750478	0	0	0	0	0
Pld3	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	0	3.00109916954915	0
Plec	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	5.00305424361532	0	2.00048844025395	0
Plin2	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	1.00012209018435
Plpp1	0	0	0	0	0	0	7.00598826885697	0	2.00048844025395	0
Plpp3	1.00012209018435	9.00990220315199	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0
Plxdc2	0	0	8.00782268745052	0	6.00439882750478	0	4.00195439749781	0	1.00012209018435	1.00012209018435
Plxnb2	2.00048844025395	1.00012209018435	7.00598826885697	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0
Pmp22	4.00195439749781	1.00012209018435	8.00782268745052	0	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	1.00012209018435
Pnrc1	5.00305424361532	1.00012209018435	6.00439882750478	3.00109916954915	8.00782268745052	5.00305424361532	6.00439882750478	1.00012209018435	0	2.00048844025395
Pnrc2	0	2.00048844025395	4.00195439749781	0	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	0
Pomp	4.00195439749781	0	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435
Postn	6.00439882750478	6.00439882750478	8.00782268745052	1.00012209018435	75.6951442311975	2.00048844025395	23.0648179545339	0	6.00439882750478	20.048987655079
Pou2f2	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0
Ppard	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	0
Ppia	6.00439882750478	5.00305424361532	14.0239804397716	3.00109916954915	8.00782268745052	12.0176125328898	12.0176125328898	2.00048844025395	5.00305424361532	3.00109916954915
Ppic	4.00195439749781	3.00109916954915	7.00598826885697	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435
Ppp1r15a	1.00012209018435	5.00305424361532	0	0	11.0147970057849	0	4.00195439749781	0	0	1.00012209018435
Ppp2ca	2.00048844025395	4.00195439749781	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915
Ppp2r2a	1.00012209018435	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	0	5.00305424361532	0
Ppp3ca	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0
Prdx4	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Prkar1a	8.00782268745052	2.00048844025395	7.00598826885697	4.00195439749781	2.00048844025395	8.00782268745052	9.00990220315199	0	4.00195439749781	0
Prkcdbp	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	6.00439882750478	1.00012209018435
Procr	0	0	6.00439882750478	0	0	0	0	0	0	0
Pros1	2.00048844025395	2.00048844025395	2.00048844025395	0	7.00598826885697	0	2.00048844025395	0	1.00012209018435	0
Prrc2b	1.00012209018435	1.00012209018435	12.0176125328898	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	0	2.00048844025395	2.00048844025395
Prrx1	4.00195439749781	7.00598826885697	9.00990220315199	0	1.00012209018435	6.00439882750478	5.00305424361532	0	6.00439882750478	3.00109916954915
Psap	8.00782268745052	3.00109916954915	8.00782268745052	1.00012209018435	4.00195439749781	5.00305424361532	6.00439882750478	0	3.00109916954915	2.00048844025395
Psmb4	1.00012209018435	5.00305424361532	6.00439882750478	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435
Ptbp3	4.00195439749781	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435
Pten	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	5.00305424361532	0	0	1.00012209018435
Ptger2	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0
Ptgir	1.00012209018435	0	8.00782268745052	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0
Ptgs2	0	0	0	0	12.0176125328898	0	8.00782268745052	0	0	0
Pth1r	7.00598826885697	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0
Ptma	31.1179048445245	15.0275330602518	43.22730021288	16.0313316193744	16.0313316193744	34.1418990756402	44.2380343327527	3.00109916954915	7.00598826885697	9.00990220315199
Ptms	2.00048844025395	3.00109916954915	5.00305424361532	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435
Ptn	4.00195439749781	1.00012209018435	12.0176125328898	0	8.00782268745052	2.00048844025395	7.00598826885697	0	1.00012209018435	0
Ptp4a1	0	0	0	0	6.00439882750478	0	6.00439882750478	0	0	1.00012209018435
Ptp4a2	5.00305424361532	0	5.00305424361532	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	1.00012209018435	0
Ptpn12	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0
Ptprcap	0	0	0	3.00109916954915	0	0	0	6.00439882750478	0	0
Ptprf	5.00305424361532	0	3.00109916954915	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	0
Pum2	0	2.00048844025395	7.00598826885697	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Pura	3.00109916954915	0	3.00109916954915	0	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	1.00012209018435
Pxdn	2.00048844025395	4.00195439749781	3.00109916954915	0	5.00305424361532	0	3.00109916954915	0	2.00048844025395	0
Pxmp4	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0
RP23-233O21.6	7.00598826885697	1.00012209018435	0	5.00305424361532	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0
RP23-306P12.3	2.00048844025395	4.00195439749781	0	1.00012209018435	2.00048844025395	6.00439882750478	10.0122269359159	0	3.00109916954915	0
RP23-341H2.4	35.1503934793561	1.00012209018435	5.00305424361532	8.00782268745052	5.00305424361532	13.0206736374495	32.1256548803621	0	20.048987655079	0
Rab14	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435	0	5.00305424361532	2.00048844025395	0	2.00048844025395	0
Rab1a	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	0	0	1.00012209018435
Rac2	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0
Rap2a	0	1.00012209018435	4.00195439749781	0	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	2.00048844025395
Rapgef6	0	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	0
Raph1	1.00012209018435	0	5.00305424361532	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435
Rarres2	3.00109916954915	0	10.0122269359159	0	8.00782268745052	1.00012209018435	6.00439882750478	0	1.00012209018435	4.00195439749781
Rbak	0	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0
Rbbp6	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	0	2.00048844025395	0
Rbbp7	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0
Rbm25	3.00109916954915	6.00439882750478	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0
Rbm3	4.00195439749781	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435
Rbms1	3.00109916954915	6.00439882750478	4.00195439749781	0	2.00048844025395	5.00305424361532	1.00012209018435	0	3.00109916954915	9.00990220315199
Rbms3	2.00048844025395	10.0122269359159	19.0442041347699	0	11.0147970057849	9.00990220315199	9.00990220315199	0	2.00048844025395	2.00048844025395
Rcn3	6.00439882750478	4.00195439749781	10.0122269359159	1.00012209018435	1.00012209018435	5.00305424361532	5.00305424361532	0	1.00012209018435	2.00048844025395
Rgs16	1.00012209018435	21.0540177177831	2.00048844025395	0	0	8.00782268745052	3.00109916954915	0	3.00109916954915	0
Rgs17	0	1.00012209018435	6.00439882750478	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0
Rgs2	20.048987655079	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0
Rgs5	11.0147970057849	9.00990220315199	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0
Rheb	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0
Rhoa	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435
Rhog	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	5.00305424361532	0	0	0
Rin2	3.00109916954915	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435
Rmi2	6.00439882750478	0	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0
Rnasel	0	0	5.00305424361532	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435
Rnf150	4.00195439749781	0	6.00439882750478	0	1.00012209018435	2.00048844025395	10.0122269359159	0	2.00048844025395	0
Rnf170	0	0	7.00598826885697	0	0	0	0	0	1.00012209018435	0
Rnf19a	6.00439882750478	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0
Rock2	5.00305424361532	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0
Rpl10-ps3	16.0313316193744	8.00782268745052	23.0648179545339	11.0147970057849	16.0313316193744	4.00195439749781	31.1179048445245	4.00195439749781	6.00439882750478	3.00109916954915
Rpl10a	21.0540177177831	7.00598826885697	27.0893822675098	16.0313316193744	15.0275330602518	9.00990220315199	27.0893822675098	3.00109916954915	2.00048844025395	2.00048844025395
Rpl11	9.00990220315199	5.00305424361532	18.0396670359275	8.00782268745052	3.00109916954915	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	5.00305424361532
Rpl12	25.0766058142306	6.00439882750478	31.1179048445245	38.1773673823587	19.0442041347699	17.0353762377124	21.0540177177831	12.0176125328898	6.00439882750478	3.00109916954915
Rpl13	28.0961415204583	11.0147970057849	36.1591362501238	34.1418990756402	19.0442041347699	14.0239804397716	15.0275330602518	5.00305424361532	6.00439882750478	4.00195439749781
Rpl13-ps3	25.0766058142306	7.00598826885697	28.0961415204583	31.1179048445245	22.0592944438992	10.0122269359159	16.0313316193744	7.00598826885697	6.00439882750478	4.00195439749781
Rpl13a	23.0648179545339	6.00439882750478	29.1031482864402	25.0766058142306	17.0353762377124	11.0147970057849	13.0206736374495	11.0147970057849	8.00782268745052	5.00305424361532
Rpl13a-ps1	11.0147970057849	2.00048844025395	9.00990220315199	7.00598826885697	7.00598826885697	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435
Rpl14	10.0122269359159	3.00109916954915	6.00439882750478	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	5.00305424361532	0
Rpl15	7.00598826885697	4.00195439749781	13.0206736374495	8.00782268745052	2.00048844025395	8.00782268745052	10.0122269359159	3.00109916954915	4.00195439749781	3.00109916954915
Rpl17	25.0766058142306	12.0176125328898	31.1179048445245	42.2168154415037	27.0893822675098	13.0206736374495	25.0766058142306	8.00782268745052	2.00048844025395	6.00439882750478
Rpl18	23.0648179545339	4.00195439749781	26.0828704059517	20.048987655079	17.0353762377124	8.00782268745052	12.0176125328898	2.00048844025395	5.00305424361532	11.0147970057849
Rpl18a	32.1256548803621	11.0147970057849	27.0893822675098	45.2490179242113	22.0592944438992	15.0275330602518	33.1336529167031	11.0147970057849	10.0122269359159	3.00109916954915
Rpl19	17.0353762377124	8.00782268745052	32.1256548803621	33.1336529167031	13.0206736374495	12.0176125328898	26.0828704059517	6.00439882750478	7.00598826885697	8.00782268745052
Rpl21	28.0961415204583	8.00782268745052	22.0592944438992	33.1336529167031	15.0275330602518	8.00782268745052	20.048987655079	3.00109916954915	8.00782268745052	1.00012209018435
Rpl21-ps4	14.0239804397716	2.00048844025395	4.00195439749781	11.0147970057849	7.00598826885697	2.00048844025395	8.00782268745052	1.00012209018435	0	0
Rpl22	5.00305424361532	3.00109916954915	14.0239804397716	4.00195439749781	7.00598826885697	6.00439882750478	5.00305424361532	1.00012209018435	0	3.00109916954915
Rpl22l1	1.00012209018435	0	5.00305424361532	5.00305424361532	4.00195439749781	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435
Rpl23	26.0828704059517	5.00305424361532	40.1965934523377	37.1681275103067	28.0961415204583	17.0353762377124	23.0648179545339	7.00598826885697	7.00598826885697	6.00439882750478
Rpl23a	8.00782268745052	3.00109916954915	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	0
Rpl23a-ps3	22.0592944438992	11.0147970057849	22.0592944438992	26.0828704059517	10.0122269359159	5.00305424361532	17.0353762377124	7.00598826885697	5.00305424361532	2.00048844025395
Rpl26	11.0147970057849	5.00305424361532	17.0353762377124	21.0540177177831	10.0122269359159	3.00109916954915	19.0442041347699	5.00305424361532	6.00439882750478	5.00305424361532
Rpl27-ps3	1.00012209018435	1.00012209018435	3.00109916954915	10.0122269359159	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	0	2.00048844025395
Rpl27a	18.0396670359275	3.00109916954915	17.0353762377124	18.0396670359275	16.0313316193744	9.00990220315199	14.0239804397716	3.00109916954915	4.00195439749781	6.00439882750478
Rpl28	14.0239804397716	2.00048844025395	23.0648179545339	12.0176125328898	11.0147970057849	9.00990220315199	13.0206736374495	6.00439882750478	6.00439882750478	2.00048844025395
Rpl3	10.0122269359159	7.00598826885697	37.1681275103067	17.0353762377124	12.0176125328898	4.00195439749781	19.0442041347699	1.00012209018435	4.00195439749781	3.00109916954915
Rpl30	14.0239804397716	10.0122269359159	21.0540177177831	13.0206736374495	19.0442041347699	5.00305424361532	5.00305424361532	5.00305424361532	3.00109916954915	7.00598826885697
Rpl31	11.0147970057849	6.00439882750478	13.0206736374495	27.0893822675098	8.00782268745052	15.0275330602518	9.00990220315199	8.00782268745052	8.00782268745052	3.00109916954915
Rpl32	18.0396670359275	9.00990220315199	17.0353762377124	19.0442041347699	16.0313316193744	11.0147970057849	14.0239804397716	13.0206736374495	7.00598826885697	1.00012209018435
Rpl34	14.0239804397716	4.00195439749781	8.00782268745052	15.0275330602518	4.00195439749781	9.00990220315199	9.00990220315199	9.00990220315199	6.00439882750478	1.00012209018435
Rpl35a	14.0239804397716	5.00305424361532	17.0353762377124	22.0592944438992	13.0206736374495	8.00782268745052	23.0648179545339	8.00782268745052	9.00990220315199	7.00598826885697
Rpl36	9.00990220315199	0	9.00990220315199	4.00195439749781	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395
Rpl36-ps3	7.00598826885697	0	5.00305424361532	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435
Rpl36a	15.0275330602518	3.00109916954915	11.0147970057849	3.00109916954915	12.0176125328898	7.00598826885697	9.00990220315199	2.00048844025395	0	2.00048844025395
Rpl36al	1.00012209018435	0	0	2.00048844025395	8.00782268745052	0	3.00109916954915	0	2.00048844025395	2.00048844025395
Rpl37	10.0122269359159	2.00048844025395	7.00598826885697	19.0442041347699	8.00782268745052	12.0176125328898	18.0396670359275	2.00048844025395	7.00598826885697	2.00048844025395
Rpl37a	24.0705883708827	2.00048844025395	22.0592944438992	12.0176125328898	11.0147970057849	7.00598826885697	16.0313316193744	5.00305424361532	3.00109916954915	6.00439882750478
Rpl38	10.0122269359159	4.00195439749781	11.0147970057849	21.0540177177831	14.0239804397716	10.0122269359159	11.0147970057849	5.00305424361532	1.00012209018435	6.00439882750478
Rpl39	8.00782268745052	4.00195439749781	25.0766058142306	15.0275330602518	14.0239804397716	7.00598826885697	24.0705883708827	11.0147970057849	6.00439882750478	7.00598826885697
Rpl4	29.1031482864402	8.00782268745052	47.2717340146999	25.0766058142306	14.0239804397716	9.00990220315199	31.1179048445245	7.00598826885697	3.00109916954915	3.00109916954915
Rpl41	14.0239804397716	6.00439882750478	29.1031482864402	11.0147970057849	12.0176125328898	6.00439882750478	23.0648179545339	4.00195439749781	10.0122269359159	3.00109916954915
Rpl5	16.0313316193744	6.00439882750478	25.0766058142306	21.0540177177831	15.0275330602518	8.00782268745052	38.1773673823587	2.00048844025395	4.00195439749781	5.00305424361532
Rpl6	8.00782268745052	3.00109916954915	18.0396670359275	10.0122269359159	16.0313316193744	3.00109916954915	15.0275330602518	2.00048844025395	3.00109916954915	1.00012209018435
Rpl6l	14.0239804397716	4.00195439749781	13.0206736374495	9.00990220315199	16.0313316193744	3.00109916954915	9.00990220315199	3.00109916954915	3.00109916954915	1.00012209018435
Rpl7	15.0275330602518	11.0147970057849	22.0592944438992	18.0396670359275	10.0122269359159	8.00782268745052	16.0313316193744	2.00048844025395	4.00195439749781	4.00195439749781
Rpl7a-ps5	11.0147970057849	1.00012209018435	13.0206736374495	10.0122269359159	7.00598826885697	5.00305424361532	8.00782268745052	1.00012209018435	4.00195439749781	3.00109916954915
Rpl8	10.0122269359159	5.00305424361532	13.0206736374495	11.0147970057849	10.0122269359159	11.0147970057849	11.0147970057849	3.00109916954915	2.00048844025395	3.00109916954915
Rpl9-ps6	11.0147970057849	13.0206736374495	22.0592944438992	8.00782268745052	8.00782268745052	1.00012209018435	9.00990220315199	2.00048844025395	2.00048844025395	2.00048844025395
Rplp0	29.1031482864402	7.00598826885697	46.2602511104364	18.0396670359275	19.0442041347699	11.0147970057849	20.048987655079	6.00439882750478	9.00990220315199	2.00048844025395
Rplp1	18.0396670359275	11.0147970057849	17.0353762377124	29.1031482864402	22.0592944438992	5.00305424361532	25.0766058142306	4.00195439749781	3.00109916954915	4.00195439749781
Rplp2	4.00195439749781	0	3.00109916954915	10.0122269359159	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435
Rpn2	4.00195439749781	0	3.00109916954915	0	4.00195439749781	0	6.00439882750478	0	0	2.00048844025395
Rps10	12.0176125328898	7.00598826885697	21.0540177177831	15.0275330602518	10.0122269359159	6.00439882750478	10.0122269359159	4.00195439749781	3.00109916954915	4.00195439749781
Rps11	17.0353762377124	2.00048844025395	15.0275330602518	20.048987655079	11.0147970057849	8.00782268745052	19.0442041347699	8.00782268745052	6.00439882750478	3.00109916954915
Rps13	20.048987655079	0	14.0239804397716	22.0592944438992	5.00305424361532	5.00305424361532	17.0353762377124	4.00195439749781	4.00195439749781	4.00195439749781
Rps14	14.0239804397716	8.00782268745052	20.048987655079	21.0540177177831	7.00598826885697	7.00598826885697	13.0206736374495	3.00109916954915	9.00990220315199	2.00048844025395
Rps15	13.0206736374495	6.00439882750478	15.0275330602518	11.0147970057849	5.00305424361532	4.00195439749781	11.0147970057849	3.00109916954915	4.00195439749781	3.00109916954915
Rps15a	12.0176125328898	10.0122269359159	14.0239804397716	34.1418990756402	8.00782268745052	7.00598826885697	11.0147970057849	6.00439882750478	3.00109916954915	1.00012209018435
Rps16	25.0766058142306	8.00782268745052	18.0396670359275	33.1336529167031	19.0442041347699	9.00990220315199	17.0353762377124	5.00305424361532	3.00109916954915	8.00782268745052
Rps17	17.0353762377124	8.00782268745052	27.0893822675098	17.0353762377124	15.0275330602518	13.0206736374495	17.0353762377124	1.00012209018435	6.00439882750478	5.00305424361532
Rps18	8.00782268745052	5.00305424361532	16.0313316193744	11.0147970057849	6.00439882750478	8.00782268745052	8.00782268745052	3.00109916954915	3.00109916954915	2.00048844025395
Rps18-ps3	12.0176125328898	4.00195439749781	14.0239804397716	9.00990220315199	7.00598826885697	8.00782268745052	9.00990220315199	4.00195439749781	3.00109916954915	2.00048844025395
Rps19	17.0353762377124	6.00439882750478	25.0766058142306	24.0705883708827	13.0206736374495	7.00598826885697	12.0176125328898	6.00439882750478	2.00048844025395	3.00109916954915
Rps20	24.0705883708827	10.0122269359159	17.0353762377124	37.1681275103067	19.0442041347699	7.00598826885697	19.0442041347699	9.00990220315199	7.00598826885697	8.00782268745052
Rps21	13.0206736374495	3.00109916954915	18.0396670359275	27.0893822675098	8.00782268745052	2.00048844025395	11.0147970057849	5.00305424361532	5.00305424361532	3.00109916954915
Rps23	34.1418990756402	11.0147970057849	24.0705883708827	28.0961415204583	17.0353762377124	10.0122269359159	18.0396670359275	11.0147970057849	6.00439882750478	1.00012209018435
Rps24	30.1104026871881	1.00012209018435	22.0592944438992	44.2380343327527	19.0442041347699	11.0147970057849	27.0893822675098	7.00598826885697	8.00782268745052	4.00195439749781
Rps25	14.0239804397716	3.00109916954915	13.0206736374495	15.0275330602518	8.00782268745052	7.00598826885697	13.0206736374495	4.00195439749781	5.00305424361532	5.00305424361532
Rps26	7.00598826885697	3.00109916954915	9.00990220315199	13.0206736374495	12.0176125328898	4.00195439749781	20.048987655079	2.00048844025395	2.00048844025395	7.00598826885697
