GENEID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X12	X13	X14	X15	X16	X20	X22	X23	X24	X25	X27	X28	X32	X33	X34	X35	X36	X37	X39	X41	X43	X44	X45	X46	X48	X49	X51	X52	X53	X54	X55	X56	X57	X59	X60	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X78	X79	X80	X81	X83	X84	X85	X86	X90	X91	X92	X93	X94	X96
Tshz2	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0
Tspan13	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0
Tspan3	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Tspan7	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0
Ttc28	0	5.00305424361532	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	2.00048844025395
Ttc3	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	3.00109916954915	1.00012209018435	8.00782268745052	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395
Ttyh3	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	5.00305424361532	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0
Tuba1a	4.00195439749781	8.00782268745052	0	14.0239804397716	7.00598826885697	2.00048844025395	0	4.00195439749781	0	5.00305424361532	1.00012209018435	3.00109916954915	10.0122269359159	5.00305424361532	4.00195439749781	6.00439882750478	5.00305424361532	3.00109916954915	8.00782268745052	8.00782268745052	7.00598826885697	3.00109916954915	2.00048844025395	0	12.0176125328898	7.00598826885697	0	3.00109916954915	10.0122269359159	1.00012209018435	6.00439882750478	0	0	10.0122269359159	1.00012209018435	1.00012209018435	0	2.00048844025395	8.00782268745052	7.00598826885697	4.00195439749781	5.00305424361532	3.00109916954915	10.0122269359159	0	4.00195439749781	4.00195439749781	1.00012209018435	0	0	0	4.00195439749781	9.00990220315199	0	0	3.00109916954915	6.00439882750478	1.00012209018435	0	4.00195439749781	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	9.00990220315199	13.0206736374495	2.00048844025395
Tubb4b	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0
Tubb5	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435	0	12.0176125328898	3.00109916954915	0	0	2.00048844025395	0	0	2.00048844025395	0	7.00598826885697	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	0	0	4.00195439749781	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	10.0122269359159	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	5.00305424361532	0
Tubb6	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915
Twsg1	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Txn1	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	5.00305424361532	0	2.00048844025395	3.00109916954915	6.00439882750478	3.00109916954915	0	5.00305424361532	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0
Txnip	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	2.00048844025395	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	7.00598826885697	6.00439882750478	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
U2af2	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0
Uba1	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0
Ubac1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0
Ubb	6.00439882750478	6.00439882750478	22.0592944438992	2.00048844025395	2.00048844025395	21.0540177177831	1.00012209018435	6.00439882750478	6.00439882750478	10.0122269359159	5.00305424361532	4.00195439749781	3.00109916954915	3.00109916954915	7.00598826885697	3.00109916954915	8.00782268745052	2.00048844025395	9.00990220315199	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	16.0313316193744	21.0540177177831	9.00990220315199	6.00439882750478	7.00598826885697	3.00109916954915	6.00439882750478	2.00048844025395	0	6.00439882750478	3.00109916954915	7.00598826885697	1.00012209018435	16.0313316193744	16.0313316193744	6.00439882750478	18.0396670359275	14.0239804397716	9.00990220315199	8.00782268745052	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	8.00782268745052	3.00109916954915	2.00048844025395	16.0313316193744	8.00782268745052	3.00109916954915	6.00439882750478	1.00012209018435	2.00048844025395	9.00990220315199	0	4.00195439749781	0	5.00305424361532	2.00048844025395	11.0147970057849	2.00048844025395	0	5.00305424361532	17.0353762377124	0	7.00598826885697	6.00439882750478	4.00195439749781	3.00109916954915	2.00048844025395
Ubc	5.00305424361532	6.00439882750478	9.00990220315199	1.00012209018435	3.00109916954915	12.0176125328898	0	9.00990220315199	0	3.00109916954915	9.00990220315199	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	1.00012209018435	14.0239804397716	7.00598826885697	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	10.0122269359159	7.00598826885697	1.00012209018435	10.0122269359159	2.00048844025395	18.0396670359275	1.00012209018435	0	18.0396670359275	8.00782268745052	3.00109916954915	4.00195439749781	0	0	15.0275330602518	5.00305424361532	0	0	9.00990220315199	5.00305424361532	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	4.00195439749781	0	0	4.00195439749781	8.00782268745052	6.00439882750478	0	3.00109916954915
Ube2c	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0
Ube2d2a	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435
Ube2d3	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0
Ube2l3	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	0	3.00109916954915	0	7.00598826885697	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0
Ube2l6	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	0	4.00195439749781	1.00012209018435	0	0	0	3.00109916954915	0
Ube2r2	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	7.00598826885697	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0
Ube2v2	0	10.0122269359159	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Ubxn4	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	6.00439882750478	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435
Ucp2	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	15.0275330602518	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	5.00305424361532	0	12.0176125328898	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	7.00598826885697	0	0	0	3.00109916954915	0	0	0	5.00305424361532	3.00109916954915	0
Ugcg	8.00782268745052	0	4.00195439749781	0	1.00012209018435	0	0	5.00305424361532	0	0	2.00048844025395	0	4.00195439749781	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	7.00598826885697	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0
Uhrf1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unc5b	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Unc5c	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0
Uqcrh	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	2.00048844025395	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0
Uqcrq	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Ushbp1	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0
Usmg5	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435
Usp1	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	0
Usp2	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	8.00782268745052	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Usp42	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915
Usp7	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0
Vasp	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0
Vcam1	3.00109916954915	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	4.00195439749781	0	4.00195439749781	0	2.00048844025395	10.0122269359159	0	0	0	6.00439882750478	0	0	0	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	7.00598826885697	2.00048844025395	3.00109916954915	6.00439882750478	2.00048844025395	2.00048844025395	10.0122269359159	0	6.00439882750478	5.00305424361532	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	7.00598826885697	4.00195439749781	4.00195439749781	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	7.00598826885697	5.00305424361532	8.00782268745052	0	7.00598826885697
Vcp	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0
Vdr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	9.00990220315199
