GENEID	X7	X8	X13	X14	X15	X16	X21	X22	X23	X24	X29	X30	X31	X32	X40	X44	X47	X48	X49	X56	X63	X64	X65	X68	X71	X72	X76	X78	X79	X80	X87	X88	X94	X96
Trip12	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	0	0	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	0	0	1.00012209018435	2.00048844025395
Trip6	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	5.00305424361532	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0
Trmt10c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Trp53inp2	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	5.00305424361532	0	0
Tsc2	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0
Tsc22d1	2.00048844025395	0	0	5.00305424361532	4.00195439749781	4.00195439749781	7.00598826885697	7.00598826885697	3.00109916954915	3.00109916954915	12.0176125328898	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	13.0206736374495	14.0239804397716	0	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	0	9.00990220315199	5.00305424361532	1.00012209018435	0	1.00012209018435	4.00195439749781	4.00195439749781	4.00195439749781	1.00012209018435
Tshz2	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	7.00598826885697	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0
Tsn	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	7.00598826885697	2.00048844025395	2.00048844025395	0	0	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395
Tspan3	3.00109916954915	0	0	0	0	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	2.00048844025395	0	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	5.00305424361532	7.00598826885697	0	7.00598826885697	6.00439882750478	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	5.00305424361532	0	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395
Tspan6	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0
Ttc28	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0
Ttc3	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	8.00782268745052	1.00012209018435	5.00305424361532	1.00012209018435	6.00439882750478	0	2.00048844025395	6.00439882750478	0	4.00195439749781	7.00598826885697	1.00012209018435	0	2.00048844025395	0	1.00012209018435	12.0176125328898	0	7.00598826885697	10.0122269359159	2.00048844025395	7.00598826885697	0	6.00439882750478
Ttyh2	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	6.00439882750478	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395
Ttyh3	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	5.00305424361532	0	3.00109916954915	7.00598826885697	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	0	5.00305424361532	4.00195439749781	0	0
Tuba1a	1.00012209018435	5.00305424361532	1.00012209018435	8.00782268745052	4.00195439749781	3.00109916954915	0	15.0275330602518	3.00109916954915	4.00195439749781	15.0275330602518	3.00109916954915	6.00439882750478	6.00439882750478	9.00990220315199	2.00048844025395	18.0396670359275	25.0766058142306	0	26.0828704059517	17.0353762377124	11.0147970057849	3.00109916954915	0	8.00782268745052	6.00439882750478	14.0239804397716	2.00048844025395	34.1418990756402	17.0353762377124	2.00048844025395	17.0353762377124	3.00109916954915	3.00109916954915
Tuba1c	0	1.00012209018435	1.00012209018435	1.00012209018435	0	7.00598826885697	9.00990220315199	1.00012209018435	1.00012209018435	1.00012209018435	14.0239804397716	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	6.00439882750478	3.00109916954915	0	2.00048844025395	0	2.00048844025395	10.0122269359159	1.00012209018435	12.0176125328898	6.00439882750478	0	4.00195439749781	0	0
Tubb2a	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0
Tubb4b	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	8.00782268745052	0	3.00109916954915	0	2.00048844025395
Tubb5	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	8.00782268745052	3.00109916954915	0	3.00109916954915	5.00305424361532	3.00109916954915	3.00109916954915	0	2.00048844025395	0	3.00109916954915	0	9.00990220315199	0	0	8.00782268745052	2.00048844025395	1.00012209018435
Tubb6	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	6.00439882750478	0	0	2.00048844025395	3.00109916954915	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915
Twistnb	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	4.00195439749781	0	0	0	0	0
Twsg1	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	0	2.00048844025395	0	3.00109916954915	0	4.00195439749781	5.00305424361532	0	3.00109916954915	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0
Txlna	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	3.00109916954915	1.00012209018435	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0
Txn1	0	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435	0	4.00195439749781	3.00109916954915	0	6.00439882750478	4.00195439749781	7.00598826885697	3.00109916954915	4.00195439749781	1.00012209018435	13.0206736374495	9.00990220315199	1.00012209018435	18.0396670359275	12.0176125328898	6.00439882750478	3.00109916954915	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	4.00195439749781	11.0147970057849	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435
Txndc5	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Txndc9	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0
Txnip	1.00012209018435	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	8.00782268745052	0	1.00012209018435	0
U2af1	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435
U2af2	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0
U2surp	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Uap1	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0
Uba1	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	6.00439882750478	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0
Uba5	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	9.00990220315199	0	0	4.00195439749781	3.00109916954915	2.00048844025395	0	3.00109916954915
Ubash3b	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	7.00598826885697	0	0	0	0	2.00048844025395
Ubb	5.00305424361532	4.00195439749781	1.00012209018435	8.00782268745052	6.00439882750478	6.00439882750478	10.0122269359159	6.00439882750478	19.0442041347699	10.0122269359159	14.0239804397716	8.00782268745052	22.0592944438992	11.0147970057849	22.0592944438992	0	13.0206736374495	21.0540177177831	0	18.0396670359275	18.0396670359275	11.0147970057849	6.00439882750478	7.00598826885697	7.00598826885697	12.0176125328898	21.0540177177831	6.00439882750478	11.0147970057849	9.00990220315199	4.00195439749781	20.048987655079	3.00109916954915	4.00195439749781
Ubc	0	2.00048844025395	6.00439882750478	3.00109916954915	2.00048844025395	9.00990220315199	2.00048844025395	2.00048844025395	12.0176125328898	13.0206736374495	5.00305424361532	8.00782268745052	9.00990220315199	25.0766058142306	4.00195439749781	0	9.00990220315199	14.0239804397716	0	7.00598826885697	15.0275330602518	6.00439882750478	5.00305424361532	1.00012209018435	4.00195439749781	5.00305424361532	48.283466760365	5.00305424361532	14.0239804397716	16.0313316193744	2.00048844025395	9.00990220315199	1.00012209018435	2.00048844025395
Ube2b	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	7.00598826885697	0	3.00109916954915	3.00109916954915	0	4.00195439749781	3.00109916954915	0	0	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	0	0
Ube2d2a	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	0	1.00012209018435	5.00305424361532	0	1.00012209018435
Ube2d3	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	13.0206736374495	4.00195439749781	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915
Ube2h	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0
Ube2i	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	1.00012209018435
Ube2l3	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	5.00305424361532	4.00195439749781	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435
Ube2m	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435
Ube2r2	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	5.00305424361532	2.00048844025395	0	4.00195439749781	0	3.00109916954915	2.00048844025395	3.00109916954915	0	5.00305424361532	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	0	7.00598826885697	0	1.00012209018435	0	4.00195439749781	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0
Ube2s	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	0	8.00782268745052	0	7.00598826885697	0	0	0	0	1.00012209018435
Ube2v2	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478	3.00109916954915	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0
Ubqln2	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0
Ubr2	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	2.00048844025395	0	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435
Ubxn4	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	6.00439882750478	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915
Ugcg	0	0	0	0	1.00012209018435	7.00598826885697	1.00012209018435	6.00439882750478	0	0	8.00782268745052	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	16.0313316193744	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	0	9.00990220315199	0	6.00439882750478
Ugdh	0	0	0	0	0	1.00012209018435	0	14.0239804397716	0	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	4.00195439749781	0	5.00305424361532	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0
Uggt1	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0
Uhrf1bp1l	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0
Uhrf2	0	0	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	4.00195439749781	5.00305424361532	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435
Uqcrh	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	0	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	3.00109916954915	0	6.00439882750478	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	6.00439882750478	1.00012209018435	0	4.00195439749781	0	0
Use1	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	10.0122269359159	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0
Usmg5	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	0	2.00048844025395	0	1.00012209018435
Usp16	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0
Usp19	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	8.00782268745052	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435
Usp2	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	9.00990220315199	0	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0
Usp7	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	0	5.00305424361532	0	2.00048844025395
Usp9x	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	6.00439882750478	0	1.00012209018435
Utp6	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Uvrag	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Vapa	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	4.00195439749781	3.00109916954915	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	0	2.00048844025395	0	0
Vcam1	0	1.00012209018435	1.00012209018435	0	3.00109916954915	9.00990220315199	7.00598826885697	3.00109916954915	0	4.00195439749781	23.0648179545339	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781	6.00439882750478	22.0592944438992	0	10.0122269359159	11.0147970057849	4.00195439749781	0	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	2.00048844025395	19.0442041347699	2.00048844025395	1.00012209018435	12.0176125328898	0	0
Vcan	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	6.00439882750478	1.00012209018435	0	7.00598826885697	5.00305424361532	3.00109916954915	0	0	0	0	0	0	0	0	0	3.00109916954915	0	10.0122269359159	0	3.00109916954915	1.00012209018435	4.00195439749781	4.00195439749781	5.00305424361532	0
Vcp	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	6.00439882750478	0	14.0239804397716	7.00598826885697	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	10.0122269359159	3.00109916954915	3.00109916954915	5.00305424361532	0	1.00012209018435
Vdac1	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	8.00782268745052	1.00012209018435	2.00048844025395	1.00012209018435	0	0
Vdac2	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0
Vdr	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	55.3726019210037	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0
Vegfa	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	6.00439882750478	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	0	7.00598826885697	5.00305424361532	2.00048844025395	1.00012209018435	0
Vegfc	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0
Vim	18.0396670359275	10.0122269359159	9.00990220315199	8.00782268745052	22.0592944438992	11.0147970057849	6.00439882750478	46.2602511104364	38.1773673823587	39.186855988824	33.1336529167031	6.00439882750478	56.38633784995	18.0396670359275	64.505270141498	22.0592944438992	57.4003247346927	89.9811577167838	0	73.6583465760993	85.8943526882953	13.0206736374495	2.00048844025395	1.00012209018435	34.1418990756402	9.00990220315199	64.505270141498	19.0442041347699	99.1914051952572	44.2380343327527	16.0313316193744	50.3076822698104	22.0592944438992	8.00782268745052
Vkorc1	0	0	0	0	0	2.00048844025395	0	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	0	0
Vma21	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435
Vmac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	8.00782268745052	0	0	0	0	0
Vmn2r53	1.00012209018435	0	0	0	0	2.00048844025395	7.00598826885697	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	6.00439882750478	2.00048844025395	0	0
