GENEID	X99	X100	X101	X102	X103	X104	X106	X107	X110	X111	X112	X113	X114	X115	X117	X120	X121	X122	X123	X124	X126	X128	X129	X130	X131	X134	X135	X136	X137	X138	X140	X141	X142	X143	X144	X146	X147	X148	X149	X150	X151	X152	X153	X154	X156	X157	X158	X159	X160	X161	X163	X165	X167	X168	X169	X171	X172	X173	X174	X175	X176	X177	X182	X185	X188	X191
Sgol2a	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Shank3	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0
Shfm1	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435
Shisa3	0	2.00048844025395	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	6.00439882750478	0
Sin3b	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Slc12a2	0	0	0	0	0	0	0	10.0122269359159	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Slc1a5	1.00012209018435	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	4.00195439749781	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	6.00439882750478	5.00305424361532	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	6.00439882750478	5.00305424361532	0	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0
Slc25a3	1.00012209018435	3.00109916954915	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	5.00305424361532	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435
Slc25a37	9.00990220315199	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a4	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Slc25a5	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0
Slc26a2	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Slc29a1	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435
Slc38a2	0	0	0	0	0	7.00598826885697	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	5.00305424361532	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	3.00109916954915	8.00782268745052	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0
Slc43a3	2.00048844025395	0	1.00012209018435	0	7.00598826885697	0	4.00195439749781	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	6.00439882750478	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	7.00598826885697	3.00109916954915	2.00048844025395	0	4.00195439749781	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Slc4a1	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a3	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	0	5.00305424361532	3.00109916954915	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	0	0
Slc6a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0
Slc7a11	0	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915
Slco2a1	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0
Smad1	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	0	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0
Smad7	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Smarca4	0	1.00012209018435	0	5.00305424361532	0	4.00195439749781	2.00048844025395	0	0	0	0	13.0206736374495	0	0	1.00012209018435	12.0176125328898	1.00012209018435	0	0	0	0	2.00048844025395	15.0275330602518	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0
Smarca5	0	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0
Smarcc1	0	0	0	0	0	2.00048844025395	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	10.0122269359159	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0
Smc1a	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	3.00109916954915	0	0	0	1.00012209018435	11.0147970057849	0	0	4.00195439749781	0	0	2.00048844025395	0	0	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435
Smc2	1.00012209018435	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	10.0122269359159	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0
Smc3	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	4.00195439749781	0	0
Smc4	4.00195439749781	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	8.00782268745052	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	13.0206736374495	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	0
Smc6	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	9.00990220315199	3.00109916954915	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Snai2	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	7.00598826885697	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Sncaip	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sned1	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Snrk	0	1.00012209018435	0	0	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	0	0	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	7.00598826885697	0	3.00109916954915	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0
Snrnp70	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	5.00305424361532	0	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	1.00012209018435
Snrpe	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0
Sntb2	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	9.00990220315199	0	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	9.00990220315199	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435
Snx2	0	1.00012209018435	0	2.00048844025395	0	7.00598826885697	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395
Socs3	0	3.00109916954915	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	5.00305424361532	9.00990220315199	0	0	3.00109916954915	0	0	0	1.00012209018435	4.00195439749781	0	9.00990220315199	0	0	2.00048844025395	0	3.00109916954915	0	0	4.00195439749781	3.00109916954915	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	8.00782268745052	5.00305424361532	0	0	0	0	1.00012209018435
Sod3	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0
Son	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	10.0122269359159	1.00012209018435	0	2.00048844025395	6.00439882750478	7.00598826885697	5.00305424361532	5.00305424361532	2.00048844025395	7.00598826885697	6.00439882750478	2.00048844025395	6.00439882750478	3.00109916954915	5.00305424361532	0	2.00048844025395	2.00048844025395	3.00109916954915	5.00305424361532	5.00305424361532	0	2.00048844025395	5.00305424361532	0	11.0147970057849	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	0	0	3.00109916954915	5.00305424361532	5.00305424361532	6.00439882750478	4.00195439749781	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435
Sowahc	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Sox4	0	1.00012209018435	0	10.0122269359159	0	14.0239804397716	7.00598826885697	10.0122269359159	2.00048844025395	0	0	4.00195439749781	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	4.00195439749781	3.00109916954915	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	24.0705883708827	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	0	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0
Sox7	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0
Spag9	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Sparc	0	61.4587843186464	2.00048844025395	1.00012209018435	23.0648179545339	1.00012209018435	25.0766058142306	114.587990170417	62.4740278484444	0	28.0961415204583	2.00048844025395	82.8319226390948	1.00012209018435	48.283466760365	0	46.2602511104364	66.5375202452072	21.0540177177831	40.1965934523377	45.2490179242113	36.1591362501238	2.00048844025395	2.00048844025395	30.1104026871881	62.4740278484444	2.00048844025395	33.1336529167031	1.00012209018435	1.00012209018435	3.00109916954915	0	43.22730021288	12.0176125328898	24.0705883708827	30.1104026871881	0	28.0961415204583	20.048987655079	31.1179048445245	19.0442041347699	0	51.3201652807748	37.1681275103067	39.186855988824	27.0893822675098	21.0540177177831	11.0147970057849	13.0206736374495	1.00012209018435	0	21.0540177177831	40.1965934523377	27.0893822675098	53.3458824338344	35.1503934793561	1.00012209018435	29.1031482864402	25.0766058142306	7.00598826885697	16.0313316193744	45.2490179242113	2.00048844025395	1.00012209018435	41.2065798956254	15.0275330602518
Sparcl1	0	0	0	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	0	0	0	6.00439882750478	0	0	0	7.00598826885697	0	0	22.0592944438992	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	4.00195439749781	0	0	0	0	0	0	19.0442041347699	0	0	0	0	0	0	0	0	0	0	0	18.0396670359275	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0
Spib	0	2.00048844025395	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Spns2	0	1.00012209018435	0	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0
Spon1	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	5.00305424361532	0
