GENEID	X3	X4	X7	X12	X14	X15	X16	X17	X24	X31	X32	X36	X38	X39	X40	X43	X45	X47	X54	X56	X57	X61	X62	X63	X64	X69	X70	X71	X72	X74	X76	X77	X78	X79	X80	X85	X86	X87	X88	X92	X94	X96
Aqp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0
Arf2	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Arf4	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915
Arf6	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395
Arhgap24	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915
Arhgef3	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid1b	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	4.00195439749781
Arid5b	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781
Arl1	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435
Arpc1b	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532
Arpc2	5.00305424361532	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	7.00598826885697	0	0	0	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	0	1.00012209018435
Arpc5	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	0	2.00048844025395	3.00109916954915	0	0	3.00109916954915	4.00195439749781	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478
Ash1l	0	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	4.00195439749781
Aspn	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	8.00782268745052	0	0	0	0	3.00109916954915	0
Atf3	3.00109916954915	0	0	1.00012209018435	7.00598826885697	14.0239804397716	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	5.00305424361532	16.0313316193744	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435
Atf4	3.00109916954915	5.00305424361532	3.00109916954915	8.00782268745052	4.00195439749781	2.00048844025395	9.00990220315199	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	5.00305424361532	0	2.00048844025395	6.00439882750478	2.00048844025395	5.00305424361532	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	6.00439882750478
Atf5	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0
Atp1a2	5.00305424361532	0	0	1.00012209018435	0	0	2.00048844025395	0	8.00782268745052	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	4.00195439749781	5.00305424361532	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	7.00598826885697	2.00048844025395	5.00305424361532	4.00195439749781	5.00305424361532	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395
Atp1b1	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0
Atp1b2	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	5.00305424361532	4.00195439749781	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	8.00782268745052	0	0	0	0	1.00012209018435	0
Atp2a2	1.00012209018435	0	0	3.00109916954915	6.00439882750478	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435
Atp5a1	5.00305424361532	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395
Atp5b	5.00305424361532	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	0	8.00782268745052	4.00195439749781	3.00109916954915	2.00048844025395	8.00782268745052	7.00598826885697	6.00439882750478	3.00109916954915	0	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	10.0122269359159	0	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532
Atp5c1	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781
Atp5f1	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	6.00439882750478
Atp5g1	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532
Atp5g2	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	9.00990220315199	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	4.00195439749781
Atp6ap1	1.00012209018435	0	0	4.00195439749781	3.00109916954915	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395
Atp6ap2	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395
Atrx	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	4.00195439749781	5.00305424361532	0	0	0	6.00439882750478	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395
Atxn10	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	4.00195439749781	0	4.00195439749781	1.00012209018435	0	0	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0
Atxn7l3b	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915
Axl	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	10.0122269359159	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435
B230219D22Rik	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435
B2m	14.0239804397716	8.00782268745052	6.00439882750478	4.00195439749781	19.0442041347699	4.00195439749781	4.00195439749781	8.00782268745052	9.00990220315199	16.0313316193744	6.00439882750478	9.00990220315199	18.0396670359275	15.0275330602518	4.00195439749781	3.00109916954915	4.00195439749781	5.00305424361532	14.0239804397716	23.0648179545339	23.0648179545339	6.00439882750478	3.00109916954915	11.0147970057849	12.0176125328898	7.00598826885697	4.00195439749781	5.00305424361532	10.0122269359159	5.00305424361532	12.0176125328898	2.00048844025395	19.0442041347699	1.00012209018435	14.0239804397716	13.0206736374495	7.00598826885697	6.00439882750478	9.00990220315199	7.00598826885697	4.00195439749781	14.0239804397716
B630005N14Rik	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0
Bach1	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	8.00782268745052
Bcam	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Bclaf1	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395
Bgn	12.0176125328898	6.00439882750478	1.00012209018435	15.0275330602518	6.00439882750478	7.00598826885697	4.00195439749781	3.00109916954915	10.0122269359159	4.00195439749781	8.00782268745052	11.0147970057849	3.00109916954915	9.00990220315199	11.0147970057849	1.00012209018435	6.00439882750478	6.00439882750478	5.00305424361532	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	0	9.00990220315199	3.00109916954915	0	10.0122269359159	0	15.0275330602518	7.00598826885697	19.0442041347699	0	3.00109916954915	8.00782268745052	0	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	8.00782268745052
Bhlhe40	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	12.0176125328898	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395
Bicc1	0	0	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395
Birc2	0	4.00195439749781	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	5.00305424361532
Birc3	6.00439882750478	2.00048844025395	0	10.0122269359159	1.00012209018435	0	6.00439882750478	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915
Bmpr1a	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915
Bmpr2	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	2.00048844025395	7.00598826885697	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395
Bnc2	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0	0	0	0	3.00109916954915
Bnip3l	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	5.00305424361532	0	0	0	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	6.00439882750478
Bptf	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478
Brd2	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	0	4.00195439749781	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395
Brd4	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	5.00305424361532
Brd8	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Brix1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Bsg	6.00439882750478	4.00195439749781	0	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	4.00195439749781	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	5.00305424361532
