GENEID	X2	X3	X4	X6	X7	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X45	X48	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X66	X67	X69	X70	X71	X72	X74	X76	X78	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Sec62	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	8.00782268745052	0	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	0	7.00598826885697	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	5.00305424361532	2.00048844025395	0	3.00109916954915	1.00012209018435	5.00305424361532	4.00195439749781	3.00109916954915	2.00048844025395	3.00109916954915	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532
Sec63	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0
Sema3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0
Sema4c	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	16.0313316193744	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0
Sema5a	0	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	0	1.00012209018435	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	3.00109916954915	10.0122269359159	12.0176125328898	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	9.00990220315199	0	2.00048844025395	0	0	0	5.00305424361532	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0
Sema6a	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0
Sep15	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	4.00195439749781	3.00109916954915	0	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	0
Sepp1	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	14.0239804397716	8.00782268745052	0	3.00109916954915	0	4.00195439749781	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	4.00195439749781	2.00048844025395	0	4.00195439749781	10.0122269359159	4.00195439749781	4.00195439749781	19.0442041347699	3.00109916954915	0	0	0	0	4.00195439749781	1.00012209018435	0	7.00598826885697	0	2.00048844025395	0	5.00305424361532	2.00048844025395	0	9.00990220315199	0	0	0	0	13.0206736374495	7.00598826885697	2.00048844025395	4.00195439749781	1.00012209018435	7.00598826885697	1.00012209018435	0	4.00195439749781	5.00305424361532	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	26.0828704059517	5.00305424361532	2.00048844025395	2.00048844025395	7.00598826885697	0
Sept11	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	8.00782268745052	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Sept2	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	7.00598826885697	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435
Sept4	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	0	0	0	3.00109916954915	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0
Sept7	0	0	0	0	5.00305424361532	8.00782268745052	1.00012209018435	10.0122269359159	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	12.0176125328898	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	5.00305424361532	3.00109916954915	0	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	3.00109916954915	3.00109916954915	0	2.00048844025395	0	7.00598826885697	0	0	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	6.00439882750478	8.00782268745052	8.00782268745052	0	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435
Serbp1	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	5.00305424361532	0	0	3.00109916954915	0	8.00782268745052	24.0705883708827	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	0	19.0442041347699	3.00109916954915	1.00012209018435	0	0	2.00048844025395	8.00782268745052	2.00048844025395	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	8.00782268745052	2.00048844025395	3.00109916954915	3.00109916954915
Serf2	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	8.00782268745052	0	2.00048844025395	1.00012209018435	5.00305424361532	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	3.00109916954915	1.00012209018435
Serinc1	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915
Serinc3	1.00012209018435	0	0	3.00109916954915	9.00990220315199	5.00305424361532	3.00109916954915	4.00195439749781	5.00305424361532	3.00109916954915	3.00109916954915	0	4.00195439749781	4.00195439749781	4.00195439749781	3.00109916954915	0	2.00048844025395	16.0313316193744	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	13.0206736374495	12.0176125328898	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	5.00305424361532	4.00195439749781	1.00012209018435	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	3.00109916954915	10.0122269359159	10.0122269359159	3.00109916954915	5.00305424361532	2.00048844025395	0	6.00439882750478	4.00195439749781	2.00048844025395	0	0	0	0	2.00048844025395	10.0122269359159	4.00195439749781	0	3.00109916954915	3.00109916954915	14.0239804397716	7.00598826885697	3.00109916954915	3.00109916954915	11.0147970057849	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	0	6.00439882750478	4.00195439749781	9.00990220315199	6.00439882750478	14.0239804397716	0	3.00109916954915	3.00109916954915
Serp1	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435
Serpina10	0	1.00012209018435	0	0	0	8.00782268745052	2.00048844025395	3.00109916954915	0	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	3.00109916954915	0	4.00195439749781	7.00598826885697	0	0	0	0	0	0	0	0	0	0	6.00439882750478	2.00048844025395	0	0	0	8.00782268745052	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	4.00195439749781	0
Serpina1a	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Serpina3g	0	1.00012209018435	0	0	1.00012209018435	14.0239804397716	0	2.00048844025395	0	0	7.00598826885697	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	8.00782268745052	0	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	2.00048844025395	7.00598826885697	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	9.00990220315199	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	6.00439882750478	0	0	2.00048844025395	1.00012209018435	0	0	0	6.00439882750478	0
Serpina3n	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0
Serpinb1a	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478
Serpinb6b	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
Serpinb9	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0
Serpine1	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	7.00598826885697	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0
Serping1	0	1.00012209018435	1.00012209018435	7.00598826885697	12.0176125328898	8.00782268745052	6.00439882750478	21.0540177177831	0	0	5.00305424361532	1.00012209018435	0	9.00990220315199	1.00012209018435	8.00782268745052	0	1.00012209018435	1.00012209018435	5.00305424361532	0	8.00782268745052	0	1.00012209018435	0	0	14.0239804397716	2.00048844025395	5.00305424361532	9.00990220315199	10.0122269359159	6.00439882750478	17.0353762377124	12.0176125328898	2.00048844025395	0	0	0	0	10.0122269359159	0	1.00012209018435	4.00195439749781	1.00012209018435	6.00439882750478	6.00439882750478	0	7.00598826885697	0	11.0147970057849	0	1.00012209018435	0	7.00598826885697	0	8.00782268745052	0	11.0147970057849	1.00012209018435	0	0	4.00195439749781	13.0206736374495	1.00012209018435	4.00195439749781	5.00305424361532	3.00109916954915	9.00990220315199	6.00439882750478	0	10.0122269359159	0	4.00195439749781	1.00012209018435	13.0206736374495	5.00305424361532	0
Serpinh1	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	10.0122269359159	2.00048844025395	21.0540177177831	0	0	4.00195439749781	7.00598826885697	1.00012209018435	27.0893822675098	0	8.00782268745052	0	3.00109916954915	0	6.00439882750478	0	9.00990220315199	1.00012209018435	0	0	0	11.0147970057849	5.00305424361532	3.00109916954915	9.00990220315199	7.00598826885697	9.00990220315199	8.00782268745052	7.00598826885697	2.00048844025395	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	8.00782268745052	0	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	3.00109916954915	0	3.00109916954915	0	2.00048844025395	8.00782268745052	15.0275330602518	1.00012209018435	5.00305424361532	3.00109916954915	5.00305424361532	2.00048844025395	0	7.00598826885697	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	0
Set	1.00012209018435	0	0	0	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	9.00990220315199	0	4.00195439749781	0	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	0	0	8.00782268745052	16.0313316193744	0	7.00598826885697	1.00012209018435	2.00048844025395	13.0206736374495	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	5.00305424361532	0	0	4.00195439749781	17.0353762377124	2.00048844025395	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	4.00195439749781	2.00048844025395	0	5.00305424361532	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	8.00782268745052	2.00048844025395	3.00109916954915	1.00012209018435	9.00990220315199	2.00048844025395	4.00195439749781	1.00012209018435
Setd7	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Setd8	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0
Sf1	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	5.00305424361532	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0
Sf3a2	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sf3b1	0	2.00048844025395	1.00012209018435	5.00305424361532	7.00598826885697	17.0353762377124	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	6.00439882750478	5.00305424361532	0	4.00195439749781	0	0	7.00598826885697	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	7.00598826885697	8.00782268745052	0	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	4.00195439749781	3.00109916954915	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	0	0	4.00195439749781	5.00305424361532	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0	2.00048844025395	12.0176125328898	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	0	4.00195439749781	4.00195439749781	5.00305424361532	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	9.00990220315199
Sf3b2	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	3.00109916954915	0	3.00109916954915	2.00048844025395	1.00012209018435	10.0122269359159	4.00195439749781	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	0	2.00048844025395	5.00305424361532	0	2.00048844025395	1.00012209018435
Sf3b6	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0
Sfpq	0	2.00048844025395	0	0	0	2.00048844025395	0	6.00439882750478	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	6.00439882750478	6.00439882750478	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	7.00598826885697	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	2.00048844025395	0
Sfr1	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	0	5.00305424361532	3.00109916954915	0	1.00012209018435	6.00439882750478	0	3.00109916954915	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0
Sgol2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0
