GENEID	X1	X2	X3	X5	X6	X7	X8	X9	X12	X13	X15	X16	X19	X20	X21	X23	X24	X25	X26	X27	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Osr1	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0
Ostf1	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0
P3h3	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0
P4hb	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	7.00598826885697	5.00305424361532	0	1.00012209018435	3.00109916954915	4.00195439749781	0	1.00012209018435	2.00048844025395	0	4.00195439749781	3.00109916954915	4.00195439749781	4.00195439749781	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	3.00109916954915	2.00048844025395	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	5.00305424361532	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	6.00439882750478	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	3.00109916954915	2.00048844025395
Pabpc1	3.00109916954915	7.00598826885697	5.00305424361532	6.00439882750478	2.00048844025395	3.00109916954915	10.0122269359159	3.00109916954915	2.00048844025395	13.0206736374495	11.0147970057849	6.00439882750478	2.00048844025395	5.00305424361532	1.00012209018435	5.00305424361532	11.0147970057849	2.00048844025395	10.0122269359159	2.00048844025395	15.0275330602518	22.0592944438992	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	17.0353762377124	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	7.00598826885697	3.00109916954915	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	11.0147970057849	16.0313316193744	7.00598826885697	1.00012209018435	1.00012209018435	13.0206736374495	4.00195439749781	5.00305424361532	9.00990220315199	2.00048844025395	0	5.00305424361532	13.0206736374495	5.00305424361532	1.00012209018435	4.00195439749781	0	8.00782268745052	6.00439882750478	3.00109916954915	0	2.00048844025395	5.00305424361532	3.00109916954915	0	6.00439882750478	10.0122269359159	12.0176125328898	5.00305424361532	0	11.0147970057849	7.00598826885697	2.00048844025395	9.00990220315199	13.0206736374495	17.0353762377124	3.00109916954915	2.00048844025395	9.00990220315199	7.00598826885697	14.0239804397716	8.00782268745052	11.0147970057849	5.00305424361532
Pam	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Paqr4	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532
Parm1	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	7.00598826885697	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0
Parva	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0
Pbrm1	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	0	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	3.00109916954915
Pbx1	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	7.00598826885697	0	0	2.00048844025395	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	8.00782268745052	1.00012209018435	2.00048844025395
Pcbp1	4.00195439749781	10.0122269359159	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	6.00439882750478	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	0	7.00598826885697	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	8.00782268745052	3.00109916954915	0	9.00990220315199	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	5.00305424361532	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	5.00305424361532	17.0353762377124	9.00990220315199	3.00109916954915	6.00439882750478	0	3.00109916954915	1.00012209018435	6.00439882750478	4.00195439749781	5.00305424361532	6.00439882750478
Pcdh15	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Pcdh17	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcf11	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435
Pcna	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Pcolce	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	4.00195439749781	8.00782268745052	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	3.00109916954915	2.00048844025395	2.00048844025395	0	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395	5.00305424361532	0	0	7.00598826885697	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	5.00305424361532	4.00195439749781	2.00048844025395	0	0	1.00012209018435	2.00048844025395	7.00598826885697	4.00195439749781	0	4.00195439749781	0	3.00109916954915	0	4.00195439749781	2.00048844025395
Pde4b	1.00012209018435	0	2.00048844025395	0	0	0	0	3.00109916954915	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0
Pdgfa	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435
Pdgfra	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	7.00598826885697	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	6.00439882750478	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	2.00048844025395	5.00305424361532	0	4.00195439749781	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435
Pdgfrb	1.00012209018435	9.00990220315199	2.00048844025395	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	0	0
Pdia3	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	0	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	0
Pdia6	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	6.00439882750478	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435
Pdlim1	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	14.0239804397716	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435
Pea15a	0	3.00109916954915	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0
Peak1	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	7.00598826885697	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0
Pebp1	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	10.0122269359159	1.00012209018435	0	0
Pecam1	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Peg3	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	4.00195439749781	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	8.00782268745052	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	2.00048844025395
Peli3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgf	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0
Phlda1	0	58.4145626995135	10.0122269359159	1.00012209018435	0	6.00439882750478	31.1179048445245	5.00305424361532	0	1.00012209018435	4.00195439749781	11.0147970057849	0	0	0	3.00109916954915	0	0	11.0147970057849	0	2.00048844025395	16.0313316193744	16.0313316193744	0	0	2.00048844025395	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	9.00990220315199	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	12.0176125328898	0	0	2.00048844025395	31.1179048445245	1.00012209018435	0	16.0313316193744	1.00012209018435	30.1104026871881	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	8.00782268745052	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	22.0592944438992	3.00109916954915	15.0275330602518	10.0122269359159	4.00195439749781	2.00048844025395	3.00109916954915	0	1.00012209018435	7.00598826885697	0	1.00012209018435	6.00439882750478	4.00195439749781	71.6225612459211	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	13.0206736374495	1.00012209018435	1.00012209018435	2.00048844025395	38.1773673823587	3.00109916954915
Pi15	0	3.00109916954915	1.00012209018435	6.00439882750478	0	0	6.00439882750478	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	0	2.00048844025395	1.00012209018435	0	14.0239804397716	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435
Picalm	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	0	4.00195439749781	1.00012209018435	2.00048844025395	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	9.00990220315199	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	8.00782268745052	2.00048844025395	0	2.00048844025395	0	0	4.00195439749781	5.00305424361532	3.00109916954915	0	2.00048844025395	4.00195439749781	0	2.00048844025395	1.00012209018435	0	1.00012209018435
Pik3ca	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435
