GENEID	X23	X41	X47	X70	X79	X84	X92	X94
mt-Co3	27.0893822675098	30.1104026871881	1.00012209018435	40.1965934523377	28.0961415204583	51.3201652807748	54.3591168236642	19.0442041347699
mt-Cytb	29.1031482864402	50.3076822698104	9.00990220315199	37.1681275103067	21.0540177177831	39.186855988824	60.4437923669776	25.0766058142306
mt-Nd1	7.00598826885697	17.0353762377124	1.00012209018435	26.0828704059517	23.0648179545339	13.0206736374495	34.1418990756402	25.0766058142306
mt-Nd2	9.00990220315199	25.0766058142306	5.00305424361532	33.1336529167031	16.0313316193744	22.0592944438992	22.0592944438992	15.0275330602518
mt-Nd3	2.00048844025395	8.00782268745052	2.00048844025395	8.00782268745052	3.00109916954915	7.00598826885697	13.0206736374495	4.00195439749781
mt-Nd4	23.0648179545339	53.3458824338344	6.00439882750478	26.0828704059517	25.0766058142306	57.4003247346927	51.3201652807748	31.1179048445245
mt-Nd4l	0	10.0122269359159	4.00195439749781	1.00012209018435	4.00195439749781	7.00598826885697	11.0147970057849	3.00109916954915
mt-Nd5	4.00195439749781	29.1031482864402	6.00439882750478	7.00598826885697	10.0122269359159	30.1104026871881	23.0648179545339	13.0206736374495
mt-Rnr1	5.00305424361532	44.2380343327527	4.00195439749781	4.00195439749781	31.1179048445245	25.0766058142306	58.4145626995135	15.0275330602518
mt-Rnr2	40.1965934523377	132.107704891812	27.0893822675098	33.1336529167031	150.740034215819	115.616489861948	143.484053576046	110.476572008402
