GENEID	X100	X101	X103	X105	X107	X108	X109	X111	X112	X113	X114	X116	X117	X118	X119	X120	X122	X125	X127	X128	X130	X136	X137	X140	X142	X143	X144	X148	X149	X151	X152	X153	X154	X156	X157	X158	X160	X165	X166	X169	X170	X171	X172	X173	X174	X177	X181	X185	X187	X189	X191	X192
Rpl23a-ps3	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	4.00195439749781	4.00195439749781	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	9.00990220315199	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	8.00782268745052	2.00048844025395	0	8.00782268745052	3.00109916954915	2.00048844025395	1.00012209018435
Rpl26	2.00048844025395	0	1.00012209018435	9.00990220315199	0	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	9.00990220315199	3.00109916954915	0	0	0	3.00109916954915	5.00305424361532	0	4.00195439749781	0	4.00195439749781	1.00012209018435	0	1.00012209018435	3.00109916954915	9.00990220315199	6.00439882750478	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	3.00109916954915	0	12.0176125328898	6.00439882750478	2.00048844025395	1.00012209018435
Rpl27-ps3	0	0	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	0
Rpl27a	1.00012209018435	4.00195439749781	0	14.0239804397716	1.00012209018435	2.00048844025395	3.00109916954915	7.00598826885697	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	8.00782268745052	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	0	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	9.00990220315199	1.00012209018435	0	20.048987655079	4.00195439749781	2.00048844025395	0
Rpl28	0	2.00048844025395	2.00048844025395	9.00990220315199	0	0	0	5.00305424361532	2.00048844025395	0	0	7.00598826885697	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	9.00990220315199	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	12.0176125328898	3.00109916954915	1.00012209018435	10.0122269359159	1.00012209018435	1.00012209018435	0
Rpl3	1.00012209018435	2.00048844025395	0	12.0176125328898	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	0	0	3.00109916954915	0	9.00990220315199	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	8.00782268745052	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	8.00782268745052	4.00195439749781	7.00598826885697	0	0	10.0122269359159	3.00109916954915	5.00305424361532	0
Rpl30	0	2.00048844025395	1.00012209018435	7.00598826885697	0	0	0	4.00195439749781	3.00109916954915	0	0	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	2.00048844025395	13.0206736374495	1.00012209018435	4.00195439749781	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	11.0147970057849	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	0
Rpl31	1.00012209018435	0	1.00012209018435	8.00782268745052	2.00048844025395	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	5.00305424361532	11.0147970057849	0	1.00012209018435	4.00195439749781	0	1.00012209018435	7.00598826885697	3.00109916954915	7.00598826885697	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	5.00305424361532	0	3.00109916954915	5.00305424361532	0	1.00012209018435	5.00305424361532	4.00195439749781	1.00012209018435	1.00012209018435	0	5.00305424361532	5.00305424361532	0	0	13.0206736374495	3.00109916954915	5.00305424361532	2.00048844025395
Rpl32	0	0	2.00048844025395	8.00782268745052	1.00012209018435	0	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	5.00305424361532	6.00439882750478	2.00048844025395	0	3.00109916954915	0	0	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	0
Rpl34	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	3.00109916954915	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	0	5.00305424361532	0	0	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435
Rpl35a	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	4.00195439749781	4.00195439749781	3.00109916954915	0	3.00109916954915	0	2.00048844025395	2.00048844025395	6.00439882750478	5.00305424361532	8.00782268745052	1.00012209018435	0	1.00012209018435	0	1.00012209018435	8.00782268745052	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	10.0122269359159	0	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	7.00598826885697	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	2.00048844025395	0	6.00439882750478	2.00048844025395	4.00195439749781	0
Rpl36a	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	0	4.00195439749781	0	2.00048844025395	1.00012209018435
Rpl37	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	9.00990220315199	3.00109916954915	1.00012209018435	1.00012209018435
Rpl37a	0	1.00012209018435	0	0	0	1.00012209018435	0	8.00782268745052	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532	8.00782268745052	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	4.00195439749781	0	2.00048844025395	0	0	0	2.00048844025395	7.00598826885697	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	4.00195439749781	0	10.0122269359159	1.00012209018435	3.00109916954915	1.00012209018435
Rpl38	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	0	3.00109916954915	6.00439882750478	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	8.00782268745052	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435
Rpl39	1.00012209018435	0	1.00012209018435	6.00439882750478	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	0	6.00439882750478	9.00990220315199	0	0	7.00598826885697	4.00195439749781	5.00305424361532	3.00109916954915
Rpl4	3.00109916954915	0	2.00048844025395	11.0147970057849	1.00012209018435	1.00012209018435	2.00048844025395	8.00782268745052	0	0	0	11.0147970057849	0	3.00109916954915	1.00012209018435	9.00990220315199	3.00109916954915	16.0313316193744	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	18.0396670359275	0	7.00598826885697	1.00012209018435	2.00048844025395	8.00782268745052	8.00782268745052	2.00048844025395	0	8.00782268745052	7.00598826885697	3.00109916954915	1.00012209018435	9.00990220315199	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	8.00782268745052	3.00109916954915	3.00109916954915	3.00109916954915	16.0313316193744	4.00195439749781	0	13.0206736374495	4.00195439749781	1.00012209018435	3.00109916954915
Rpl41	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	4.00195439749781	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	3.00109916954915	0	6.00439882750478	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	21.0540177177831	0	4.00195439749781	0
Rpl5	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	0	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	2.00048844025395	0	6.00439882750478	0	0	3.00109916954915	5.00305424361532	5.00305424361532	7.00598826885697	2.00048844025395	0	7.00598826885697	0	0	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	13.0206736374495	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	1.00012209018435	5.00305424361532	5.00305424361532	2.00048844025395	2.00048844025395	0	12.0176125328898	3.00109916954915	0	8.00782268745052	4.00195439749781	2.00048844025395	0
Rpl6l	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	3.00109916954915	0	3.00109916954915	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	7.00598826885697	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0
Rpl7	2.00048844025395	0	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	0	5.00305424361532	0	2.00048844025395	0	4.00195439749781	1.00012209018435	0	1.00012209018435	13.0206736374495	4.00195439749781	12.0176125328898	4.00195439749781	1.00012209018435	8.00782268745052	1.00012209018435	9.00990220315199	10.0122269359159	1.00012209018435	7.00598826885697	1.00012209018435	5.00305424361532	4.00195439749781	2.00048844025395	0	3.00109916954915	14.0239804397716	10.0122269359159	1.00012209018435	0	3.00109916954915	2.00048844025395	4.00195439749781	8.00782268745052	2.00048844025395	2.00048844025395	3.00109916954915	7.00598826885697	3.00109916954915	12.0176125328898	2.00048844025395	0	16.0313316193744	4.00195439749781	2.00048844025395	0
Rpl7a-ps5	1.00012209018435	2.00048844025395	0	7.00598826885697	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0
Rpl8	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	3.00109916954915	2.00048844025395	6.00439882750478	6.00439882750478	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	9.00990220315199	0	1.00012209018435	0
Rpl9-ps6	3.00109916954915	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	0
Rplp0	1.00012209018435	1.00012209018435	4.00195439749781	11.0147970057849	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	6.00439882750478	0	0	0	5.00305424361532	2.00048844025395	13.0206736374495	2.00048844025395	1.00012209018435	1.00012209018435	0	5.00305424361532	6.00439882750478	2.00048844025395	4.00195439749781	0	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	13.0206736374495	7.00598826885697	2.00048844025395	0	2.00048844025395	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	13.0206736374495	1.00012209018435	0	11.0147970057849	2.00048844025395	3.00109916954915	0
Rplp1	0	0	1.00012209018435	1.00012209018435	0	0	0	6.00439882750478	4.00195439749781	3.00109916954915	0	2.00048844025395	0	0	0	6.00439882750478	4.00195439749781	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	5.00305424361532	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	0	3.00109916954915	3.00109916954915	7.00598826885697	1.00012209018435	0	21.0540177177831	4.00195439749781	6.00439882750478	0
Rps10	0	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	1.00012209018435	0	0	5.00305424361532	0	0	0	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	0	10.0122269359159	2.00048844025395	1.00012209018435	0
Rps11	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	7.00598826885697	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	12.0176125328898	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	6.00439882750478	8.00782268745052	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	7.00598826885697	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	8.00782268745052	1.00012209018435	0	4.00195439749781	2.00048844025395	0	0
Rps13	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	0	8.00782268745052	0	0	0	7.00598826885697	2.00048844025395	6.00439882750478	2.00048844025395	0	3.00109916954915	0	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	3.00109916954915	7.00598826885697	3.00109916954915	0	9.00990220315199	3.00109916954915	1.00012209018435	0
Rps14	0	1.00012209018435	0	0	0	0	0	8.00782268745052	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	4.00195439749781	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	0	9.00990220315199	1.00012209018435	3.00109916954915	1.00012209018435
Rps15	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	7.00598826885697	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	7.00598826885697	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	8.00782268745052	3.00109916954915	0	6.00439882750478	2.00048844025395	2.00048844025395	0
Rps15a	0	2.00048844025395	0	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	0	0	8.00782268745052	1.00012209018435	3.00109916954915	0
Rps16	0	0	0	8.00782268745052	0	0	0	4.00195439749781	0	5.00305424361532	0	6.00439882750478	2.00048844025395	4.00195439749781	1.00012209018435	8.00782268745052	2.00048844025395	7.00598826885697	2.00048844025395	0	3.00109916954915	0	2.00048844025395	6.00439882750478	2.00048844025395	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	8.00782268745052	3.00109916954915	0	9.00990220315199	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	6.00439882750478	4.00195439749781	12.0176125328898	4.00195439749781	1.00012209018435	20.048987655079	2.00048844025395	1.00012209018435	2.00048844025395
Rps17	1.00012209018435	1.00012209018435	1.00012209018435	10.0122269359159	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	5.00305424361532	7.00598826885697	0	0	6.00439882750478	3.00109916954915	0	0
Rps19	1.00012209018435	0	1.00012209018435	7.00598826885697	0	0	0	3.00109916954915	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	13.0206736374495	3.00109916954915	0	1.00012209018435	0	1.00012209018435	8.00782268745052	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	4.00195439749781	5.00305424361532	4.00195439749781	3.00109916954915	1.00012209018435	6.00439882750478	0	4.00195439749781	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	4.00195439749781	0	17.0353762377124	0	3.00109916954915	1.00012209018435
Rps20	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	1.00012209018435	0	2.00048844025395	7.00598826885697	7.00598826885697	3.00109916954915	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	10.0122269359159	2.00048844025395	0	6.00439882750478	1.00012209018435	4.00195439749781	13.0206736374495	3.00109916954915	4.00195439749781	0	0	6.00439882750478	3.00109916954915	4.00195439749781	2.00048844025395	13.0206736374495	11.0147970057849	0	1.00012209018435	7.00598826885697	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	8.00782268745052	1.00012209018435	7.00598826885697	3.00109916954915	9.00990220315199	2.00048844025395	0	14.0239804397716	10.0122269359159	5.00305424361532	1.00012209018435
Rps21	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	0	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	0	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395
Rps23	2.00048844025395	0	2.00048844025395	8.00782268745052	1.00012209018435	1.00012209018435	8.00782268745052	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	8.00782268745052	0	1.00012209018435	0	3.00109916954915	5.00305424361532	5.00305424361532	6.00439882750478	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	7.00598826885697	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	11.0147970057849	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	4.00195439749781	0	11.0147970057849	2.00048844025395	5.00305424361532	4.00195439749781
Rps24	0	2.00048844025395	2.00048844025395	7.00598826885697	0	0	1.00012209018435	8.00782268745052	2.00048844025395	1.00012209018435	0	6.00439882750478	2.00048844025395	3.00109916954915	2.00048844025395	3.00109916954915	6.00439882750478	14.0239804397716	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	7.00598826885697	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	3.00109916954915	4.00195439749781	1.00012209018435	8.00782268745052	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	9.00990220315199	3.00109916954915	3.00109916954915	8.00782268745052	10.0122269359159	3.00109916954915	1.00012209018435	9.00990220315199	4.00195439749781	3.00109916954915	2.00048844025395
Rps25	0	0	1.00012209018435	14.0239804397716	0	0	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	2.00048844025395	12.0176125328898	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	5.00305424361532	11.0147970057849	1.00012209018435	0	10.0122269359159	0	4.00195439749781	0
Rps26	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	0	8.00782268745052	3.00109916954915	0	1.00012209018435
