GENEID	X5	X16	X23	X24	X36	X37	X44	X46	X47	X48	X49	X56	X60	X62	X63	X64	X69	X72	X77	X78	X80	X88	X95
Jagn1	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532
Jak1	2.00048844025395	0	2.00048844025395	0	0	9.00990220315199	0	4.00195439749781	0	1.00012209018435	5.00305424361532	3.00109916954915	8.00782268745052	6.00439882750478	14.0239804397716	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781
Jak2	0	0	0	0	0	6.00439882750478	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	14.0239804397716	0	0	0	0	2.00048844025395
Jam3	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435
Jdp2	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Jun	14.0239804397716	21.0540177177831	22.0592944438992	0	5.00305424361532	11.0147970057849	0	1.00012209018435	75.6951442311975	3.00109916954915	2.00048844025395	0	17.0353762377124	0	2.00048844025395	7.00598826885697	3.00109916954915	5.00305424361532	19.0442041347699	32.1256548803621	0	7.00598826885697	2.00048844025395
Junb	14.0239804397716	6.00439882750478	7.00598826885697	0	2.00048844025395	11.0147970057849	3.00109916954915	14.0239804397716	25.0766058142306	6.00439882750478	8.00782268745052	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	14.0239804397716	0	8.00782268745052	9.00990220315199	15.0275330602518	4.00195439749781	5.00305424361532	0
Jund	2.00048844025395	4.00195439749781	9.00990220315199	0	1.00012209018435	3.00109916954915	4.00195439749781	6.00439882750478	11.0147970057849	6.00439882750478	11.0147970057849	1.00012209018435	9.00990220315199	5.00305424361532	7.00598826885697	7.00598826885697	5.00305424361532	16.0313316193744	3.00109916954915	3.00109916954915	15.0275330602518	6.00439882750478	21.0540177177831
Kars	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	0	6.00439882750478
Kcnb2	0	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0
Kcnd2	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	0	2.00048844025395	5.00305424361532	0	8.00782268745052	0	0	0	0	5.00305424361532
Kcne4	0	0	1.00012209018435	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0
Kcnj8	1.00012209018435	3.00109916954915	12.0176125328898	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	0	0	5.00305424361532	0	0	0	0
Kcnk3	0	0	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	0	0
Kcnq1ot1	3.00109916954915	9.00990220315199	47.2717340146999	16.0313316193744	1.00012209018435	10.0122269359159	29.1031482864402	10.0122269359159	11.0147970057849	10.0122269359159	5.00305424361532	8.00782268745052	3.00109916954915	7.00598826885697	33.1336529167031	1.00012209018435	18.0396670359275	9.00990220315199	14.0239804397716	14.0239804397716	23.0648179545339	9.00990220315199	9.00990220315199
Kctd12	5.00305424361532	0	2.00048844025395	0	0	7.00598826885697	19.0442041347699	19.0442041347699	11.0147970057849	13.0206736374495	6.00439882750478	0	4.00195439749781	0	9.00990220315199	4.00195439749781	12.0176125328898	10.0122269359159	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478
Kdm5b	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	0	0
Kdm6b	0	1.00012209018435	3.00109916954915	0	0	8.00782268745052	2.00048844025395	11.0147970057849	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	2.00048844025395	9.00990220315199	2.00048844025395	1.00012209018435	3.00109916954915	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	10.0122269359159
Kdr	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0
Khdrbs1	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915
Kif5b	3.00109916954915	1.00012209018435	4.00195439749781	0	0	1.00012209018435	2.00048844025395	0	9.00990220315199	3.00109916954915	1.00012209018435	0	5.00305424361532	9.00990220315199	6.00439882750478	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	2.00048844025395
Klf10	0	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0
Klf2	0	5.00305424361532	0	0	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	0	9.00990220315199	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0
Klf4	0	2.00048844025395	0	0	0	7.00598826885697	1.00012209018435	3.00109916954915	9.00990220315199	16.0313316193744	1.00012209018435	0	13.0206736374495	8.00782268745052	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395
Klf6	17.0353762377124	2.00048844025395	4.00195439749781	0	2.00048844025395	21.0540177177831	2.00048844025395	29.1031482864402	2.00048844025395	2.00048844025395	1.00012209018435	0	53.3458824338344	4.00195439749781	7.00598826885697	1.00012209018435	3.00109916954915	0	20.048987655079	7.00598826885697	1.00012209018435	0	10.0122269359159
Klhl4	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0
Kmt2a	0	0	2.00048844025395	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	3.00109916954915	4.00195439749781	8.00782268745052	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0
Kmt2e	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	5.00305424361532	2.00048844025395	0	0	0	8.00782268745052	1.00012209018435	0	2.00048844025395	3.00109916954915	6.00439882750478	5.00305424361532	2.00048844025395	5.00305424361532	1.00012209018435
Kpna4	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435
Kpnb1	0	2.00048844025395	0	1.00012209018435	0	6.00439882750478	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781
Ksr1	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532
Ktn1	3.00109916954915	0	0	0	0	2.00048844025395	2.00048844025395	0	5.00305424361532	4.00195439749781	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781
L3mbtl3	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0
Lama2	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Lama3	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0
Lama4	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	5.00305424361532	2.00048844025395	7.00598826885697	0	2.00048844025395	7.00598826885697	1.00012209018435	0	0	3.00109916954915	0
Lamb1	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	5.00305424361532	0	5.00305424361532	0
Lamc1	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395
Lamc2	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	7.00598826885697	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0
Lamp1	0	0	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	4.00195439749781	3.00109916954915	7.00598826885697	0	9.00990220315199	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	6.00439882750478	5.00305424361532
Lamp2	1.00012209018435	0	0	0	0	0	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915
Lamtor1	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	4.00195439749781	0	0	1.00012209018435	0
Laptm4a	6.00439882750478	7.00598826885697	6.00439882750478	0	2.00048844025395	2.00048844025395	4.00195439749781	5.00305424361532	6.00439882750478	6.00439882750478	8.00782268745052	2.00048844025395	1.00012209018435	7.00598826885697	9.00990220315199	2.00048844025395	5.00305424361532	11.0147970057849	10.0122269359159	8.00782268745052	3.00109916954915	5.00305424361532	7.00598826885697
Laptm4b	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	7.00598826885697	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	2.00048844025395
Larp1	0	0	0	0	1.00012209018435	5.00305424361532	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	7.00598826885697	0	1.00012209018435	0	4.00195439749781	7.00598826885697	2.00048844025395	1.00012209018435	0	3.00109916954915	7.00598826885697
Larp4	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	4.00195439749781
Larp4b	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	2.00048844025395
Lars2	3.00109916954915	0	0	0	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	0
Lcp1	0	0	1.00012209018435	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0
Ldha	0	1.00012209018435	3.00109916954915	0	0	9.00990220315199	8.00782268745052	3.00109916954915	5.00305424361532	10.0122269359159	8.00782268745052	1.00012209018435	1.00012209018435	7.00598826885697	4.00195439749781	10.0122269359159	6.00439882750478	7.00598826885697	0	2.00048844025395	0	4.00195439749781	5.00305424361532
Lepr	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	0	1.00012209018435	2.00048844025395	13.0206736374495
Leprotl1	0	0	6.00439882750478	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	2.00048844025395
Lgals1	6.00439882750478	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	10.0122269359159	9.00990220315199	2.00048844025395	5.00305424361532	15.0275330602518	2.00048844025395	1.00012209018435	4.00195439749781	4.00195439749781	6.00439882750478	7.00598826885697	20.048987655079	12.0176125328898	6.00439882750478	0	6.00439882750478	6.00439882750478
Lgals3bp	0	0	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	1.00012209018435
Lgals9	0	0	1.00012209018435	0	0	0	6.00439882750478	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435
Lgi2	0	0	0	0	0	0	0	0	6.00439882750478	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532
Lhfp	0	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781	3.00109916954915	0	3.00109916954915	3.00109916954915
Lifr	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	0	7.00598826885697	0	1.00012209018435	5.00305424361532
Lima1	0	0	1.00012209018435	0	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	4.00195439749781	5.00305424361532	10.0122269359159	0	0	0	9.00990220315199	0	0	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	8.00782268745052	5.00305424361532
Lims1	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	0	6.00439882750478	3.00109916954915	3.00109916954915	1.00012209018435	0	5.00305424361532	5.00305424361532	1.00012209018435	0	0	0
Lin7a	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0
Litaf	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	6.00439882750478	8.00782268745052	3.00109916954915	4.00195439749781	8.00782268745052	1.00012209018435	7.00598826885697	5.00305424361532	5.00305424361532	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395
Lix1l	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	6.00439882750478
Lmna	2.00048844025395	2.00048844025395	0	1.00012209018435	0	22.0592944438992	3.00109916954915	27.0893822675098	0	20.048987655079	20.048987655079	2.00048844025395	7.00598826885697	4.00195439749781	11.0147970057849	5.00305424361532	6.00439882750478	45.2490179242113	6.00439882750478	2.00048844025395	2.00048844025395	19.0442041347699	12.0176125328898
Lmo2	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	0	0	1.00012209018435	0	0	0
Lmo4	2.00048844025395	2.00048844025395	3.00109916954915	0	0	4.00195439749781	4.00195439749781	3.00109916954915	2.00048844025395	7.00598826885697	5.00305424361532	0	3.00109916954915	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	0	10.0122269359159
Lox	0	8.00782268745052	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0
Loxl2	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	5.00305424361532	1.00012209018435	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	9.00990220315199	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	6.00439882750478
Lpar4	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	7.00598826885697	0	0	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	0
Lpl	0	1.00012209018435	4.00195439749781	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	7.00598826885697	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	13.0206736374495	0
Lpp	0	0	2.00048844025395	0	0	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	2.00048844025395	0	6.00439882750478	0	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	8.00782268745052
Lrp1	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	7.00598826885697	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0
Lrp6	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Lrpap1	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532
Lrrc58	7.00598826885697	8.00782268745052	23.0648179545339	0	1.00012209018435	35.1503934793561	12.0176125328898	53.3458824338344	43.22730021288	9.00990220315199	17.0353762377124	3.00109916954915	33.1336529167031	59.4290518687863	36.1591362501238	10.0122269359159	16.0313316193744	22.0592944438992	48.283466760365	8.00782268745052	3.00109916954915	7.00598826885697	38.1773673823587
Lrrc59	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	0	1.00012209018435	4.00195439749781	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435
Lrrfip1	1.00012209018435	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Lrrk2	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Lsp1	0	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Luc7l	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	0	0	7.00598826885697	0
Luc7l2	0	0	8.00782268745052	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	11.0147970057849	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	8.00782268745052	2.00048844025395	7.00598826885697	13.0206736374495	3.00109916954915	2.00048844025395	7.00598826885697
Luc7l3	1.00012209018435	3.00109916954915	4.00195439749781	0	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435
Lum	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	1.00012209018435	0	9.00990220315199	0
Lxn	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Ly6e	0	0	0	0	0	5.00305424361532	7.00598826885697	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	15.0275330602518	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	9.00990220315199	2.00048844025395	0	0	0
Lyve1	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0
M6pr	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	5.00305424361532	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915
Macf1	1.00012209018435	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	4.00195439749781	4.00195439749781	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Madcam1	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	7.00598826885697	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	0
Maff	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	0	3.00109916954915	4.00195439749781
Maged1	2.00048844025395	1.00012209018435	0	0	1.00012209018435	6.00439882750478	4.00195439749781	3.00109916954915	4.00195439749781	3.00109916954915	5.00305424361532	0	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	3.00109916954915	5.00305424361532	4.00195439749781	0	0	3.00109916954915	5.00305424361532
Maged2	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	7.00598826885697	2.00048844025395	8.00782268745052	1.00012209018435	0	4.00195439749781	3.00109916954915	2.00048844025395	0	1.00012209018435	7.00598826885697	1.00012209018435	0	6.00439882750478	6.00439882750478
Magt1	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	3.00109916954915	0	0	5.00305424361532	4.00195439749781	0	0	0	1.00012209018435
Malat1	1.00012209018435	49.2954494708865	43.22730021288	0	1.00012209018435	54.3591168236642	10.0122269359159	12.0176125328898	45.2490179242113	9.00990220315199	4.00195439749781	1.00012209018435	4.00195439749781	21.0540177177831	51.3201652807748	10.0122269359159	8.00782268745052	28.0961415204583	19.0442041347699	40.1965934523377	18.0396670359275	5.00305424361532	22.0592944438992
Man1a	4.00195439749781	2.00048844025395	1.00012209018435	0	0	2.00048844025395	10.0122269359159	1.00012209018435	2.00048844025395	0	6.00439882750478	0	4.00195439749781	0	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	0
Man2a1	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435
Map1b	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	2.00048844025395	0
Map1lc3b	0	4.00195439749781	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395
Map3k1	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0
Map3k7	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435
Map4k4	0	0	0	0	0	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	4.00195439749781
Mapk1	0	0	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	3.00109916954915	0	0	1.00012209018435	0
Mapkapk2	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	8.00782268745052
Mapre1	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	2.00048844025395	7.00598826885697	9.00990220315199	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781
March5	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395
Marcks	8.00782268745052	15.0275330602518	9.00990220315199	0	0	16.0313316193744	5.00305424361532	13.0206736374495	6.00439882750478	7.00598826885697	11.0147970057849	1.00012209018435	12.0176125328898	6.00439882750478	20.048987655079	4.00195439749781	13.0206736374495	19.0442041347699	11.0147970057849	11.0147970057849	4.00195439749781	9.00990220315199	19.0442041347699
Marcksl1	2.00048844025395	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	0	23.0648179545339	5.00305424361532	8.00782268745052	3.00109916954915	3.00109916954915	6.00439882750478	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395
Mat2a	2.00048844025395	4.00195439749781	1.00012209018435	0	0	8.00782268745052	5.00305424361532	1.00012209018435	11.0147970057849	4.00195439749781	1.00012209018435	0	7.00598826885697	3.00109916954915	4.00195439749781	0	9.00990220315199	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915
Matn2	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	7.00598826885697	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	0	4.00195439749781	0
Matr3	0	3.00109916954915	8.00782268745052	0	0	0	0	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	4.00195439749781	9.00990220315199	0	3.00109916954915	6.00439882750478	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478
Mau2	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	5.00305424361532	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0
Max	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532
Mbnl2	0	5.00305424361532	0	0	0	0	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	6.00439882750478	9.00990220315199	4.00195439749781	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435
