GENEID	X2	X3	X4	X5	X8	X10	X11	X13	X14	X16	X17	X20	X21	X24	X25	X26	X27	X28	X29	X31	X32	X33	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X51	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X65	X66	X68	X69	X71	X72	X73	X74	X75	X76	X78	X79	X80	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X94	X96
Tmem59	1.00012209018435	0	6.00439882750478	3.00109916954915	4.00195439749781	3.00109916954915	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	0	5.00305424361532	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	3.00109916954915	3.00109916954915	0	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0
Tmpo	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	6.00439882750478	8.00782268745052	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435
Tmsb10	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	13.0206736374495	4.00195439749781	0	0	2.00048844025395	0	0	0	7.00598826885697	0	2.00048844025395	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	0	10.0122269359159	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	0	2.00048844025395	0	7.00598826885697	1.00012209018435	4.00195439749781	5.00305424361532	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	2.00048844025395	2.00048844025395
Tmsb4x	2.00048844025395	3.00109916954915	5.00305424361532	6.00439882750478	1.00012209018435	11.0147970057849	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	9.00990220315199	3.00109916954915	6.00439882750478	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	4.00195439749781	0	13.0206736374495	18.0396670359275	19.0442041347699	1.00012209018435	4.00195439749781	1.00012209018435	0	0	8.00782268745052	1.00012209018435	7.00598826885697	1.00012209018435	7.00598826885697	7.00598826885697	0	5.00305424361532	6.00439882750478	1.00012209018435	22.0592944438992	5.00305424361532	6.00439882750478	5.00305424361532	0	1.00012209018435	9.00990220315199	1.00012209018435	0	3.00109916954915	10.0122269359159	0	0	1.00012209018435	19.0442041347699	0	6.00439882750478	0	2.00048844025395	7.00598826885697	10.0122269359159	2.00048844025395	1.00012209018435	9.00990220315199	11.0147970057849	0	20.048987655079	5.00305424361532	1.00012209018435	1.00012209018435
Tnc	0	0	4.00195439749781	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	0	10.0122269359159	0	5.00305424361532	2.00048844025395	0	0	3.00109916954915	4.00195439749781	1.00012209018435	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0
Tnfaip1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Tnfaip3	4.00195439749781	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	10.0122269359159	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0	0	2.00048844025395	0	0	2.00048844025395	0	0	11.0147970057849	4.00195439749781	0	7.00598826885697	13.0206736374495	6.00439882750478	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	12.0176125328898	2.00048844025395	7.00598826885697	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	3.00109916954915	0	0	1.00012209018435	0	0	7.00598826885697	0
Tnfaip6	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	5.00305424361532	11.0147970057849	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Tnfrsf11a	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf11	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	5.00305424361532	22.0592944438992	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	11.0147970057849	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Tnfsf15	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf8	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Tnfsf9	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0
Tnip1	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0
Tnrc6a	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0
Tns1	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	4.00195439749781	1.00012209018435	0	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	6.00439882750478	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0
Tns3	0	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395
Tob2	6.00439882750478	1.00012209018435	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	0	0	0	3.00109916954915	0	1.00012209018435	6.00439882750478	0	0	2.00048844025395	0	1.00012209018435	14.0239804397716	0	2.00048844025395	0	4.00195439749781	3.00109916954915	0	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	10.0122269359159	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435
Tomm7	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Top1	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	4.00195439749781	0	0	3.00109916954915	2.00048844025395	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	4.00195439749781	1.00012209018435	4.00195439749781	0	1.00012209018435	0	9.00990220315199	3.00109916954915	4.00195439749781	4.00195439749781	4.00195439749781	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	10.0122269359159	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	13.0206736374495	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	7.00598826885697	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	2.00048844025395	0	3.00109916954915	5.00305424361532	7.00598826885697	3.00109916954915	1.00012209018435	0
Top2a	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	12.0176125328898	0	0	0	0
Top2b	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	0	4.00195439749781	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0
Tpm1	3.00109916954915	2.00048844025395	9.00990220315199	1.00012209018435	6.00439882750478	0	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	4.00195439749781	6.00439882750478	2.00048844025395	0	0	5.00305424361532	1.00012209018435	3.00109916954915	7.00598826885697	0	0	3.00109916954915	0	0	0	0	1.00012209018435	4.00195439749781	0	0	2.00048844025395	2.00048844025395	0	0	0	0	7.00598826885697	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	7.00598826885697	3.00109916954915	0	0	0	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	1.00012209018435	7.00598826885697	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0
Tpm2	1.00012209018435	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0
Tpm3	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	8.00782268745052	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395
Tpm4	0	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	2.00048844025395	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	9.00990220315199	6.00439882750478	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	2.00048844025395	12.0176125328898	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0
Tppp3	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	0	0	0
Tpr	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	3.00109916954915	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435
Tpt1	19.0442041347699	15.0275330602518	36.1591362501238	5.00305424361532	39.186855988824	18.0396670359275	8.00782268745052	10.0122269359159	23.0648179545339	17.0353762377124	2.00048844025395	36.1591362501238	9.00990220315199	18.0396670359275	16.0313316193744	0	23.0648179545339	28.0961415204583	14.0239804397716	8.00782268745052	1.00012209018435	22.0592944438992	0	55.3726019210037	18.0396670359275	18.0396670359275	14.0239804397716	20.048987655079	9.00990220315199	16.0313316193744	3.00109916954915	18.0396670359275	4.00195439749781	37.1681275103067	0	11.0147970057849	29.1031482864402	26.0828704059517	8.00782268745052	5.00305424361532	18.0396670359275	16.0313316193744	8.00782268745052	14.0239804397716	6.00439882750478	13.0206736374495	20.048987655079	24.0705883708827	37.1681275103067	10.0122269359159	6.00439882750478	27.0893822675098	6.00439882750478	14.0239804397716	12.0176125328898	36.1591362501238	10.0122269359159	1.00012209018435	10.0122269359159	19.0442041347699	12.0176125328898	7.00598826885697	23.0648179545339	9.00990220315199	6.00439882750478	21.0540177177831	49.2954494708865	21.0540177177831	17.0353762377124	20.048987655079	8.00782268745052
Tra2b	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	3.00109916954915	0	0	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	0	0	0	4.00195439749781	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0
Tram1	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0
Trib1	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	0
Trim10	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Trim2	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	8.00782268745052	0	0	1.00012209018435	0	0	0	0	2.00048844025395	6.00439882750478	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0
Trim24	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0
Trim28	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	6.00439882750478	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	4.00195439749781	0	0	0	0
Trp53	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0
Trp53i11	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	7.00598826885697	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Trps1	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0
Tsc22d1	4.00195439749781	15.0275330602518	19.0442041347699	0	4.00195439749781	13.0206736374495	0	1.00012209018435	0	1.00012209018435	0	8.00782268745052	0	4.00195439749781	3.00109916954915	0	4.00195439749781	5.00305424361532	0	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	6.00439882750478	7.00598826885697	0	0	3.00109916954915	6.00439882750478	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	5.00305424361532	6.00439882750478	6.00439882750478	8.00782268745052	5.00305424361532	4.00195439749781	9.00990220315199	0	12.0176125328898	5.00305424361532	13.0206736374495	0	0	1.00012209018435	3.00109916954915	7.00598826885697	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395
Tsc22d3	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435
Tshz2	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	7.00598826885697	0	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0
Tsn	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0
Tspan13	0	0	0	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	0	2.00048844025395	0	0	4.00195439749781	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0
Tspan14	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0
