GENEID	X2	X3	X4	X6	X7	X9	X10	X13	X18	X20	X21	X23	X25	X32	X33	X35	X37	X39	X40	X41	X42	X46	X50	X58	X60	X62	X63	X65	X66	X67	X69	X70	X71	X72	X73	X74	X78	X81	X83	X84	X85	X88	X89	X91	X93	X94	X95
Sf3b1	4.00195439749781	0	3.00109916954915	1.00012209018435	3.00109916954915	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435
Sgk1	1.00012209018435	0	0	0	3.00109916954915	0	0	0	6.00439882750478	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	17.0353762377124	0	0	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	2.00048844025395	8.00782268745052	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	10.0122269359159	1.00012209018435	4.00195439749781	0	0	1.00012209018435	15.0275330602518	0	5.00305424361532
Shmt2	0	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shroom3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sipa1	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	2.00048844025395
Slbp	1.00012209018435	0	1.00012209018435	0	0	9.00990220315199	4.00195439749781	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0
Slc1a1	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Slc1a3	5.00305424361532	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Slc20a1	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0
Slc25a25	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781
Slc25a3	4.00195439749781	2.00048844025395	0	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	2.00048844025395	6.00439882750478	5.00305424361532	0	0	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	3.00109916954915	0	0	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	0	5.00305424361532	0	0	0	3.00109916954915	4.00195439749781	2.00048844025395	0	0	4.00195439749781	4.00195439749781	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435
Slc25a37	0	0	0	0	0	5.00305424361532	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Slc25a4	3.00109916954915	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395
Slc25a5	12.0176125328898	0	2.00048844025395	4.00195439749781	2.00048844025395	7.00598826885697	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	0	6.00439882750478	4.00195439749781	2.00048844025395	3.00109916954915	0	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	5.00305424361532	1.00012209018435	0	1.00012209018435
Slc25a51	1.00012209018435	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc29a1	1.00012209018435	0	2.00048844025395	0	1.00012209018435	8.00782268745052	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0
Slc38a2	1.00012209018435	0	4.00195439749781	0	5.00305424361532	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	6.00439882750478	1.00012209018435	9.00990220315199	0	3.00109916954915	8.00782268745052	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	0	0	0	5.00305424361532	7.00598826885697	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395
Slc38a5	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc3a2	12.0176125328898	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	7.00598826885697	0	4.00195439749781	1.00012209018435	0	12.0176125328898	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915
Slc43a1	0	0	0	0	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc43a3	5.00305424361532	0	10.0122269359159	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915
Slc4a1	0	0	0	0	0	16.0313316193744	11.0147970057849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Slc6a6	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	4.00195439749781	8.00782268745052	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0
Slc7a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0
Slc9a3r2	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	9.00990220315199	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435
Slco2a1	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	8.00782268745052	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	1.00012209018435	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0
Slit3	4.00195439749781	0	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Smc2	0	0	1.00012209018435	0	0	10.0122269359159	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0
Smc3	0	0	2.00048844025395	0	0	7.00598826885697	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Smc4	0	0	0	1.00012209018435	0	21.0540177177831	10.0122269359159	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Sned1	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0
Snhg1	6.00439882750478	0	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Snhg14	2.00048844025395	0	6.00439882750478	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	0	4.00195439749781	0	2.00048844025395	0	0	11.0147970057849	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0	6.00439882750478	0	0
Snrk	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	6.00439882750478	2.00048844025395	6.00439882750478
Snrpb	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	7.00598826885697	0	0	3.00109916954915
Snrpf	5.00305424361532	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0
Snx2	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435
Snx3	2.00048844025395	2.00048844025395	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	3.00109916954915	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Socs3	3.00109916954915	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	8.00782268745052	3.00109916954915	2.00048844025395	0	0	10.0122269359159	0	2.00048844025395	0	0	0	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	0	0	2.00048844025395
Sod1	0	1.00012209018435	2.00048844025395	1.00012209018435	0	9.00990220315199	9.00990220315199	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0
Son	3.00109916954915	0	4.00195439749781	1.00012209018435	0	8.00782268745052	5.00305424361532	1.00012209018435	0	2.00048844025395	0	8.00782268745052	4.00195439749781	5.00305424361532	0	5.00305424361532	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	6.00439882750478	0	1.00012209018435	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	5.00305424361532	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915	0	6.00439882750478
Sowahc	9.00990220315199	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox17	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0
Sox4	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395
Sparc	28.0961415204583	2.00048844025395	33.1336529167031	0	55.3726019210037	0	0	33.1336529167031	8.00782268745052	35.1503934793561	2.00048844025395	13.0206736374495	49.2954494708865	54.3591168236642	5.00305424361532	17.0353762377124	22.0592944438992	1.00012209018435	108.422409477886	32.1256548803621	27.0893822675098	1.00012209018435	12.0176125328898	11.0147970057849	12.0176125328898	19.0442041347699	29.1031482864402	20.048987655079	12.0176125328898	39.186855988824	18.0396670359275	0	1.00012209018435	22.0592944438992	82.8319226390948	0	0	3.00109916954915	29.1031482864402	20.048987655079	0	0	2.00048844025395	99.1914051952572	10.0122269359159	10.0122269359159	34.1418990756402
Sparcl1	0	0	1.00012209018435	0	7.00598826885697	0	0	2.00048844025395	3.00109916954915	3.00109916954915	0	17.0353762377124	0	5.00305424361532	1.00012209018435	0	15.0275330602518	0	15.0275330602518	10.0122269359159	3.00109916954915	0	3.00109916954915	1.00012209018435	0	52.332898627509	2.00048844025395	7.00598826885697	2.00048844025395	10.0122269359159	5.00305424361532	0	2.00048844025395	0	0	0	0	0	8.00782268745052	0	3.00109916954915	0	4.00195439749781	6.00439882750478	3.00109916954915	3.00109916954915	7.00598826885697
Spcs1	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Spon2	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0
Spop	3.00109916954915	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0
Sppl2a	4.00195439749781	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spry1	0	0	0	0	8.00782268745052	0	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435
Spry4	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435
Spsb1	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0
Sptan1	0	0	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	8.00782268745052	2.00048844025395	0	1.00012209018435	5.00305424361532	0	0	0	8.00782268745052	1.00012209018435	1.00012209018435	0	6.00439882750478	0	0	1.00012209018435	0	0
Sptbn1	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	0	3.00109916954915	7.00598826885697	0	1.00012209018435	0	4.00195439749781	0	6.00439882750478	1.00012209018435	2.00048844025395	0	2.00048844025395	8.00782268745052	1.00012209018435	8.00782268745052	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	0	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	8.00782268745052
Sqstm1	15.0275330602518	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	15.0275330602518	9.00990220315199	0	0	0	8.00782268745052	0	5.00305424361532	0	7.00598826885697	37.1681275103067	0	0	5.00305424361532	4.00195439749781	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781
Srf	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	5.00305424361532	0	0
Srgn	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	4.00195439749781	25.0766058142306	9.00990220315199	0	0	5.00305424361532	6.00439882750478	6.00439882750478	1.00012209018435	0	4.00195439749781	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	3.00109916954915	0	10.0122269359159	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395
Sri	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0
Srp72	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0
Srpx	2.00048844025395	0	7.00598826885697	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srrm2	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	1.00012209018435
Srsf2	2.00048844025395	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	0	0	3.00109916954915	0	3.00109916954915	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	0	3.00109916954915	4.00195439749781	0	1.00012209018435
Srsf3	2.00048844025395	0	1.00012209018435	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395
Srsf5	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435
Srxn1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ss18	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Ssr1	5.00305424361532	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Ssr2	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0
St3gal5	0	0	0	0	0	5.00305424361532	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stab1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	0	0	0	0	0
Stab2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0
Stat1	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915
