GENEID	X101	X102	X110	X111	X112	X113	X118	X120	X124	X125	X126	X127	X128	X133	X134	X135	X136	X138	X140	X143	X144	X151	X152	X157	X159	X160	X161	X165	X167	X168	X173	X175	X176	X179	X181	X184	X185	X187	X190	X192
Tmed10	0	3.00109916954915	5.00305424361532	5.00305424361532	1.00012209018435	1.00012209018435	13.0206736374495	0	1.00012209018435	8.00782268745052	0	2.00048844025395	4.00195439749781	7.00598826885697	10.0122269359159	0	4.00195439749781	0	0	5.00305424361532	1.00012209018435	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	3.00109916954915	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	3.00109916954915
Tmed2	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	6.00439882750478	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	7.00598826885697	0	0	5.00305424361532	1.00012209018435
Tmed5	0	7.00598826885697	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	4.00195439749781	5.00305424361532	6.00439882750478	1.00012209018435	5.00305424361532	6.00439882750478	1.00012209018435	0	2.00048844025395	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	10.0122269359159	8.00782268745052	2.00048844025395	0	4.00195439749781	0	1.00012209018435	5.00305424361532	0
Tmed9	0	0	9.00990220315199	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	13.0206736374495	0	3.00109916954915	0	0	0	0	3.00109916954915	1.00012209018435	0	6.00439882750478	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435
Tmem123	0	0	3.00109916954915	0	0	0	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	5.00305424361532	0	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	0	1.00012209018435	6.00439882750478	0
Tmem127	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	6.00439882750478	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Tmem173	0	0	6.00439882750478	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0	0	3.00109916954915	1.00012209018435	4.00195439749781	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	4.00195439749781	1.00012209018435
Tmem176a	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	0	0	7.00598826885697	3.00109916954915	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	8.00782268745052	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	7.00598826885697	3.00109916954915	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	6.00439882750478	0
Tmem176b	1.00012209018435	4.00195439749781	12.0176125328898	1.00012209018435	6.00439882750478	0	8.00782268745052	0	0	0	12.0176125328898	13.0206736374495	4.00195439749781	6.00439882750478	25.0766058142306	9.00990220315199	8.00782268745052	0	0	8.00782268745052	1.00012209018435	9.00990220315199	6.00439882750478	4.00195439749781	9.00990220315199	10.0122269359159	1.00012209018435	0	2.00048844025395	0	10.0122269359159	3.00109916954915	8.00782268745052	12.0176125328898	1.00012209018435	17.0353762377124	2.00048844025395	8.00782268745052	17.0353762377124	2.00048844025395
Tmem2	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	5.00305424361532	0	0	7.00598826885697	0	3.00109916954915	3.00109916954915	1.00012209018435
Tmem234	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	4.00195439749781	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0	2.00048844025395	0	0	0	0	1.00012209018435
Tmem252	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	7.00598826885697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Tmem30a	3.00109916954915	0	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	0
Tmem50a	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	0	3.00109916954915	0	0	0	0
Tmem51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	0	0	0
Tmem57	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0
Tmem59	2.00048844025395	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	0	2.00048844025395	0	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	0	0	3.00109916954915	0	4.00195439749781	0	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	4.00195439749781	0	0	5.00305424361532	0
Tmem64	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Tmem88	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	0	3.00109916954915	13.0206736374495	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435
Tmod2	0	0	0	0	2.00048844025395	0	0	0	0	9.00990220315199	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0
Tmod3	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	8.00782268745052	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Tmsb10	7.00598826885697	3.00109916954915	6.00439882750478	11.0147970057849	2.00048844025395	0	14.0239804397716	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	27.0893822675098	10.0122269359159	4.00195439749781	0	0	8.00782268745052	2.00048844025395	14.0239804397716	2.00048844025395	4.00195439749781	17.0353762377124	4.00195439749781	0	1.00012209018435	2.00048844025395	0	11.0147970057849	5.00305424361532	12.0176125328898	4.00195439749781	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	13.0206736374495
Tmsb4x	8.00782268745052	2.00048844025395	3.00109916954915	13.0206736374495	7.00598826885697	0	15.0275330602518	0	6.00439882750478	6.00439882750478	10.0122269359159	4.00195439749781	4.00195439749781	1.00012209018435	84.8732882432719	2.00048844025395	13.0206736374495	1.00012209018435	1.00012209018435	13.0206736374495	2.00048844025395	22.0592944438992	1.00012209018435	1.00012209018435	4.00195439749781	6.00439882750478	0	2.00048844025395	5.00305424361532	0	3.00109916954915	17.0353762377124	18.0396670359275	4.00195439749781	5.00305424361532	0	0	4.00195439749781	6.00439882750478	25.0766058142306
Tmx3	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0
Tnc	8.00782268745052	1.00012209018435	7.00598826885697	0	0	0	21.0540177177831	0	0	0	3.00109916954915	0	2.00048844025395	5.00305424361532	0	4.00195439749781	1.00012209018435	0	0	0	0	12.0176125328898	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	7.00598826885697	3.00109916954915	0	9.00990220315199	0	1.00012209018435	10.0122269359159	0
Tnf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0122269359159	0	0	0	0	0	1.00012209018435	0
Tnfaip2	2.00048844025395	3.00109916954915	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	3.00109916954915	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0
Tnfaip3	19.0442041347699	1.00012209018435	7.00598826885697	6.00439882750478	0	0	5.00305424361532	0	0	0	6.00439882750478	0	2.00048844025395	9.00990220315199	1.00012209018435	2.00048844025395	14.0239804397716	0	0	3.00109916954915	2.00048844025395	1.00012209018435	6.00439882750478	1.00012209018435	8.00782268745052	0	0	0	0	0	2.00048844025395	5.00305424361532	5.00305424361532	1.00012209018435	0	4.00195439749781	0	5.00305424361532	2.00048844025395	0
Tnfaip6	15.0275330602518	0	21.0540177177831	7.00598826885697	14.0239804397716	0	12.0176125328898	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	3.00109916954915	9.00990220315199	0	0	1.00012209018435	4.00195439749781	0	6.00439882750478	0	3.00109916954915	5.00305424361532	0	0	3.00109916954915	0	3.00109916954915	0	0	3.00109916954915	0	9.00990220315199	2.00048844025395	4.00195439749781	2.00048844025395	0
Tnfaip8	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Tnfrsf12a	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0
Tnfrsf1a	1.00012209018435	3.00109916954915	9.00990220315199	6.00439882750478	2.00048844025395	0	9.00990220315199	0	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	0	7.00598826885697	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	3.00109916954915	2.00048844025395
Tnfsf11	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	14.0239804397716	0	13.0206736374495	3.00109916954915	0	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	9.00990220315199	10.0122269359159	0	5.00305424361532	0	0	3.00109916954915	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	7.00598826885697	5.00305424361532	0
Tnfsf9	0	0	5.00305424361532	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0
Tnip1	4.00195439749781	0	14.0239804397716	4.00195439749781	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	24.0705883708827	2.00048844025395	1.00012209018435	0	0	8.00782268745052	8.00782268745052	0	0	1.00012209018435	0	8.00782268745052	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	7.00598826885697	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	9.00990220315199	1.00012209018435	8.00782268745052	7.00598826885697	1.00012209018435
Tnrc6a	3.00109916954915	2.00048844025395	5.00305424361532	0	0	0	5.00305424361532	0	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	6.00439882750478	0	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	4.00195439749781	0	0	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0
Tnrc6b	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	7.00598826885697	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	3.00109916954915	0
Tns1	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435
Tns3	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	0
Tob2	3.00109916954915	0	4.00195439749781	4.00195439749781	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	9.00990220315199	2.00048844025395	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	4.00195439749781	0	2.00048844025395	12.0176125328898	0
Tomm20	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	3.00109916954915	0	0	4.00195439749781	0	4.00195439749781	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	4.00195439749781	4.00195439749781	3.00109916954915	0	9.00990220315199	0	1.00012209018435	3.00109916954915	4.00195439749781
Tomm70a	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	6.00439882750478	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	0	0
Top1	1.00012209018435	0	2.00048844025395	5.00305424361532	2.00048844025395	0	5.00305424361532	0	1.00012209018435	0	10.0122269359159	1.00012209018435	1.00012209018435	6.00439882750478	9.00990220315199	12.0176125328898	2.00048844025395	0	0	4.00195439749781	0	7.00598826885697	4.00195439749781	0	5.00305424361532	3.00109916954915	0	3.00109916954915	1.00012209018435	0	2.00048844025395	20.048987655079	7.00598826885697	4.00195439749781	3.00109916954915	15.0275330602518	0	0	4.00195439749781	5.00305424361532
Topors	4.00195439749781	0	0	0	0	0	5.00305424361532	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0
Tor1aip2	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435
Tpm1	10.0122269359159	4.00195439749781	5.00305424361532	12.0176125328898	1.00012209018435	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	0	11.0147970057849	1.00012209018435	4.00195439749781	6.00439882750478	0	3.00109916954915	0	0	0	0	0	0	5.00305424361532	0	3.00109916954915	2.00048844025395	6.00439882750478	0	0	1.00012209018435	0
Tpm2	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	0
Tpm3	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	2.00048844025395	0	7.00598826885697	0	5.00305424361532	1.00012209018435	4.00195439749781	0	2.00048844025395	4.00195439749781	16.0313316193744	3.00109916954915	2.00048844025395	0	0	4.00195439749781	2.00048844025395	8.00782268745052	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	9.00990220315199	0	0	1.00012209018435	5.00305424361532
Tpm4	3.00109916954915	2.00048844025395	2.00048844025395	11.0147970057849	2.00048844025395	0	9.00990220315199	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	0	0	7.00598826885697	3.00109916954915	3.00109916954915	4.00195439749781	3.00109916954915	3.00109916954915	4.00195439749781	0	0	0	0	5.00305424361532	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	0	2.00048844025395	6.00439882750478	0
Tppp3	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0
Tpr	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	9.00990220315199	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	6.00439882750478	1.00012209018435
Tprgl	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	0
Tpt1	55.3726019210037	16.0313316193744	40.1965934523377	59.4290518687863	46.2602511104364	1.00012209018435	65.5212691545208	0	23.0648179545339	28.0961415204583	54.3591168236642	44.2380343327527	17.0353762377124	40.1965934523377	94.0720444488503	39.186855988824	26.0828704059517	0	1.00012209018435	26.0828704059517	16.0313316193744	63.4895230811159	63.4895230811159	16.0313316193744	46.2602511104364	30.1104026871881	10.0122269359159	12.0176125328898	29.1031482864402	6.00439882750478	56.38633784995	30.1104026871881	23.0648179545339	40.1965934523377	15.0275330602518	98.1670210458638	1.00012209018435	19.0442041347699	58.4145626995135	19.0442041347699
Tra2a	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	0
Tra2b	3.00109916954915	3.00109916954915	3.00109916954915	5.00305424361532	5.00305424361532	1.00012209018435	9.00990220315199	0	0	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	5.00305424361532	3.00109916954915	5.00305424361532	0	0	4.00195439749781	1.00012209018435	10.0122269359159	10.0122269359159	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	0	11.0147970057849	0	3.00109916954915	4.00195439749781	4.00195439749781
Traf1	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0
Tram1	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435
Trib1	8.00782268745052	0	1.00012209018435	1.00012209018435	2.00048844025395	0	12.0176125328898	0	0	0	7.00598826885697	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	3.00109916954915	0	0	0	0	12.0176125328898	1.00012209018435	0	0	4.00195439749781	0	0	3.00109916954915	0	0	9.00990220315199	7.00598826885697	3.00109916954915	0	4.00195439749781	1.00012209018435	0	7.00598826885697	1.00012209018435
Tril	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0
Trim2	3.00109916954915	0	0	0	0	0	0	0	0	5.00305424361532	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0
Trim24	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	3.00109916954915	5.00305424361532	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	10.0122269359159	0	0	0	0	0	0	4.00195439749781	0
Trim25	0	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	4.00195439749781	5.00305424361532	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	6.00439882750478	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0
Trim28	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	4.00195439749781	5.00305424361532	3.00109916954915	3.00109916954915	0	0	4.00195439749781	0	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	10.0122269359159	0	1.00012209018435	4.00195439749781	1.00012209018435
Trim35	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	0	0	1.00012209018435	2.00048844025395	0	0	4.00195439749781	0	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	2.00048844025395	0
Trim47	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	0	5.00305424361532	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	5.00305424361532	1.00012209018435	0	5.00305424361532	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0
Trim56	0	0	0	2.00048844025395	0	0	6.00439882750478	0	0	0	4.00195439749781	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0
Trip12	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	7.00598826885697	0	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435
Trip6	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	3.00109916954915	0
Trove2	2.00048844025395	0	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	7.00598826885697	0	0	0	0
Trp53i11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	0	0
Tsc22d1	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	9.00990220315199	0	11.0147970057849	0	0	1.00012209018435	11.0147970057849	6.00439882750478	2.00048844025395	2.00048844025395	19.0442041347699	2.00048844025395	4.00195439749781	0	0	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	0	3.00109916954915	0	1.00012209018435	10.0122269359159	1.00012209018435	5.00305424361532	0	3.00109916954915	0	2.00048844025395	17.0353762377124	0
