GENEID	X110	X118	X121	X124	X125	X135	X149	X151	X152	X153	X191
Tmed5	1.00012209018435	4.00195439749781	6.00439882750478	2.00048844025395	0	0	3.00109916954915	0	0	0	1.00012209018435
Tmed9	6.00439882750478	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	3.00109916954915	1.00012209018435
Tmem106b	0	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435
Tmem176a	7.00598826885697	6.00439882750478	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	4.00195439749781	8.00782268745052
Tmem176b	9.00990220315199	17.0353762377124	13.0206736374495	12.0176125328898	6.00439882750478	1.00012209018435	7.00598826885697	11.0147970057849	8.00782268745052	9.00990220315199	19.0442041347699
Tmem43	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	5.00305424361532	0	0
Tmem59	6.00439882750478	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	4.00195439749781
Tmem86a	4.00195439749781	0	0	0	8.00782268745052	0	0	0	0	0	0
Tmsb10	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	5.00305424361532	25.0766058142306	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435
Tmsb4x	24.0705883708827	2.00048844025395	10.0122269359159	3.00109916954915	4.00195439749781	16.0313316193744	0	4.00195439749781	1.00012209018435	10.0122269359159	2.00048844025395
Tnfaip6	1.00012209018435	9.00990220315199	0	0	5.00305424361532	0	0	0	0	5.00305424361532	1.00012209018435
Tnfrsf1a	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395
Tnfsf11	0	2.00048844025395	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0
Tpi1	1.00012209018435	8.00782268745052	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0
Tpm4	7.00598826885697	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435
Tpp2	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435
Tpt1	43.22730021288	34.1418990756402	25.0766058142306	14.0239804397716	42.2168154415037	25.0766058142306	7.00598826885697	34.1418990756402	21.0540177177831	15.0275330602518	25.0766058142306
Tram1	1.00012209018435	3.00109916954915	9.00990220315199	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0
Trim2	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435
Tspan3	1.00012209018435	6.00439882750478	2.00048844025395	0	6.00439882750478	0	0	1.00012209018435	0	4.00195439749781	3.00109916954915
Tspan6	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395
Ttc28	3.00109916954915	0	6.00439882750478	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0
Tuba1a	5.00305424361532	7.00598826885697	16.0313316193744	4.00195439749781	3.00109916954915	1.00012209018435	5.00305424361532	1.00012209018435	4.00195439749781	4.00195439749781	2.00048844025395
Tuba1c	6.00439882750478	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0
Txnip	3.00109916954915	4.00195439749781	7.00598826885697	3.00109916954915	0	2.00048844025395	8.00782268745052	10.0122269359159	5.00305424361532	2.00048844025395	11.0147970057849
Ubb	18.0396670359275	10.0122269359159	6.00439882750478	4.00195439749781	5.00305424361532	4.00195439749781	3.00109916954915	9.00990220315199	6.00439882750478	9.00990220315199	6.00439882750478
Ubc	18.0396670359275	29.1031482864402	7.00598826885697	3.00109916954915	6.00439882750478	9.00990220315199	0	14.0239804397716	4.00195439749781	2.00048844025395	3.00109916954915
Ucp2	4.00195439749781	0	5.00305424361532	0	9.00990220315199	2.00048844025395	0	0	0	1.00012209018435	0
Vcam1	11.0147970057849	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	9.00990220315199	1.00012209018435	1.00012209018435	4.00195439749781
Vcp	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435
Vegfa	7.00598826885697	2.00048844025395	4.00195439749781	4.00195439749781	8.00782268745052	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435
Vim	4.00195439749781	1.00012209018435	6.00439882750478	6.00439882750478	19.0442041347699	2.00048844025395	2.00048844025395	12.0176125328898	0	6.00439882750478	4.00195439749781
Vmp1	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0
Vpreb3	0	0	0	0	0	22.0592944438992	0	0	0	0	0
Vtn	2.00048844025395	1.00012209018435	12.0176125328898	2.00048844025395	0	0	0	5.00305424361532	8.00782268745052	5.00305424361532	9.00990220315199
Wdr89	15.0275330602518	9.00990220315199	6.00439882750478	2.00048844025395	9.00990220315199	8.00782268745052	0	10.0122269359159	5.00305424361532	6.00439882750478	5.00305424361532
Ybx1	3.00109916954915	5.00305424361532	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435
Yipf5	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0
Ywhab	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781
Ywhae	5.00305424361532	2.00048844025395	1.00012209018435	6.00439882750478	7.00598826885697	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435
Ywhaq	6.00439882750478	4.00195439749781	0	0	1.00012209018435	0	0	6.00439882750478	3.00109916954915	3.00109916954915	4.00195439749781
Ywhaz	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	3.00109916954915	4.00195439749781	0	0	1.00012209018435	2.00048844025395	2.00048844025395
Zbtb20	2.00048844025395	3.00109916954915	5.00305424361532	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395
Zdhhc20	3.00109916954915	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0
Zeb2	6.00439882750478	0	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	3.00109916954915	5.00305424361532
Zfand5	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	0	3.00109916954915	1.00012209018435	3.00109916954915	0
Zfp36	17.0353762377124	61.4587843186464	9.00990220315199	30.1104026871881	22.0592944438992	1.00012209018435	14.0239804397716	5.00305424361532	0	10.0122269359159	2.00048844025395
Zfp36l1	19.0442041347699	52.332898627509	25.0766058142306	26.0828704059517	21.0540177177831	3.00109916954915	8.00782268745052	6.00439882750478	7.00598826885697	18.0396670359275	10.0122269359159
Zfp36l2	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395
mt-Atp6	91.0034964217043	29.1031482864402	42.2168154415037	48.283466760365	17.0353762377124	30.1104026871881	64.505270141498	27.0893822675098	36.1591362501238	46.2602511104364	46.2602511104364
mt-Atp8	7.00598826885697	4.00195439749781	4.00195439749781	4.00195439749781	0	0	6.00439882750478	1.00012209018435	4.00195439749781	4.00195439749781	7.00598826885697
mt-Co1	164.249624034673	52.332898627509	66.5375202452072	62.4740278484444	20.048987655079	54.3591168236642	78.7522410269245	61.4587843186464	44.2380343327527	69.5877872348756	97.1428930245265
mt-Co2	70.6050478883099	43.22730021288	47.2717340146999	39.186855988824	8.00782268745052	50.3076822698104	54.3591168236642	40.1965934523377	32.1256548803621	47.2717340146999	62.4740278484444
mt-Co3	58.4145626995135	22.0592944438992	30.1104026871881	33.1336529167031	9.00990220315199	30.1104026871881	27.0893822675098	23.0648179545339	37.1681275103067	26.0828704059517	36.1591362501238
mt-Cytb	79.771780546812	26.0828704059517	48.283466760365	26.0828704059517	12.0176125328898	19.0442041347699	34.1418990756402	26.0828704059517	36.1591362501238	33.1336529167031	36.1591362501238
mt-Nd1	66.5375202452072	29.1031482864402	19.0442041347699	16.0313316193744	9.00990220315199	11.0147970057849	21.0540177177831	14.0239804397716	13.0206736374495	30.1104026871881	25.0766058142306
mt-Nd2	60.4437923669776	16.0313316193744	32.1256548803621	15.0275330602518	9.00990220315199	10.0122269359159	17.0353762377124	10.0122269359159	7.00598826885697	13.0206736374495	23.0648179545339
mt-Nd3	21.0540177177831	8.00782268745052	10.0122269359159	9.00990220315199	0	1.00012209018435	12.0176125328898	3.00109916954915	3.00109916954915	3.00109916954915	6.00439882750478
mt-Nd4	74.6766188001131	25.0766058142306	27.0893822675098	29.1031482864402	7.00598826885697	24.0705883708827	40.1965934523377	9.00990220315199	31.1179048445245	30.1104026871881	40.1965934523377
mt-Nd4l	11.0147970057849	4.00195439749781	7.00598826885697	6.00439882750478	0	0	3.00109916954915	5.00305424361532	2.00048844025395	4.00195439749781	3.00109916954915
mt-Nd5	58.4145626995135	10.0122269359159	22.0592944438992	13.0206736374495	7.00598826885697	15.0275330602518	22.0592944438992	2.00048844025395	8.00782268745052	20.048987655079	25.0766058142306
mt-Rnr1	31.1179048445245	10.0122269359159	14.0239804397716	8.00782268745052	6.00439882750478	16.0313316193744	8.00782268745052	166.33198300174	9.00990220315199	10.0122269359159	33.1336529167031
mt-Rnr2	95.0954048539238	47.2717340146999	57.4003247346927	31.1179048445245	12.0176125328898	84.8732882432719	50.3076822698104	247.318573010565	92.0260903603573	84.8732882432719	71.6225612459211
