GENEID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X32	X33	X34	X35	X37	X38	X39	X40	X42	X44	X45	X47	X49	X50	X52	X53	X54	X55	X56	X57	X58	X60	X61	X62	X63	X65	X66	X67	X68	X69	X71	X73	X74	X75	X76	X77	X78	X79	X81	X82	X83	X84	X85	X86	X87	X88	X90	X91	X92	X93	X94	X95	X96
Wdr26	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	4.00195439749781	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	0	0	5.00305424361532	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435
Wdr89	3.00109916954915	7.00598826885697	0	8.00782268745052	8.00782268745052	3.00109916954915	5.00305424361532	3.00109916954915	2.00048844025395	12.0176125328898	0	11.0147970057849	3.00109916954915	7.00598826885697	13.0206736374495	4.00195439749781	13.0206736374495	4.00195439749781	8.00782268745052	9.00990220315199	9.00990220315199	2.00048844025395	6.00439882750478	3.00109916954915	0	4.00195439749781	16.0313316193744	1.00012209018435	6.00439882750478	4.00195439749781	6.00439882750478	44.2380343327527	3.00109916954915	8.00782268745052	1.00012209018435	6.00439882750478	6.00439882750478	0	4.00195439749781	7.00598826885697	2.00048844025395	1.00012209018435	0	6.00439882750478	0	19.0442041347699	3.00109916954915	19.0442041347699	8.00782268745052	0	9.00990220315199	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	4.00195439749781	4.00195439749781	2.00048844025395	9.00990220315199	7.00598826885697	1.00012209018435	4.00195439749781	3.00109916954915	3.00109916954915	0	7.00598826885697	6.00439882750478	0	4.00195439749781	8.00782268745052	18.0396670359275	3.00109916954915	6.00439882750478	6.00439882750478	15.0275330602518	1.00012209018435	11.0147970057849	1.00012209018435	7.00598826885697	5.00305424361532	1.00012209018435
Whsc1l1	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	0	0	0
Wipf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0
Wipi1	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	8.00782268745052	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0
Wnk1	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	0	4.00195439749781	0	0	0	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	4.00195439749781	1.00012209018435	0	3.00109916954915	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781
Wwc2	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0
Wwtr1	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Xbp1	0	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	0	0	0	0	0	15.0275330602518	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0
Xiap	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435
Xpo7	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	8.00782268745052	0	0	0	0	0	0	2.00048844025395	2.00048844025395	3.00109916954915	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	1.00012209018435	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	1.00012209018435	2.00048844025395
Xrcc6	9.00990220315199	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	0	0
Ybx1	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	6.00439882750478	3.00109916954915	0	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	0	8.00782268745052	7.00598826885697	6.00439882750478	0	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	7.00598826885697	4.00195439749781	0	4.00195439749781	0	2.00048844025395	6.00439882750478	0	2.00048844025395	16.0313316193744	11.0147970057849	0	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	9.00990220315199	6.00439882750478	2.00048844025395	0	10.0122269359159	0	8.00782268745052	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	7.00598826885697	0	0	6.00439882750478	3.00109916954915	7.00598826885697	2.00048844025395	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	6.00439882750478	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	9.00990220315199	8.00782268745052	5.00305424361532	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532
Ybx3	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	0	19.0442041347699	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	3.00109916954915	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	7.00598826885697	0	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	10.0122269359159	0	1.00012209018435	0
Yod1	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	7.00598826885697	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0
Ypel3	3.00109916954915	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	0
Ythdc1	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	5.00305424361532	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435
Ywhab	1.00012209018435	4.00195439749781	4.00195439749781	5.00305424361532	12.0176125328898	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	3.00109916954915	8.00782268745052	4.00195439749781	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	4.00195439749781	7.00598826885697	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	8.00782268745052	3.00109916954915	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	0	0	7.00598826885697	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0
Ywhae	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	4.00195439749781	4.00195439749781	8.00782268745052	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	0	0	0	0	3.00109916954915	0	2.00048844025395	3.00109916954915	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	6.00439882750478	0	4.00195439749781	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	1.00012209018435	0	2.00048844025395	6.00439882750478	0	1.00012209018435	2.00048844025395	0
Ywhaq	1.00012209018435	0	3.00109916954915	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	0	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	0	2.00048844025395	0	6.00439882750478	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	5.00305424361532	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	2.00048844025395
Ywhaz	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	5.00305424361532	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	6.00439882750478	0	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	0	3.00109916954915	0	3.00109916954915	6.00439882750478	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0
Zak	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0
Zbtb16	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0
Zbtb20	3.00109916954915	1.00012209018435	7.00598826885697	0	1.00012209018435	7.00598826885697	0	1.00012209018435	2.00048844025395	3.00109916954915	0	7.00598826885697	0	3.00109916954915	6.00439882750478	10.0122269359159	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	11.0147970057849	0	10.0122269359159	0	0	12.0176125328898	2.00048844025395	7.00598826885697	3.00109916954915	0	8.00782268745052	0	5.00305424361532	1.00012209018435	0	5.00305424361532	6.00439882750478	1.00012209018435	8.00782268745052	3.00109916954915	5.00305424361532	0	0	9.00990220315199	2.00048844025395	4.00195439749781	2.00048844025395	0	1.00012209018435	0	8.00782268745052	13.0206736374495	4.00195439749781	4.00195439749781	2.00048844025395	7.00598826885697	0	11.0147970057849	11.0147970057849	1.00012209018435	2.00048844025395	0	4.00195439749781	0	3.00109916954915	2.00048844025395	5.00305424361532	4.00195439749781	3.00109916954915	5.00305424361532	7.00598826885697	1.00012209018435	3.00109916954915	11.0147970057849	5.00305424361532	0	0	5.00305424361532	0	0	13.0206736374495	13.0206736374495
Zbtb7a	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	9.00990220315199	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	0	0	4.00195439749781	0	3.00109916954915	3.00109916954915	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435
Zc3h13	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	6.00439882750478	1.00012209018435	0	0	2.00048844025395	8.00782268745052	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	8.00782268745052	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435
Zc3h7a	0	5.00305424361532	0	2.00048844025395	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435
Zc3hav1	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0
Zeb1	0	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697
Zeb2	1.00012209018435	3.00109916954915	0	2.00048844025395	0	2.00048844025395	0	0	3.00109916954915	0	0	3.00109916954915	0	0	0	1.00012209018435	5.00305424361532	0	0	5.00305424361532	2.00048844025395	0	4.00195439749781	1.00012209018435	0	3.00109916954915	0	0	4.00195439749781	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	5.00305424361532	0	8.00782268745052	3.00109916954915	0	3.00109916954915	0	1.00012209018435	8.00782268745052	4.00195439749781	0	0	3.00109916954915	2.00048844025395	0	2.00048844025395	3.00109916954915	2.00048844025395	0	4.00195439749781	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	5.00305424361532	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435
Zfand5	0	7.00598826885697	1.00012209018435	0	4.00195439749781	0	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	3.00109916954915	4.00195439749781	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Zfhx2	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Zfhx3	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	7.00598826885697	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0
Zfp292	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	4.00195439749781
Zfp36	2.00048844025395	24.0705883708827	26.0828704059517	1.00012209018435	1.00012209018435	15.0275330602518	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	18.0396670359275	14.0239804397716	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	9.00990220315199	6.00439882750478	17.0353762377124	3.00109916954915	0	9.00990220315199	1.00012209018435	25.0766058142306	3.00109916954915	0	4.00195439749781	0	1.00012209018435	7.00598826885697	0	7.00598826885697	16.0313316193744	0	0	8.00782268745052	1.00012209018435	1.00012209018435	0	0	0	32.1256548803621	0	0	52.332898627509	0	3.00109916954915	3.00109916954915	2.00048844025395	6.00439882750478	1.00012209018435	4.00195439749781	2.00048844025395	2.00048844025395	21.0540177177831	8.00782268745052	2.00048844025395	0	17.0353762377124	2.00048844025395	5.00305424361532	4.00195439749781	12.0176125328898	1.00012209018435	6.00439882750478	7.00598826885697	45.2490179242113	0	1.00012209018435	15.0275330602518	52.332898627509	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	3.00109916954915
