"Cluster"	"GENEID"	"mean.ncl"	"mean.cl"	"fc"	"pv"	"padj"	"Ensembl ID"	"GNF GeneAtlas Specificity"	"calculated FPKMs"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"CuffDiff FPKMs"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"
"3006"	"6"	"Gdf15"	0.122123471404058	0.396979676302397	3.25064192606308	0.0072867993082396	0.0541276880864086	"ENSMUSG00000038508"	"TRE"	"0.052741323"	"12.35162763"	"1.581674303"	"17.58233184"	"33.80565808"	"30.13447641"	"40.4331281"	"0.0761108"	"15.9255"	"1.91052"	"22.4814"	"41.5691"	"37.4579"	"49.0703"
"3007"	"6"	"Gja4"	0.28876146129166	0.939986249344336	3.25523442477289	0.000269507381077489	0.00395037289590052	"ENSMUSG00000050234"	"TRE"	"0.418661424"	"33.21407726"	"23.64459845"	"43.23528996"	"57.63789798"	"43.55412185"	"57.91516725"	"0.431759"	"33.7209"	"22.9539"	"43.6137"	"56.2823"	"42.5298"	"56.1364"
"3008"	"6"	"Glycam1"	0.8737440975717	0.206943317143024	0.236846598126566	0.00818400103399926	0.059305374925409	"ENSMUSG00000022491"	"TRE"	"0.034729575"	"1.63180232"	"0.034148031"	"1.856590266"	"0.38887975"	"1.072775928"	"0.533126047"	"0.0377287"	"1.30256"	"0.0340532"	"1.44523"	"0.283009"	"0.91124"	"0.413366"
"3009"	"6"	"Gxylt2"	0.77996620333726	1.63047814927698	2.09044717873751	0.00493506082309769	0.0407168266825297	"ENSMUSG00000030074"	"TRE"	"1.658261147"	"2.990464672"	"2.267496602"	"3.567027141"	"2.990949045"	"4.116368691"	"3.368229148"	"1.47927"	"2.6376"	"1.96185"	"3.16348"	"2.60537"	"3.62376"	"2.94684"
"3010"	"6"	"Hmgcs2"	2.12288374144013	0.742188518430586	0.349613360328011	0.00435350961438813	0.036955722270788	"ENSMUSG00000027875"	"TRE"	"0.676250281"	"5.45088682"	"1.038646973"	"7.6262131"	"0.845510418"	"5.781932982"	"1.259220059"	"0.683371"	"5.28266"	"0.960414"	"7.10116"	"0.778422"	"5.38561"	"1.15699"
"3011"	"6"	"Ifi44"	0.163972837343746	0.483066434415958	2.94601497565891	0.00562391635285783	0.0445524702982176	"ENSMUSG00000028037"	"TRE"	"34.38052486"	"13.18682018"	"42.5267032"	"6.408676804"	"1.788259205"	"3.437792954"	"1.145517528"	"32.4664"	"12.4368"	"37.8159"	"5.89803"	"1.55173"	"2.96985"	"1.00666"
"3012"	"6"	"Igf2"	2.93617839729114	1.11969273103369	0.381343562798057	0.00367035654691028	0.0326887647446394	"ENSMUSG00000048583"	"TRE"	"0.345216281"	"9.416493074"	"1.706631554"	"8.055149456"	"0.679270145"	"9.266822762"	"1.0543376"	"0.592261"	"15.6428"	"2.71754"	"13.8963"	"1.26947"	"17.7149"	"2.03959"
"3013"	"6"	"Igll1"	0.138219095735981	1.07961029199639	7.81086206828182	7.61378903862049e-10	5.96899927441012e-08	"ENSMUSG00000075370"	"TRE"	"0.02989805"	"2.57544558"	"1.366979559"	"3.618802172"	"5.78971431"	"2.900217653"	"6.023828652"	"0.01624"	"2.15972"	"1.21421"	"3.16328"	"4.69831"	"2.51409"	"5.05183"
"3014"	"6"	"Il6"	1.1275076151181	0.0999999999999999	0.0886911969898543	9.54186249456779e-05	0.00167655417292374	"ENSMUSG00000025746"	"TRE"	"0.049921768"	"1.563748006"	"0.07853733"	"1.379689135"	"0.078916557"	"0.400392894"	"0.089406104"	"0.0512544"	"1.36943"	"0.0580694"	"1.24397"	"0.0778538"	"0.395955"	"0.0876794"
"3015"	"6"	"Il7r"	0.133385514829711	0.928026476753608	6.9574756894584	1.0565136574785e-07	4.82650655858093e-06	"ENSMUSG00000003882"	"TRE"	"0.178183038"	"2.011071347"	"1.062637846"	"3.075894235"	"2.721042546"	"3.983357523"	"3.225374423"	"0.163343"	"1.90279"	"0.925856"	"2.88099"	"2.39629"	"3.72307"	"2.87022"
"3016"	"6"	"Klhl4"	0.167229575747252	0.689768752183485	4.12468158877585	0.000135567021800104	0.00222508507038374	"ENSMUSG00000025597"	"TRE"	"0.039366323"	"0.595805334"	"0.005954944"	"0.711669152"	"0"	"0.377436608"	"0.003873742"	"0.0481591"	"0.627404"	"0.00710507"	"0.753372"	"0"	"0.387314"	"0.00467387"
"3017"	"6"	"Klrb1f"	0.114809707332975	1.04584710503045	9.1093961418894	1.90049726796018e-10	1.79629759016513e-08	"ENSMUSG00000030154"	"TRE"	"0.031771055"	"3.012540074"	"0.581046346"	"3.156520323"	"0.744986778"	"2.327785804"	"1.097348512"	"0.0337511"	"3.15304"	"0.559403"	"3.1679"	"0.66109"	"2.61136"	"1.15891"
"3018"	"6"	"Lef1"	0.114224158426814	0.735702783659482	6.4408684974542	9.24449973187744e-07	3.29080178767222e-05	"ENSMUSG00000027985"	"TRE"	"5.459105217"	"1.460852958"	"1.427816551"	"1.483873263"	"1.093503215"	"1.215721379"	"1.108906478"	"5.63573"	"1.53266"	"1.36771"	"1.54268"	"0.936763"	"1.20192"	"1.10543"
"3019"	"6"	"Lrmp"	0.12735849181184	0.698588018408125	5.48520957236383	1.05593099590117e-05	0.000263118805433191	"ENSMUSG00000030263"	"TRE"	"5.200485387"	"17.04174996"	"199.3655358"	"14.47244795"	"11.91519063"	"23.35601416"	"19.07620261"	"4.76216"	"17.7962"	"200.104"	"14.7707"	"11.4057"	"23.4036"	"18.9114"
"3020"	"6"	"Lyve1"	0.878340852213348	1.67700912426832	1.909291956582	0.00978658349011428	0.0668510460914294	"ENSMUSG00000030787"	"TRE"	"0.00416302"	"0.652011539"	"0.319278198"	"0.768422866"	"0.098713806"	"0.663270199"	"0.133136659"	"0.00452253"	"0.643999"	"0.286046"	"0.74121"	"0.0883175"	"0.620024"	"0.119947"
"3021"	"6"	"Mmrn1"	0.184405469554165	1.27188289579983	6.89720808647837	4.73668209524719e-10	4.05726425721017e-08	"ENSMUSG00000054641"	"TRE"	"0.009696665"	"1.402415545"	"0.01906859"	"1.92921278"	"0.012773777"	"1.234880535"	"0.01240428"	"0.010534"	"1.35511"	"0.0186089"	"1.86316"	"0.0134535"	"1.12735"	"0.00906065"
"3022"	"6"	"Mx1"	0.104983695076213	0.398938384620157	3.80000327032258	0.00327267364770163	0.0298019882669441	"ENSMUSG00000000386"	"TRE"	"4.630225535"	"13.41373154"	"17.52707947"	"11.14726227"	"10.51489537"	"10.14623403"	"10.81330048"	"4.94955"	"15.721"	"17.9223"	"12.0462"	"10.6521"	"10.4064"	"11.1988"
"3023"	"6"	"Npy1r"	0.188124474021082	0.532909099370512	2.83274731872894	0.00549150297269378	0.0436295931830541	"ENSMUSG00000036437"	"TRE"	"0.241138882"	"1.166054714"	"0.463983864"	"1.119176513"	"0.530779986"	"1.010813531"	"0.539402656"	"0.120086"	"1.00819"	"0.274127"	"0.949484"	"0.302984"	"0.812008"	"0.298048"
"3024"	"6"	"Pax5"	0.125189873865055	0.940430183326122	7.5120307600903	4.81003561166112e-08	2.48760520972889e-06	"ENSMUSG00000014030"	"TRE"	"0.008692931"	"1.017512097"	"0.157653488"	"1.123164228"	"1.572791187"	"1.59796977"	"1.889879358"	"0.0153027"	"1.64273"	"0.225237"	"1.78183"	"2.46523"	"2.47366"	"2.94921"
"3025"	"6"	"Pou2af1"	0.117643181619631	0.789757968338565	6.71316397147475	3.33933742793986e-07	1.34604763087987e-05	"ENSMUSG00000032053"	"TRE"	"0.169181486"	"7.129397435"	"7.019909006"	"12.89222954"	"19.82977382"	"12.89975977"	"17.18934149"	"0.162857"	"7.11524"	"6.73648"	"12.7778"	"18.7208"	"12.2268"	"16.0562"
"3026"	"6"	"Prox1"	0.430893322883632	3.2347686954071	7.5071218875227	3.24726871816324e-19	8.09160323316857e-17	"ENSMUSG00000010175"	"TRE"	"0.007823856"	"1.310891898"	"4.891368024"	"0.981181055"	"0.735208127"	"1.228157496"	"1.044222665"	"0.0241343"	"1.7228"	"6.03804"	"1.28658"	"1.02134"	"1.7672"	"1.45847"
"3027"	"6"	"Ptgs2"	1.72579862420012	0.1	0.0579441880401014	1.01673053282147e-06	3.52766884868817e-05	"ENSMUSG00000032487"	"TRE"	"0.987588245"	"112.8580394"	"16.10090391"	"182.9076958"	"309.9246987"	"228.4522654"	"376.4761703"	"0.947045"	"107.843"	"14.4496"	"170.448"	"274.361"	"207.543"	"337.708"
"3028"	"6"	"Ptprcap"	0.133692353958917	0.48923919749771	3.65944037194567	0.00155794751337707	0.017013283403054	"ENSMUSG00000045826"	"TRE"	"6.521161507"	"1.031428448"	"0.587091962"	"1.393453544"	"0.894529534"	"0.989758067"	"1.078329382"	"6.52518"	"0.958413"	"0.505977"	"1.27043"	"0.764875"	"0.917732"	"1.01099"
"3029"	"6"	"Rag1"	0.127978006151718	0.807913777289495	6.31291111327137	8.94316147700144e-07	3.22542179058697e-05	"ENSMUSG00000061311"	"TRE"	"27.37077775"	"3.167747762"	"1.194958777"	"3.640574301"	"1.388530861"	"1.215390926"	"1.297323742"	"28.2299"	"3.25063"	"1.15097"	"3.64648"	"1.26672"	"1.18846"	"1.25499"
"3030"	"6"	"Rasip1"	0.300252507113968	1.07237914824685	3.57159098704811	3.75444217246337e-05	0.000756685734906037	"ENSMUSG00000044562"	"TRE"	"1.176136268"	"7.670838382"	"5.258978118"	"8.52297417"	"14.66318269"	"10.51754071"	"14.8850793"	"1.27093"	"8.17835"	"5.09975"	"9.33348"	"14.9691"	"10.9376"	"15.2642"
"3031"	"6"	"Rdh10"	0.651871623036532	0.1	0.153404438030578	0.0061462679476083	0.0477249870946015	"ENSMUSG00000025921"	"TRE"	"6.653394881"	"11.69584717"	"10.46002808"	"10.45857725"	"12.80635712"	"9.621498077"	"13.09003032"	"6.22528"	"10.994"	"9.40095"	"9.6499"	"11.1759"	"8.51446"	"11.5271"
"3032"	"6"	"Rorb"	0.162551331982236	0.56051609942281	3.44824058091425	0.0021731487337543	0.0214741541037626	"ENSMUSG00000036192"	"TRE"	"0.036373587"	"0.257925367"	"0.264939156"	"0.294008194"	"0.067118928"	"0.176194509"	"0.077212024"	"0.0199864"	"0.328933"	"0.225341"	"0.350589"	"0.0401043"	"0.234929"	"0.0445584"
"3033"	"6"	"Scn3a"	0.105732780716384	0.907272487811844	8.5808060817534	5.36298933030133e-09	3.41627981405391e-07	"ENSMUSG00000057182"	"TRE"	"0.094199028"	"2.397502918"	"1.323379564"	"1.987768875"	"2.02858945"	"2.087071433"	"2.24553852"	"0.0178269"	"2.92425"	"1.86438"	"2.70572"	"2.43927"	"2.42739"	"2.62103"
"3034"	"6"	"Sema3d"	0.257775017487148	1.42429375364631	5.52533665803098	5.48399532354514e-09	3.41627981405391e-07	"ENSMUSG00000040254"	"TRE"	"0.153432378"	"2.548648983"	"4.030201688"	"1.992925308"	"0.804363727"	"1.651081334"	"0.692972853"	"0.158561"	"2.61342"	"3.97471"	"1.91827"	"0.753547"	"1.51941"	"0.643845"
"3035"	"6"	"Slc23a1"	0.101146116817808	0.405939778568438	4.01339953860659	0.00271542681161034	0.0254026788075903	"ENSMUSG00000024354"	"TRE"	"0.651593101"	"1.344225305"	"0.979928167"	"1.71350204"	"1.223839291"	"1.965980281"	"1.387887613"	"0.275104"	"0.759772"	"0.514245"	"0.915064"	"0.421261"	"1.02608"	"0.511964"
"3036"	"6"	"Slc7a11"	0.324198222417304	1.7044272520828	5.25736149746336	2.71398041391159e-09	1.90744110629017e-07	"ENSMUSG00000027737"	"TRE"	"3.809091315"	"23.42056496"	"31.53657935"	"12.71077411"	"11.33069624"	"11.28258776"	"10.28494321"	"1.22312"	"19.283"	"26.1394"	"8.32281"	"6.99911"	"7.45125"	"6.16925"
"3037"	"6"	"Stab2"	0.306769249676891	1.30976367350414	4.2695402974179	1.68462861084179e-06	5.43243179096159e-05	"ENSMUSG00000035459"	"TRE"	"0.025061601"	"0.398970263"	"0.050580838"	"0.52552458"	"0.033014577"	"0.355974792"	"0.050620409"	"0.0203136"	"0.323707"	"0.035594"	"0.41791"	"0.0235355"	"0.267236"	"0.034718"
"3038"	"6"	"Stc1"	0.775700398759384	0.120988566295267	0.155973319710509	0.0069981315127759	0.0523025971676444	"ENSMUSG00000014813"	"TRE"	"0.585704732"	"4.035466876"	"1.55596048"	"3.177732602"	"1.866530924"	"2.370235776"	"2.154306262"	"0.587959"	"3.95584"	"1.45104"	"3.10693"	"1.70209"	"2.25301"	"2.02628"
"3039"	"6"	"Tgfa"	0.136630117392313	1.05449579227159	7.71788689344214	6.29105015189169e-10	5.22538438373792e-08	"ENSMUSG00000029999"	"TRE"	"0.14857233"	"7.490536625"	"4.527201119"	"7.727193869"	"7.875891287"	"9.30616728"	"9.398885496"	"0.135581"	"7.30255"	"4.21823"	"7.49955"	"7.21484"	"8.73726"	"8.72883"
"3040"	"6"	"Thbs2"	0.982170545194853	0.159245300851234	0.162136099102464	0.0012637318975078	0.0142009716603006	"ENSMUSG00000023885"	"TRE"	"27.09494301"	"5.422090751"	"8.370286269"	"3.228469756"	"6.541859048"	"3.824379388"	"7.544917135"	"25.6083"	"5.26542"	"7.56301"	"3.21776"	"6.37102"	"3.8639"	"7.37947"
"3041"	"6"	"Thbs4"	0.155948844678164	0.546582946304069	3.50488615309763	0.0015964327713873	0.0172957400251881	"ENSMUSG00000021702"	"TRE"	"0.59050052"	"9.228478664"	"14.29842031"	"5.155095721"	"0.43812097"	"2.493821793"	"0.377693464"	"0.493198"	"7.3735"	"11.0601"	"4.17681"	"0.34425"	"2.00022"	"0.288826"
"3042"	"6"	"Tie1"	0.319901222679271	1.01709973978687	3.17941810684044	0.000170063854850611	0.00263358771833631	"ENSMUSG00000033191"	"TRE"	"0.24141342"	"0.550532183"	"0.062603333"	"0.78134636"	"0"	"0.451423698"	"0.006787334"	"0.204074"	"0.466186"	"0.0553578"	"0.640434"	"0"	"0.363868"	"0.00664249"
"3043"	"6"	"Timd4"	0.61602020396302	0.120988566295267	0.196403568449404	0.00863798418478918	0.0611801412157807	"ENSMUSG00000055546"	"TRE"	"0.039955793"	"1.349353333"	"0.103127683"	"1.687622481"	"0.750052304"	"0.904005195"	"0.664465275"	"0.0320581"	"1.20469"	"0.0864738"	"1.42473"	"0.567671"	"0.74916"	"0.569211"
"3044"	"6"	"Tmem72"	0.154005790873037	0.462968465274235	3.0061756941069	0.00977306811333693	0.0668510460914294	"ENSMUSG00000048108"	"TRE"	"0.014791447"	"0.480025766"	"0.215981603"	"0.832434022"	"0.678840427"	"0.906102454"	"0.84184073"	"0.00926423"	"0.462971"	"0.204942"	"0.79611"	"0.623108"	"0.8369"	"0.746102"
"3045"	"6"	"Tnfaip6"	1.43526112222162	0.129860977380582	0.0904789904568527	8.78034716862871e-06	0.000227046524426522	"ENSMUSG00000053475"	"TRE"	"0.20114936"	"7.304539852"	"0.315114182"	"12.44317679"	"11.87129846"	"15.26255542"	"16.28058109"	"0.110271"	"6.39935"	"0.200893"	"10.8204"	"9.42652"	"12.7975"	"13.2504"
"3046"	"6"	"Vpreb1"	0.134223993701424	0.805069940860982	5.99795847716938	1.51773127420376e-06	4.96775260661271e-05	"ENSMUSG00000059305"	"TRE"	"0.347125733"	"0.325923311"	"0.348278713"	"0.36441952"	"0.195977834"	"0.491400269"	"0.199371278"	"0.29375"	"0.0577469"	"0.258727"	"0.0581538"	"0.142328"	"0.197228"	"0.141903"
"3047"	"6"	"Vpreb3"	0.16949971359183	1.84542410592986	10.8874762489204	2.66813717846993e-17	5.62566462014313e-15	"ENSMUSG00000000903"	"TRE"	"0.01263445"	"2.238523931"	"1.819952919"	"2.026255384"	"0.299588933"	"1.492614016"	"0.387897298"	"0.0188643"	"2.57638"	"1.95168"	"2.37814"	"0.303294"	"1.66032"	"0.353494"
"3048"	"6"	"Abcc9"	1.78755110712191	0.415710439620474	0.232558631730423	0.00093030712636029	0.0110388391054266	"ENSMUSG00000030249"	"TRE+NRE"	"0.26682831"	"1.245598015"	"0.187617115"	"1.630693348"	"0.109379048"	"1.106195904"	"0.142941435"	"0.240278"	"1.10191"	"0.126323"	"1.41424"	"0.0540587"	"1.02213"	"0.0774253"
"3049"	"6"	"Bach2"	0.156432059987772	0.881785687733346	5.63686042236019	2.50053044133863e-06	7.36984294592385e-05	"ENSMUSG00000040270"	"TRE+NRE"	"0.513760579"	"1.536293314"	"1.154125002"	"1.028226614"	"1.54125158"	"1.26592875"	"1.567222193"	"0.498154"	"1.89986"	"1.20686"	"1.30871"	"1.94963"	"1.4174"	"2.10547"
"3050"	"6"	"Bptf"	0.718232320831893	2.2987226680452	3.20052802049162	1.90869514364206e-06	5.95699107069084e-05	"ENSMUSG00000040481"	"TRE+NRE"	"15.12270807"	"11.22787117"	"14.0511138"	"9.230436994"	"12.10025862"	"10.42032686"	"11.11983189"	"21.5859"	"15.4524"	"19.6371"	"13.0387"	"19.2345"	"15.6499"	"18.7814"
"3051"	"6"	"Brd3"	0.533242639093524	1.22634041996131	2.29977936881793	0.00589523448970728	0.04630039465985	"ENSMUSG00000026918"	"TRE+NRE"	"16.62004982"	"10.55309614"	"13.98429194"	"7.994224996"	"7.727984826"	"7.138057923"	"6.423990908"	"22.2126"	"13.6299"	"16.1289"	"9.49289"	"9.79283"	"9.1254"	"8.64506"
"3052"	"6"	"Cbx5"	0.187116390116794	1.09108158683892	5.83103161704802	7.13423331951253e-08	3.55544245977888e-06	"ENSMUSG00000009575"	"TRE+NRE"	"11.20401323"	"9.186016589"	"9.977105286"	"8.521126604"	"7.228671996"	"5.605543049"	"6.06237804"	"16.3741"	"13.299"	"13.504"	"12.8725"	"11.1316"	"8.49143"	"9.0867"
"3053"	"6"	"Cd55"	0.407732130732595	1.79705969741102	4.40745176050302	3.93177104844498e-08	2.11313420466425e-06	"ENSMUSG00000026399"	"TRE+NRE"	"0.779690405"	"7.193382962"	"7.166942894"	"8.560617977"	"2.186705893"	"8.71015544"	"2.774214078"	"1.0687"	"8.48881"	"7.93225"	"9.73704"	"2.31171"	"9.31669"	"3.0443"
"3054"	"6"	"Cenpe"	0.281395834695908	1.14310709842535	4.06227441021172	7.12597246799362e-06	0.000186826350342668	"ENSMUSG00000045328"	"TRE+NRE"	"5.702231337"	"8.329817734"	"3.825700582"	"7.378248051"	"5.070667414"	"3.675057484"	"3.740528367"	"4.96731"	"7.2309"	"3.1271"	"6.28842"	"4.1716"	"3.07184"	"3.07278"
"3055"	"6"	"Cenpf"	0.316067631247415	1.04666180416337	3.31151215969992	0.000149435545669547	0.00240942841576605	"ENSMUSG00000026605"	"TRE+NRE"	"6.508018295"	"6.262886751"	"2.659215065"	"5.747967476"	"5.12568283"	"3.739546975"	"3.791868111"	"8.53679"	"8.75789"	"3.36153"	"8.01122"	"7.40105"	"4.88776"	"5.20828"
"3056"	"6"	"Clic1"	0.35872406184682	1.10708887932729	3.08618516869949	0.000284180035098362	0.00407820668169952	"ENSMUSG00000007041"	"TRE+NRE"	"78.43618931"	"71.17742788"	"81.38109437"	"68.95188148"	"71.27069485"	"72.35062394"	"72.93094314"	"69.2361"	"61.3454"	"67.166"	"58.9913"	"58.1709"	"60.6556"	"59.762"
"3057"	"6"	"Col1a2"	25.7314676733239	6.77122988894889	0.263149773456907	4.76078129692947e-13	6.86805343941246e-11	"ENSMUSG00000029661"	"TRE+NRE"	"1.101369028"	"5.172777565"	"0.337210268"	"3.560996414"	"0.720273898"	"2.429893585"	"0.859883955"	"0.900231"	"4.46656"	"0.347362"	"3.24974"	"0.685509"	"2.15178"	"0.652822"
"3058"	"6"	"Col5a1"	2.63238074774868	0.89634142547802	0.340505994903893	0.00171551206427663	0.0182256533650474	"ENSMUSG00000026837"	"TRE+NRE"	"13.28700593"	"18.24943997"	"9.260994353"	"13.17042058"	"11.26503103"	"14.16396523"	"11.76613613"	"14.4121"	"19.6327"	"9.78144"	"14.7935"	"11.1191"	"15.2473"	"11.2751"
"3059"	"6"	"Col5a2"	1.50737685770515	0.362225901383075	0.24030215107225	0.00122959254466148	0.0139269139046162	"ENSMUSG00000026042"	"TRE+NRE"	"3.201018411"	"6.148924916"	"10.28387292"	"15.83703223"	"10.93373614"	"11.88540559"	"10.43095478"	"3.49965"	"6.04658"	"11.128"	"15.6115"	"7.83347"	"9.13901"	"7.71216"
"3060"	"6"	"Cxcl1"	16.6555883824106	4.21793699927876	0.253244550863971	5.34456311829437e-11	5.63440288740187e-09	"ENSMUSG00000029380"	"TRE+NRE"	"17.77704197"	"35.05936773"	"8.778874782"	"50.61063817"	"19.45778947"	"59.66613781"	"26.48498035"	"16.3219"	"32.9454"	"7.61348"	"45.7189"	"16.8161"	"52.5697"	"22.7874"
"3061"	"6"	"Cyfip2"	0.131109561699617	0.801116940525053	6.11028616174067	1.12611874039221e-06	3.85836433426882e-05	"ENSMUSG00000020340"	"TRE+NRE"	"3.682674278"	"11.72413941"	"4.541974853"	"14.96247325"	"24.25633171"	"16.05423247"	"25.00174833"	"4.48519"	"13.9625"	"5.18632"	"17.7227"	"26.9704"	"18.3267"	"28.0102"
"3062"	"6"	"Dab2"	0.230848688135625	0.875950995012452	3.79448114731251	6.22750093433027e-05	0.00114560940006706	"ENSMUSG00000022150"	"TRE+NRE"	"0.482911021"	"0.94730148"	"0.930732106"	"1.011048164"	"0.040551816"	"0.623489681"	"0.059068211"	"0.841916"	"1.65864"	"1.44578"	"1.62022"	"0.101551"	"1.30807"	"0.07164"
"3063"	"6"	"Dck"	0.124988859539499	0.710526796762706	5.68472101738129	2.38852931470943e-06	7.19446027650389e-05	"ENSMUSG00000029366"	"TRE+NRE"	"13.89145342"	"5.503989797"	"5.249822977"	"4.82437884"	"3.515968774"	"2.539455174"	"2.504896317"	"13.2395"	"5.17177"	"4.75536"	"4.51288"	"3.15191"	"2.32787"	"2.26468"
"3064"	"6"	"Dock10"	0.182152771040799	0.550521837799109	3.022308333019	0.00458324936162707	0.0384180015297242	"ENSMUSG00000038608"	"TRE+NRE"	"4.61096866"	"34.29511914"	"9.929131913"	"37.45881667"	"61.46944549"	"37.38721827"	"59.21293361"	"4.20852"	"31.0282"	"8.56077"	"33.7705"	"52.4837"	"32.6357"	"51.2492"
"3065"	"6"	"Dpysl3"	1.76992980349949	0.6698322752952	0.378451322742186	0.00978319678561218	0.0668510460914294	"ENSMUSG00000024501"	"TRE+NRE"	"10.95837462"	"22.4361288"	"49.20704025"	"12.95074644"	"13.38670292"	"10.3329776"	"8.370352179"	"15.5244"	"30.1293"	"61.8782"	"18.09"	"20.1692"	"16.2107"	"13.5145"
"3066"	"6"	"Dst"	0.315465608184106	0.858732461319882	2.72211118753308	0.00261102770698629	0.0248500935585049	"ENSMUSG00000026131"	"TRE+NRE"	"46.87628877"	"11.35290741"	"30.33466457"	"9.06101139"	"16.67504712"	"9.833919621"	"13.62011215"	"90.2185"	"20.5659"	"50.9988"	"14.8883"	"25.9128"	"15.5636"	"21.2126"
"3067"	"6"	"Ebf1"	2.34777735953578	4.08727064614385	1.74091066580181	0.00653199780397424	0.0497339055019261	"ENSMUSG00000057098"	"TRE+NRE"	"1.699818073"	"2.508529086"	"2.124005912"	"2.150749203"	"1.937546034"	"1.912113038"	"1.970298821"	"2.15187"	"2.93202"	"2.38695"	"2.60724"	"2.48967"	"2.61954"	"2.41667"
"3068"	"6"	"Efnb2"	0.170588817294037	0.526659361196462	3.08730296364433	0.0073137013641987	0.0541806903764018	"ENSMUSG00000001300"	"TRE+NRE"	"29.76982588"	"19.69268223"	"20.58728844"	"18.48856607"	"16.1774549"	"21.74784734"	"18.5470684"	"36.9171"	"25.742"	"26.313"	"23.0456"	"23.2009"	"31.7624"	"25.7801"
"3069"	"6"	"Egfl7"	0.409264884175513	1.56407719928118	3.82167456763875	2.20172390660227e-06	6.70547247555202e-05	"ENSMUSG00000026921"	"TRE+NRE"	"0.585814926"	"0.990942928"	"0.171791114"	"0.938155615"	"0.2233914"	"0.902267433"	"0.210355921"	"1.10699"	"2.55094"	"0.512045"	"2.23097"	"0.596068"	"1.58462"	"0.50299"
"3070"	"6"	"Egr2"	0.904143927898746	0.1	0.11060185985256	0.000619850100592397	0.00772276875328983	"ENSMUSG00000037868"	"TRE+NRE"	"3.155075736"	"6.231035917"	"9.750583345"	"2.986390401"	"3.443830229"	"3.494597245"	"4.251257262"	"4.6663"	"9.2969"	"13.2463"	"4.12894"	"4.5416"	"5.48735"	"6.61285"
"3071"	"6"	"Elk3"	0.203489184466255	0.625160189050958	3.07220352123741	0.00410343465522106	0.0353695421067953	"ENSMUSG00000008398"	"TRE+NRE"	"2.632082537"	"13.55456642"	"16.61240512"	"10.04763172"	"9.509303068"	"7.55428018"	"9.237531567"	"4.051"	"20.4996"	"22.9864"	"14.7879"	"13.6046"	"11.3983"	"13.6573"
"3072"	"6"	"Enpp2"	7.81951245280937	2.63684747229505	0.337213795387932	8.97349726319777e-06	0.00022987248596659	"ENSMUSG00000022425"	"TRE+NRE"	"6.990539533"	"15.02553364"	"9.558966074"	"14.14615089"	"2.136530019"	"14.13037533"	"3.389922314"	"6.39013"	"13.5119"	"8.1264"	"12.7143"	"1.85174"	"12.4501"	"2.92011"
"3073"	"6"	"Flrt2"	0.125249759341879	0.534570578236342	4.26803676945349	0.00105186138378757	0.0122687321402626	"ENSMUSG00000047414"	"TRE+NRE"	"0.701417325"	"1.300273126"	"2.762834905"	"1.108723932"	"0.507368423"	"0.737370894"	"0.460325559"	"0.907453"	"1.66523"	"3.46033"	"1.41438"	"0.682671"	"0.98552"	"0.649103"
"3074"	"6"	"Foxp1"	0.52618995046955	1.64057046862694	3.11782934501688	2.51022712104991e-05	0.000554881656354661	"ENSMUSG00000030067"	"TRE+NRE"	"6.52126439"	"2.115012341"	"5.093349245"	"1.806837315"	"1.539357704"	"1.49572387"	"1.046050118"	"14.269"	"5.21268"	"12.9988"	"4.87925"	"4.45318"	"5.18884"	"3.08919"
"3075"	"6"	"Gnas"	0.854976636776571	0.172267470490551	0.201487927366101	0.00942063955566639	0.0657454541959967	"ENSMUSG00000027523"	"TRE+NRE"	"63.61234845"	"43.55821285"	"64.4975671"	"32.01728839"	"46.75848331"	"31.30801459"	"44.06887303"	"209.547"	"136.134"	"198.65"	"104.874"	"152.415"	"99.055"	"146.911"
"3076"	"6"	"Hmgb2"	1.3476585579342	6.40208531096373	4.75052473289477	2.85720539694495e-18	6.52633332752175e-16	"ENSMUSG00000054717"	"TRE+NRE"	"62.63970628"	"83.45538638"	"32.44861662"	"76.38379969"	"58.13540251"	"45.22543937"	"45.55072175"	"56.8091"	"74.9874"	"27.6798"	"67.7172"	"49.3997"	"38.9015"	"38.7174"
"3077"	"6"	"Hmmr"	0.178726437121972	0.53609382488275	2.99952169088948	0.00955335802631949	0.0662930489877006	"ENSMUSG00000020330"	"TRE+NRE"	"9.025430284"	"18.5614525"	"7.534005386"	"21.03879076"	"16.58354076"	"16.06517681"	"14.79796659"	"6.62954"	"12.8785"	"5.10255"	"14.9775"	"11.4361"	"10.5909"	"10.2104"
"3078"	"6"	"Ikzf1"	0.139151693910799	0.487007028912943	3.49982824661216	0.00200931580100413	0.0203230059429975	"ENSMUSG00000018654"	"TRE+NRE"	"6.855776017"	"29.61680833"	"9.162247373"	"25.92832169"	"36.92256911"	"25.11861767"	"33.02342743"	"10.2986"	"40.9783"	"12.2737"	"35.1951"	"55.7621"	"38.0532"	"51.4191"
"3079"	"6"	"Itga4"	0.169994852620186	0.636345639726221	3.74332298842006	0.000427546116744394	0.00580150448513061	"ENSMUSG00000027009"	"TRE+NRE"	"1.583036929"	"1.953569779"	"1.049086121"	"2.210461166"	"1.505334082"	"1.948261059"	"1.392240482"	"1.37306"	"1.59993"	"0.773134"	"1.81306"	"0.995405"	"1.47343"	"0.89428"
